# best iteration: (array([37]),)
558258.062500,4272.824707
21.197048,18.473495
18.655197,16.274866
739.719788,1248.820801
16.033255,14.014079
14.709024,12.939609
13.218147,11.564985
12.492600,10.922447
13.192112,10.501087
10.157971,8.744273
8.967058,7.741304
11.142500,7.383279
5.527632,5.290412
4.344213,4.408648
3.809756,4.015861
3.679878,3.929462
3.735878,3.987147
3.514567,3.759996
3.362919,3.602327
3.222938,3.449363
4.624046,4.070919
2.888678,3.078422
2.590352,2.727404
2.368346,2.436763
2.008643,2.012762
1.898970,1.864131
1.790431,1.749955
7.379918,4.872251
1.711914,1.664306
2.758846,5.982127
1.678660,1.627591
5.586482,7.660744
1.787913,1.689887
2.067735,2.261850
1.631185,1.585183
1.625312,1.577979
38.142696,27.621849
1.602552,1.558851
141.071030,142.401001
1.850383,1.818303
1.803191,1.768460
1.673200,1.627573
1.672489,1.626758
1.698229,1.674954
1.927243,2.345197
1.668347,1.621673
70.515167,94.411102
1.915499,2.006364
1.672046,1.620947
