# best iteration: (array([27]),)
26659.943359,340143.000000
18.383995,16.264662
16.427711,14.407945
15.222870,13.288143
15.259477,13.379988
12.890512,11.058713
12.205985,10.417770
11.508668,10.052545
10.243793,8.546657
15.489925,12.387634
14.826967,19.652611
3.859858,3.668650
2.265735,2.272009
40.938339,44.339645
1.744465,1.730509
1.700336,1.695722
1.671955,1.669085
1.635468,1.633256
1.609981,1.605410
1.603141,1.605586
4.121254,8.022025
1.452070,1.597255
3.568828,6.132546
1.147991,1.143351
1.149917,1.157332
1.202201,1.156306
1.134503,1.109874
1.122162,1.098174
