# best iteration: (array([28]),)
10576.870117,409055.656250
18.262947,17.571945
17.549559,16.798862
17.206528,16.555876
16.939272,16.108456
16.398621,15.464153
20.638144,31.459272
14.363777,13.095094
12.671064,11.092631
11.466184,9.953241
10.754164,9.250575
9.748883,8.328656
8.013788,6.708732
5.974515,4.851604
3.713983,3.053955
2.282481,2.006724
1.907175,1.710201
47.514893,5.914978
1.825052,1.702122
7.151691,2.457039
1.742286,1.568423
1.728494,1.554690
80.051399,114.316376
1.717514,1.547141
1.709735,1.541613
1.704755,1.538829
1.697582,1.529804
21.062620,23.161011
1.262489,1.236848
