# best iteration: (array([27]),)
2259.287842,383053.312500
19.075924,16.842638
18.644476,16.429672
18.642803,16.428829
28.242804,32.960865
16.648172,14.651029
13.662293,11.991873
12.407427,10.702332
11.259966,9.572355
10.034815,8.340400
11.667681,7.827445
5.652870,6.461146
3.240688,3.295772
79.311653,56.010487
2.778529,2.889518
16.817926,6.723416
2.240878,2.264808
60.293064,53.840824
1.692477,1.630092
1.975771,1.754250
1.596365,1.526239
1.595677,1.520804
1.554713,1.483773
1.515329,1.439625
1.450738,1.373426
4.350071,2.685269
1.275178,1.205735
1.240404,1.178476
1.203368,1.183272
2.615057,2.854518
37.334038,50.036339
