# best iteration: (array([49]),)
2508292.250000,578058.937500
20.671602,18.397554
18.731300,16.771069
17.026333,15.222476
15.213393,13.612734
15.020973,13.427838
14.581820,13.045514
14.066470,12.626908
13.642523,12.272832
15.610733,16.122263
13.051759,11.696193
12.626802,11.218436
11.862876,10.459765
11.120725,9.719730
9.854657,8.545860
9.514770,10.259057
8.145280,7.180064
6.849256,6.226077
5.168909,5.027449
4.021851,4.180701
3.546433,3.843133
3.296081,3.633449
3.279277,3.642098
3.120130,3.458124
4.078672,9.543450
3.035210,3.110154
2.352279,2.330791
1.947391,2.054577
2.098329,2.271831
2.846065,3.315349
1.722827,1.772283
1.677812,1.720593
1.658230,1.697907
1.796892,1.739508
7.116837,5.847983
1.694870,1.959279
1.620235,1.648456
1.614871,1.642465
64.020340,24.408957
1.610535,1.636560
1.606460,1.629075
1.601812,1.622384
1.599765,1.620469
1.596078,1.614721
1.629655,1.668450
5.798182,4.173056
1.592388,1.609233
106.929207,41.138977
1.603518,1.774092
1.583419,1.603394
