,x,y_norm,sigma,time,energy
0,-0.1,0.01711721242030651,0.003269883612059479,10,60
1,-0.08405797101449275,0.02816676484602319,0.006965659044906099,10,60
2,-0.06811594202898551,0.04588598287147842,0.008346791213498433,10,60
3,-0.05217391304347826,0.0835903343911072,0.02070739639003905,10,60
4,-0.03623188405797101,0.21046250817462023,0.06890248343256615,10,60
5,-0.020289855072463753,0.6295009513556762,0.16577176074609823,10,60
6,-0.0043478260869565105,0.8851599957341184,0.09539948352061584,10,60
7,0.011594202898550732,0.39735706772496293,0.14303882888254899,10,60
8,0.027536231884057988,0.12113843547742346,0.0386839741445803,10,60
9,0.043478260869565244,0.05634116433851145,0.011187335595310493,10,60
10,0.0594202898550725,0.030167456935241477,0.005741592368510144,10,60
11,0.07536231884057973,0.021124715245537645,0.0032901055255626028,10,60
12,0.09130434782608698,0.013256375364625312,0.0025833247773696397,10,60
13,0.10724637681159424,0.00919064966355834,0.002833330512426197,10,60
14,0.12318840579710147,0.006513869836601172,0.00248615914164733,10,60
15,0.13913043478260873,0.004499114379933082,0.001709923864923276,10,60
16,0.15507246376811598,0.0025618592286535424,0.0023880943891847655,10,60
17,0.1710144927536232,0.0015579637546532209,0.0022641611548002614,10,60
18,0.1869565217391305,0.0012217584731827125,0.001915128982963496,10,60
19,0.20289855072463772,0.0005040053424216751,0.002182745936773723,10,60
20,0.218840579710145,0.0011055355818923396,0.001856936626130607,10,60
21,0.23478260869565223,0.0012470391348865352,0.0018331070099639648,10,60
22,0.2507246376811595,0.0007376388308738146,0.0018154751519360666,10,60
23,0.2666666666666667,0.00026189663481336866,0.001797136510394439,10,60
24,0.28260869565217395,0.0001452928596373909,0.0017189112031458815,10,60
25,0.2985507246376812,0.00038625368537841616,0.002298064569337664,10,60
26,0.3144927536231885,-0.00017773990663578015,0.001954424858398279,10,60
27,0.33043478260869574,-0.0009819226328362115,0.002355076875345143,10,60
28,0.34637681159420297,-0.0007983007052893729,0.002000607903329171,10,60
29,0.3623188405797102,-0.00033631622290486023,0.0020204033536089508,10,60
30,0.37826086956521743,-0.00037020880768851667,0.0024350729928770136,10,60
31,0.39420289855072477,-0.000582560163833116,0.0019095058277450651,10,60
32,0.410144927536232,-0.000556325283490667,0.0020872809423290346,10,60
33,0.4260869565217392,-0.00022778390563430505,0.0017813041854119638,10,60
34,0.44202898550724645,-0.0008778529584214667,0.001876780203965973,10,60
35,0.4579710144927538,-0.0004050493809988792,0.0013454912723231526,10,60
36,0.473913043478261,-0.0015449956402873153,0.0015574513153471996,10,60
37,0.48985507246376825,-0.0012054492060288074,0.0018360625133797413,10,60
38,0.5057971014492755,-0.0015107149850722415,0.002207628965746797,10,60
39,0.5217391304347827,-0.0011414137466553658,0.0017231337968955068,10,60
40,0.53768115942029,-0.0015173406713820223,0.00179039692248436,10,60
41,0.5536231884057973,-0.0013011761227804941,0.0018479782663920108,10,60
42,0.5695652173913045,-0.0016234083849798453,0.002185707500126813,10,60
43,0.5855072463768117,-0.0011721751822726075,0.002058578939345692,10,60
44,0.601449275362319,-0.0010615162617956244,0.001964035906315756,10,60
45,0.6173913043478262,-0.0009836974482979272,0.0021308526718071155,10,60
46,0.6333333333333335,-0.0010767813468323016,0.0017335127726129868,10,60
47,0.6492753623188408,-0.0011822345804629031,0.0017263368809956492,10,60
48,0.665217391304348,-0.0014119112257223513,0.002053294868573439,10,60
49,0.6811594202898552,-0.0006216702391136488,0.0016970657582593776,10,60
50,0.6971014492753624,-0.0008963185863459805,0.0017113002175624236,10,60
51,0.7130434782608698,-0.001188365303796833,0.0020745269531904386,10,60
52,0.728985507246377,-0.0010124049914476396,0.0019333275163913527,10,60
53,0.7449275362318842,-0.0010007628146945892,0.0024117811289905526,10,60
54,0.7608695652173915,-0.0011797146546845044,0.001951869861135997,10,60
55,0.7768115942028987,-0.0011808139148082126,0.0019037603651622938,10,60
56,0.7927536231884059,-0.0010561668179406866,0.0017868311642463494,10,60
57,0.8086956521739133,-0.0005059828714784163,0.0019981713773142835,10,60
58,0.8246376811594205,-0.00041575474934055055,0.001846136025903358,10,60
59,0.8405797101449277,-0.000898467155444509,0.0016237832491964074,10,60
60,0.856521739130435,-0.0018278690594051477,0.002040669646394535,10,60
61,0.8724637681159422,-0.0008858285216294387,0.001896614892047375,10,60
62,0.8884057971014495,-0.001561403305422826,0.0024366000972212173,10,60
63,0.9043478260869567,-0.001226272438788947,0.0022650933875569858,10,60
64,0.920289855072464,-0.0008999641702562779,0.002104158010960508,10,60
65,0.9362318840579712,-0.0013925967024929103,0.00219163831779325,10,60
66,0.9521739130434784,-0.0015580693407153225,0.002219581353743716,10,60
67,0.9681159420289857,-0.0012283913918903395,0.0015757173532964337,10,60
68,0.9840579710144929,-0.0011642626364155246,0.001928832172098145,10,60
69,1.0,-0.0009842948456524395,0.0017888189403648506,10,60
