,pred,pred_high,pred_low,dif4,sigma_dif4,dif4_high,dif4_low,dif4_median,match4,sigma_match4,match4_high,match4_low,match4_median,spectrum4,dif5,sigma_dif5,dif5_high,dif5_low,dif5_median,match5,sigma_match5,match5_high,match5_low,match5_median,spectrum5,dif6,sigma_dif6,dif6_high,dif6_low,dif6_median,match6,sigma_match6,match6_high,match6_low,match6_median,spectrum6
226,1056.429369237396,947.8853560448853,1166.3772714543218,0.0,0.0,0.0,0.0,0.0,1700.4274023348307,2.640919729717858e-13,1700.4274023348412,1700.4274023348412,1700.4274023348412,1700.4274023348412,0.0,0.0,0.0,0.0,0.0,1627.2976368469062,2.3503863623208575e-13,1627.2976368469053,1627.2976368469053,1627.2976368469053,1627.2976368469053,0.0,0.0,0.0,0.0,0.0,1410.6270007926234,2.0551968836841468e-13,1410.6270007926262,1410.6270007926262,1410.6270007926262,1410.6270007926262
227,1051.564467042738,943.2336264121144,1160.2886188431019,0.0,0.0,0.0,0.0,0.0,1677.6058712533993,2.4334657971321026e-13,1677.6058712534086,1677.6058712534086,1677.6058712534086,1677.6058712534086,0.0,0.0,0.0,0.0,0.0,1600.1424251825588,2.2012094533395496e-13,1600.1424251825574,1600.1424251825574,1600.1424251825574,1600.1424251825574,0.0,0.0,0.0,0.0,0.0,1418.737160105801,2.029088559881151e-13,1418.7371601058035,1418.7371601058035,1418.7371601058035,1418.7371601058035
228,1046.6621283101854,937.887611815696,1155.6169370691111,0.0,0.0,0.0,0.0,0.0,1653.6454097304131,2.2151868142658276e-13,1653.6454097304218,1653.6454097304218,1653.6454097304218,1653.6454097304218,0.0,0.0,0.0,0.0,0.0,1567.3577613661237,2.046923862913746e-13,1567.3577613661218,1567.3577613661218,1567.3577613661218,1567.3577613661218,0.0,0.0,0.0,0.0,0.0,1420.6153837197812,1.9322306148537004e-13,1420.6153837197837,1420.6153837197837,1420.6153837197837,1420.6153837197837
229,1041.7207239197808,933.395021709708,1150.1088568408784,0.0,0.0,0.0,0.0,0.0,1632.4066748596028,2.0032526259125185e-13,1632.4066748596103,1632.4066748596103,1632.4066748596103,1632.4066748596103,0.0,0.0,0.0,0.0,0.0,1531.1488187124378,1.8977647588062162e-13,1531.1488187124357,1531.1488187124357,1531.1488187124357,1531.1488187124357,0.0,0.0,0.0,0.0,0.0,1415.1601290366384,1.7751191098513855e-13,1415.1601290366407,1415.1601290366407,1415.1601290366407,1415.1601290366407
230,1036.7681185181239,928.7125293787103,1142.4711547887878,0.0,0.0,0.0,0.0,0.0,1616.4397693915353,1.8271136598254788e-13,1616.4397693915414,1616.4397693915414,1616.4397693915414,1616.4397693915414,0.0,0.0,0.0,0.0,0.0,1494.118621971012,1.7569277044940527e-13,1494.1186219710094,1494.1186219710094,1494.1186219710094,1494.1186219710094,0.0,0.0,0.0,0.0,0.0,1403.4356870972074,1.5942317241197745e-13,1403.4356870972092,1403.4356870972092,1403.4356870972092,1403.4356870972092
231,1031.8030372290045,922.5840657988557,1135.990728254512,0.0,0.0,0.0,0.0,0.0,1606.563914980798,1.731793585847746e-13,1606.5639149808035,1606.5639149808035,1606.5639149808035,1606.5639149808035,0.0,0.0,0.0,0.0,0.0,1459.800336061569,1.6396745801240354e-13,1459.8003360615662,1459.8003360615662,1459.8003360615662,1459.8003360615662,0.0,0.0,0.0,0.0,0.0,1388.7094744075887,1.4286226225022556e-13,1388.70947440759,1388.70947440759,1388.70947440759,1388.70947440759
232,1026.8241987814229,919.0083309053849,1131.3362667418514,0.0,0.0,0.0,0.0,0.0,1602.5360662174949,1.7341058829856092e-13,1602.536066217499,1602.536066217499,1602.536066217499,1602.536066217499,0.0,0.0,0.0,0.0,0.0,1431.9679750754863,1.5587115810913365e-13,1431.9679750754842,1431.9679750754842,1431.9679750754842,1431.9679750754842,0.0,0.0,0.0,0.0,0.0,1374.4254784990271,1.3027221907965245e-13,1374.425478499028,1374.425478499028,1374.425478499028,1374.425478499028
233,1021.8303899086757,915.3901565557567,1127.4677157660835,0.0,0.0,0.0,0.0,0.0,1604.539013635836,1.8273159080177313e-13,1604.53901363584,1604.53901363584,1604.53901363584,1604.53901363584,0.0,0.0,0.0,0.0,0.0,1413.9382359460212,1.509844164716592e-13,1413.9382359460199,1413.9382359460199,1413.9382359460199,1413.9382359460199,0.0,0.0,0.0,0.0,0.0,1364.0811731625827,1.2301736943243765e-13,1364.0811731625831,1364.0811731625831,1364.0811731625831,1364.0811731625831
234,1016.8204408997694,910.8766045164277,1120.6193611867504,0.0,0.0,0.0,0.0,0.0,1612.222531287662,1.9883547685344016e-13,1612.2225312876658,1612.2225312876658,1612.2225312876658,1612.2225312876658,0.0,0.0,0.0,0.0,0.0,1408.4690213184824,1.4983678738200964e-13,1408.4690213184817,1408.4690213184817,1408.4690213184817,1408.4690213184817,0.0,0.0,0.0,0.0,0.0,1360.6986262751716,1.2188388883844773e-13,1360.698626275172,1360.698626275172,1360.698626275172,1360.698626275172
235,1011.7931695865113,906.3501858843119,1115.1964006908279,0.0,0.0,0.0,0.0,0.0,1623.630639647585,2.1803191953808707e-13,1623.6306396475889,1623.6306396475889,1623.6306396475889,1623.6306396475889,0.0,0.0,0.0,0.0,0.0,1416.2345932884748,1.5320104125409483e-13,1416.2345932884753,1416.2345932884753,1416.2345932884753,1416.2345932884753,0.0,0.0,0.0,0.0,0.0,1365.412757824835,1.2699460750780504e-13,1365.4127578248358,1365.4127578248358,1365.4127578248358,1365.4127578248358
236,1006.7475128283327,900.5393620610417,1109.2275209892064,0.0,0.0,0.0,0.0,0.0,1636.722792888676,2.369438724378418e-13,1636.7227928886796,1636.7227928886796,1636.7227928886796,1636.7227928886796,0.0,0.0,0.0,0.0,0.0,1435.908153744112,1.600642019843507e-13,1435.908153744113,1435.908153744113,1435.908153744113,1435.908153744113,0.0,0.0,0.0,0.0,0.0,1377.5394477532861,1.3649888578222134e-13,1377.5394477532873,1377.5394477532873,1377.5394477532873,1377.5394477532873
237,1001.679134811615,895.8378606465278,1103.6383178303188,0.0,0.0,0.0,0.0,0.0,1649.7302894774425,2.528735250120852e-13,1649.7302894774457,1649.7302894774457,1649.7302894774457,1649.7302894774457,0.0,0.0,0.0,0.0,0.0,1465.6631012449197,1.690341326199967e-13,1465.663101244921,1465.663101244921,1465.663101244921,1465.663101244921,0.0,0.0,0.0,0.0,0.0,1395.0651671838743,1.474215666523526e-13,1395.0651671838764,1395.0651671838764,1395.0651671838764,1395.0651671838764
238,996.5652390880961,891.251306369801,1099.2046892322833,0.0,0.0,0.0,0.0,0.0,1660.2089312980395,2.6539146621986366e-13,1660.208931298043,1660.208931298043,1660.208931298043,1660.208931298043,0.0,0.0,0.0,0.0,0.0,1503.3816941132495,1.8108402297808508e-13,1503.381694113251,1503.381694113251,1503.381694113251,1503.381694113251,0.0,0.0,0.0,0.0,0.0,1416.2612370619354,1.5857900816306408e-13,1416.261237061939,1416.261237061939,1416.261237061939,1416.261237061939
239,991.4240041216173,885.5137632360909,1093.5544411249166,0.0,0.0,0.0,0.0,0.0,1664.5892768962772,2.7378958989019e-13,1664.5892768962804,1664.5892768962804,1664.5892768962804,1664.5892768962804,0.0,0.0,0.0,0.0,0.0,1545.0670227539065,1.9685330144924227e-13,1545.0670227539076,1545.0670227539076,1545.0670227539076,1545.0670227539076,0.0,0.0,0.0,0.0,0.0,1440.0140572492878,1.694105353958736e-13,1440.0140572492921,1440.0140572492921,1440.0140572492921,1440.0140572492921
240,986.2594444088757,878.8613287492848,1088.0111630287813,0.0,0.0,0.0,0.0,0.0,1661.120700935053,2.771578290130692e-13,1661.120700935056,1661.120700935056,1661.120700935056,1661.120700935056,0.0,0.0,0.0,0.0,0.0,1585.3811373093708,2.146331220255521e-13,1585.381137309371,1585.381137309371,1585.381137309371,1585.381137309371,0.0,0.0,0.0,0.0,0.0,1463.9802315280779,1.780939773118983e-13,1463.9802315280826,1463.9802315280826,1463.9802315280826,1463.9802315280826
241,981.0706123950141,875.8253400042012,1079.9712371552896,0.0,0.0,0.0,0.0,0.0,1651.1793767101976,2.7383436862642995e-13,1651.1793767102001,1651.1793767102001,1651.1793767102001,1651.1793767102001,0.0,0.0,0.0,0.0,0.0,1619.514957656368,2.3249676526523007e-13,1619.5149576563679,1619.5149576563679,1619.5149576563679,1619.5149576563679,0.0,0.0,0.0,0.0,0.0,1484.9186767006804,1.823915342525605e-13,1484.9186767006856,1484.9186767006856,1484.9186767006856,1484.9186767006856
242,975.8565990764615,869.8485577981081,1073.111270363744,0.0,0.0,0.0,0.0,0.0,1636.8755809853692,2.6158572925298083e-13,1636.8755809853715,1636.8755809853715,1636.8755809853715,1636.8755809853715,0.0,0.0,0.0,0.0,0.0,1644.5319346460217,2.4850842824027297e-13,1644.5319346460205,1644.5319346460205,1644.5319346460205,1644.5319346460205,0.0,0.0,0.0,0.0,0.0,1500.1695015139246,1.8183749923987295e-13,1500.1695015139298,1500.1695015139298,1500.1695015139298,1500.1695015139298
243,970.6165447042606,865.271917046707,1067.6377216109727,0.0,0.0,0.0,0.0,0.0,1620.0638875924956,2.410908340313108e-13,1620.0638875924974,1620.0638875924974,1620.0638875924974,1620.0638875924974,0.0,0.0,0.0,0.0,0.0,1660.1171662840716,2.6222981281027803e-13,1660.1171662840698,1660.1171662840698,1660.1171662840698,1660.1171662840698,0.0,0.0,0.0,0.0,0.0,1508.0812686997383,1.7778872455369185e-13,1508.0812686997426,1508.0812686997426,1508.0812686997426,1508.0812686997426
244,965.3495942368874,862.5460704556258,1062.135863126237,0.0,0.0,0.0,0.0,0.0,1600.720431447458,2.1586743685924568e-13,1600.7204314474586,1600.7204314474586,1600.7204314474586,1600.7204314474586,0.0,0.0,0.0,0.0,0.0,1666.041263297887,2.734708080373594e-13,1666.0412632978848,1666.0412632978848,1666.0412632978848,1666.0412632978848,0.0,0.0,0.0,0.0,0.0,1507.9897342772974,1.719807717439696e-13,1507.9897342773006,1507.9897342773006,1507.9897342773006,1507.9897342773006
245,960.0550114698152,858.5313956292907,1056.66136675356,0.0,0.0,0.0,0.0,0.0,1578.9814061419102,1.899456981912036e-13,1578.9814061419102,1578.9814061419102,1578.9814061419102,1578.9814061419102,0.0,0.0,0.0,0.0,0.0,1661.4644622691515,2.810132776666505e-13,1661.464462269149,1661.464462269149,1661.464462269149,1661.464462269149,0.0,0.0,0.0,0.0,0.0,1499.180023218978,1.6504302261731276e-13,1499.1800232189798,1499.1800232189798,1499.1800232189798,1499.1800232189798
246,954.732054165152,855.1201090571457,1054.2095253503016,0.0,0.0,0.0,0.0,0.0,1557.258066934836,1.6678304762383066e-13,1557.2580669348351,1557.2580669348351,1557.2580669348351,1557.2580669348351,0.0,0.0,0.0,0.0,0.0,1646.8842705367385,2.8468828507508923e-13,1646.884270536736,1646.884270536736,1646.884270536736,1646.884270536736,0.0,0.0,0.0,0.0,0.0,1481.3781675944006,1.5707888294711762e-13,1481.378167594401,1481.378167594401,1481.378167594401,1481.378167594401
247,949.3800622265825,849.9717065341977,1050.7682843804332,0.0,0.0,0.0,0.0,0.0,1538.499315836063,1.4953792474640227e-13,1538.4993158360612,1538.4993158360612,1538.4993158360612,1538.4993158360612,0.0,0.0,0.0,0.0,0.0,1624.0556313846641,2.8474599318110217e-13,1624.0556313846623,1624.0556313846623,1624.0556313846623,1624.0556313846623,0.0,0.0,0.0,0.0,0.0,1456.4554417195648,1.4895139084300938e-13,1456.4554417195632,1456.4554417195632,1456.4554417195632,1456.4554417195632
248,943.998428820766,845.3747329502182,1046.091835378576,0.0,0.0,0.0,0.0,0.0,1524.1308225337916,1.387822922188471e-13,1524.1308225337893,1524.1308225337893,1524.1308225337893,1524.1308225337893,0.0,0.0,0.0,0.0,0.0,1595.580909294023,2.818285554107157e-13,1595.580909294022,1595.580909294022,1595.580909294022,1595.580909294022,0.0,0.0,0.0,0.0,0.0,1427.454959139673,1.4089287919075554e-13,1427.4549591396699,1427.4549591396699,1427.4549591396699,1427.4549591396699
