,pred,pred_high,pred_low,dif15,sigma_dif15,dif15_high,dif15_low,dif15_median,match15,sigma_match15,match15_high,match15_low,match15_median,spectrum15
122,529.9076401420687,276.20747244537137,780.313596161773,2302.0327911200457,262.0712623000588,2048.650074070986,2559.887821947249,2331.697852763932,547.9282983167604,262.0712623000588,290.0732674895576,801.3110153658201,518.2632366728743,2849.961089436806
123,497.21822537616146,252.1019718189111,742.9011178141761,2334.7899287732334,253.52298942075922,2087.031229134227,2584.1467892900946,2362.830908493822,514.1375429252223,253.52298942075922,264.78068240836217,761.8962425642297,486.09656320463483,2848.927471698457
124,466.5494724448027,230.14608187652715,705.8550477695999,2327.263400713593,245.1084707188137,2084.9541933489327,2568.1408548933855,2354.7278357009304,482.42673296028033,245.10847071881372,241.54927878048915,724.7359403249421,454.9622979729445,2809.6901336738742
125,437.7884035671363,209.1177331431539,671.0320508574432,2345.294140617236,236.83892501019344,2110.7689207991148,2577.687610942181,2373.2095588720213,452.71072666559803,236.83892501019344,220.31725634065373,687.2359464837198,424.79530841081316,2798.0048672828348
126,411.040070206288,192.12107392883428,625.2476846465999,2428.3422596926935,228.73261776117832,2205.059151353886,2651.7980435926243,2457.340444843995,424.92272212669025,228.73261776117832,201.46693822675942,648.2058304654977,395.92453697538906,2853.2649818193836
127,385.95843509065844,177.22554383112805,590.9019984131373,2531.8571093937253,220.78565413622988,2320.2062222300856,2746.045816488658,2562.475183637223,398.9204288003505,220.78565413622988,184.73172170541773,610.5713159639905,368.3023545568534,2930.777538194076
128,362.2577609952962,160.6515637924252,563.1822909116896,2618.4600006278697,212.9759209578475,2415.2701585191066,2823.8594637176498,2650.6362167395846,374.5061110422373,212.9759209578475,169.10664795245697,577.695953151,342.32989493052196,2992.966111670107
129,340.0561749982402,146.97237432330118,533.5676073459051,2650.3113386228683,205.30311176564706,2453.4457088337126,2847.6690775387356,2683.119065742822,351.55872870320775,205.30311176564706,154.20098978733975,548.4243584923624,318.75100158325307,3001.8700673260746
130,319.2626686853631,133.21337472774718,506.2054293579389,2637.242637352398,197.79079593251396,2447.5395885179673,2826.6725502183363,2669.946415926564,330.0366763152244,197.79079593251396,140.60676344928564,519.739725149654,297.3328977410577,2967.2793136676214
131,299.79092170280995,123.25272044384528,475.52854020190836,2649.701721475592,190.45640077697442,2468.9291885730186,2830.8655933699783,2682.41345217402,309.88084560052266,190.45640077697445,128.71697370613612,490.6533785030957,277.1691149020944,2959.582567076114
132,281.55934819836614,112.99544315115857,446.62069267439523,2660.3753679127026,183.31530022184072,2489.327361922549,2833.1924837180013,2693.545480493916,291.0259807880505,183.31530022184072,118.20886498275244,462.073986778205,257.855868206838,2951.401348700754
133,264.6263455453143,103.6482857590785,423.1753152336864,2596.442868695438,176.38602785708736,2434.319888644775,2761.2719754194914,2630.3069389077255,273.42064189419733,176.38602785708738,108.59153517014491,435.5436219448616,239.55657168191095,2869.8635105896365
134,248.76671910533267,95.34236409186363,398.93920337524946,2582.7291944321037,169.66532747163043,2428.7587994379087,2740.1150763768483,2617.2265797377313,256.9675949650923,169.66532747163046,99.58171302034727,410.9379899592871,222.47020965946493,2839.696789397196
135,233.79514413980837,86.62031682675446,374.63078484518053,2754.02197343986,163.1319262173496,2608.464646581751,2904.276803246771,2788.740816704006,241.53621255120146,163.1319262173496,91.28138274428893,387.0935394093094,206.8173692870541,2995.55818599106
136,219.7827478527594,80.48552152977842,352.62732774512904,2981.0950506459913,156.78066197792174,2843.7655113147166,3124.1979478551234,3015.6753773149644,227.04568787136074,156.78066197792177,83.94279066222661,364.3752272026335,192.4653612023859,3208.14073851735
137,206.6689745479619,74.58461082509375,333.7182526244086,3075.9525581455964,150.62429637291302,2945.7056912777743,3211.8170486177196,3110.3561770426586,213.46635763127347,150.62429637291302,77.60186715914885,343.7132244990937,179.0627387342106,3289.4189157768683
138,194.39682678334393,68.93319197275497,315.62541496018565,3010.127037375974,144.6749639867972,2885.9203160560455,3139.110498515537,3044.3158209418784,200.77067824104654,144.67496398679722,71.78721710148233,324.9773995609742,166.58189467514129,3210.8977156170195
139,183.00362817761993,63.23717561661042,298.9274345132096,2895.490248085201,138.93928703734932,2776.939250137708,3018.2502573393913,2929.2200718112813,188.92138406111417,138.93928703734932,66.16137480692448,307.47238200860807,155.19156033503393,3084.411632146315
140,172.3317844641282,58.137080108127726,282.2525569892157,2831.933816573261,133.4068184512637,2719.128286236398,2948.960743954136,2864.8872200549918,177.84775110377655,133.4068184512637,60.820823722902446,290.6532814406408,144.89434762204658,3009.781567677038
141,162.24140214648077,53.40849608711299,266.01251609294457,2814.82508918026,128.05305635331467,2707.9537526690233,2926.3914396793707,2846.7115314631264,167.45619836480188,128.05305635331464,55.88984786569232,274.3275348760397,135.5697560819365,2982.2812875450627
142,152.79683217284,49.15545301782936,250.74865977621747,2819.697596568342,122.86602859367338,2718.40441621543,2925.9845183330835,2850.6503429414884,157.69197741129253,122.86602859367338,51.40505564655253,258.9851577642056,126.73923103814732,2977.389573979636
143,143.9572783866105,45.317492160332314,238.88332726425548,2904.325172977874,117.84846918773356,2807.7855705049456,3005.4782713061104,2935.0948088167215,148.53874563422517,117.84846918773356,47.38564730598931,245.078348107154,117.76910979537811,3052.8639186121
144,135.68271080943708,42.143887483122704,225.51788657267244,3074.7803019981693,112.99990308356006,2982.6509353525034,3170.825048421718,3105.912566224174,139.97102643916486,112.99990308356006,43.9262800156152,232.10039308483022,108.8387622131591,3214.7513284373335
145,127.93603369247136,39.72123056432937,212.92739994825072,3196.753379324905,108.32029519893796,3109.267810943576,3287.6907588207487,3227.9763700784124,131.9583237782782,108.32029519893796,41.02094428243325,219.44389215960632,100.73533302476991,3328.7117031031817
146,120.73928949236677,37.18718762733407,201.16293133082596,3219.7699680168344,103.81310825960131,3137.2756454692594,3305.7861322338244,3250.4962347597257,124.47613680025377,103.81310825960132,38.45997258326181,206.97045934782733,93.74987005736094,3344.2461048170867
147,113.99462839249144,34.80623569537232,188.03186490123628,3218.488347016786,99.46916902700664,3140.9178825987005,3299.978140050902,3248.4634847996267,117.4807402867149,99.46916902700664,35.99094725259882,195.05120470480105,87.50560250387446,3335.969087303501
148,107.62121373421012,32.230481104780274,179.5511716087879,3211.139014311594,95.26940857077294,3137.7002967379035,3288.503870429662,3240.332308677183,110.91451350194899,95.26940857077292,33.54965738388153,184.35323107564034,81.72121913636097,3322.053527813544
149,101.6478627659189,30.076010747259847,170.48469733309722,3154.763063819605,91.2069731938794,3084.4600793135864,3228.229446414575,3183.087279602817,104.74140918170093,91.2069731938794,31.275026586731578,175.0443936877195,76.4171933984889,3259.5044730013065
150,96.0477734337775,28.381469295921182,162.1954647318779,3084.4487551961356,87.28818387198645,3016.863419872998,3154.1183693699104,3111.8609069758722,98.94754078483055,87.28818387198645,29.277926611054465,166.53287610796775,71.53538900509305,3183.396295980965
151,90.79602259291735,26.58291644334327,154.5240687280892,3050.065924007965,83.51625397205933,2985.1477615887266,3116.092939332589,3076.6599751857943,93.51497730447585,83.51625397205932,27.487961979850873,158.43313972371382,66.92092612664595,3143.580901312441
152,85.86946133867869,24.930120665716444,146.76576809721476,3060.815898163521,79.89339464477939,2998.5941348001697,3123.4439952352996,3086.645867499246,88.42471842944292,79.8933946447794,25.796621357664865,150.64648179279507,62.594749093718264,3149.2406165929647
153,81.283258441083,23.42175442271173,139.10568481841622,3133.207605553215,76.4238142280588,3073.8617638505266,3192.6572887348534,3158.1932775511104,83.66199408623041,76.42381422805882,24.212310904592442,143.007835788919,58.67632208833529,3216.8695996394463
154,76.97635205282828,22.032158753352753,131.86917220921902,3202.905574949962,73.10144238963393,3146.5118313217345,3259.3619700847858,3226.997441531711,79.1999958891584,73.10144238963393,22.743600754334363,135.5937395173854,55.108129307408745,3282.10557083912
155,72.8980534135961,20.644230829138998,124.97836257899307,3194.6476931127095,69.91197938408959,3141.096508150136,3248.306246198694,3217.852926908332,75.00307679137619,69.91197938408958,21.34452370539174,128.55426175394962,51.79784299575324,3269.650769904086
156,69.06781618816987,19.300431612763255,118.68611602830427,3157.4035013213747,66.84972687370653,3106.4686184656307,3208.458171625699,3179.680480746608,71.0492745644169,66.84972687370652,19.994604260093766,121.9841574201623,48.772295139185395,3228.452775885793
157,65.4695565874804,18.073672913851155,112.8945962161848,3212.896156931065,63.9182347989432,3164.322112821699,3261.5090332376026,3234.22097376961,67.33069806150164,63.91823479894319,18.717821754965755,115.90474217086904,46.005881222958976,3280.226854992568
158,62.0880400481758,16.952523830749776,107.43005488902048,3338.3205190845124,61.12079966196192,3291.9080776374967,3384.612174794466,3358.7224774697124,63.840265869318316,61.12079966196191,17.54861015936527,110.25270731633402,43.438307484118404,3402.160784953831
159,58.93456382847996,15.982730837041109,102.2925436631876,3417.2858051045982,58.45800062497591,3372.9499077566998,3461.338959212581,3436.8189795503904,60.56862426056424,58.45800062497591,16.515470152580644,104.90452160846161,41.0354498147716,3477.854429365161
160,55.96783550950587,15.207775642181046,97.1407620711088,3382.0993799024823,55.92234271853319,3339.879981441368,3423.9632705948447,3400.8132744279405,57.49809304832438,55.9223427185332,15.634202355960424,99.71749150943774,38.78419852286486,3439.597472950805
161,53.15368297034722,14.519821102039792,92.00931931789181,3244.7680229211146,53.50007866874736,3204.7541379559216,3284.5167251323924,3262.6987477000075,54.60485983931953,53.50007866874737,14.856157628040995,94.61874480451212,36.67413506042569,3299.3728827604327
162,50.50606958642928,13.689576963694703,87.17378363675465,3094.507420536049,51.18414772973248,3056.7164724595864,3132.278434318738,3111.683806828173,51.874432043180576,51.18414772973249,14.103418260490988,89.66538011964293,34.69804575105621,3146.3818525792294
163,48.014325590097435,12.99235466757513,82.57656995804955,3009.464409150442,48.974680671454934,2973.852829055796,3045.419145957864,3025.9594948514173,49.301901106275615,48.97468067145495,13.347164298852398,84.91348120092127,32.80681540529999,3058.766310256717
164,45.668481697417086,12.206963175149136,78.01820754461471,2992.6067354947227,46.869644507991644,2959.0776685122037,3026.882528321939,3008.5284584067317,46.880440965551145,46.86964450799166,12.604648138334468,80.40950794807004,30.958718053541798,3039.4871764602735
165,43.45921441524532,11.54584319219588,74.23229599508781,3005.2565826678106,44.866188687399685,2973.620959617465,3037.937900095026,3020.669461810907,44.60267887130091,44.86618868739967,11.921361444085735,76.23830192164718,29.18979972820496,3049.8592615391117
166,41.3943529393075,11.085772728270124,70.49197216491483,3009.5991520175517,42.962616308731825,2979.6699620727672,3040.714860681065,3024.52840570956,42.46303206973615,42.96261630873181,11.347323406222866,72.39222201452016,27.533778377727433,3052.0621840872877
167,39.44738148904949,10.652700654840748,66.92377895486878,2966.1449374151084,41.151849597274115,2937.8393357838104,2995.7189524390615,2980.6062718202556,40.45037922591969,41.151849597274115,10.876364201966318,68.75598085721691,25.98904482077186,3006.5953166410277
168,37.59607093622369,10.244205340758462,63.53154832621807,2935.215230361149,39.42269163972098,2908.485886915174,2963.3108150247167,2949.17837254545,38.54947845335216,39.42269163972098,10.453893789783978,65.2788218993262,24.586336269050527,2973.7647088145004
169,35.849916586311444,9.85050320797944,60.333539754334666,3004.8070702443906,37.76905150169942,2979.5735788791876,3031.5051790344023,3018.21396076565,36.75114236319048,37.76905150169942,10.053033573176723,61.98463372839165,23.344251841929157,3041.558212607579
170,34.202291230471445,9.48310368613472,57.31823364981285,3132.1853507401393,36.19029837257692,3108.307228990693,3157.5645904449952,3145.0259963918056,35.05248215730514,36.190298372576926,9.673242452446964,58.930603906749596,22.21183650563713,3167.237832897443
171,32.64701168282613,9.135994634064392,54.87796588937756,3204.094310631468,34.68453147402574,3181.3670426095478,3228.228712653949,3216.373725178744,33.449377381112946,34.684531474025746,9.314975358630583,56.17664540303175,21.16996283383636,3237.54368801258
172,31.178304797215315,8.807859453649591,52.43102132773834,3163.1966946038738,33.249477692378804,3141.4798773923803,3186.162613187867,3174.9028195949663,31.93736787027369,33.249477692378804,8.97144928627927,53.65418508176525,20.231242879180062,3195.134062474147
173,29.80182581377934,8.457293315270109,49.988521046458146,3078.517556111703,31.88384977939615,3057.8020064864745,3100.399779683463,3089.6782197028983,30.51317510916891,31.88384977939617,8.63095153740849,51.22872473439602,19.352511517973547,3109.0307312208715
174,28.50034303848276,8.11740063113863,47.678725641480334,3053.362160262449,30.582603582368854,3033.6651464982206,3074.2404423967423,3064.04941973226,29.169805213985516,30.58260358236887,8.291523079691656,48.866818978212855,18.482545744173724,3082.5319654764335
175,27.25932894855404,7.797053083182424,45.47643122614316,3077.3724578775245,29.33779610445026,3058.660945010383,3097.307346832217,3087.618169638284,27.89747461368464,29.337796104450263,7.962585658993231,46.60898748082687,17.651762852926087,3105.2699324912096
176,26.085480427809674,7.495937053390343,43.39391382047523,3070.9253928284443,28.145188657564837,3053.1484690831835,3089.964039109484,3080.7151453992615,26.690403452981382,28.14518865756483,7.651757171943172,44.46732719824412,16.90065088216618,3097.6157962814277
177,24.974706623481364,7.213666445199305,41.424292818761614,2994.781821190406,27.00449427425245,2977.8894178117785,3012.969006104768,3004.136411256599,25.5469990045216,27.00449427425244,7.359814090160995,42.43940238315119,16.19240893833004,3020.328820194929
178,23.923187297076502,6.948820054641242,39.561021496471426,2864.900605769966,25.915654766056125,2848.8433893479887,2882.280380801178,2873.8780872158864,24.46592694600567,25.915654766056107,7.086151914795211,40.5231433679853,15.488445500087222,2889.3665327159733
179,22.935281823723823,6.702068879164021,37.81200078536265,2734.3254192147233,24.877877510918687,2719.0554173570968,2750.940589191775,2742.966019424592,23.445149393772038,24.877877510918676,6.829979416721471,38.715151251399774,14.804549183904424,2757.7705686084964
180,21.998923313448426,6.470037693769628,36.155971249408644,2664.001497512825,23.887502979760974,2649.467351945393,2679.8917039356134,2672.318455892468,22.47993595552215,23.887502979760967,6.589729532733708,37.01408152295368,14.162977575878585,2686.481433468347
181,21.1038811003464,6.249888086181606,34.624723662407405,2663.8057966741017,22.93864900337957,2649.960483106265,2679.005932119839,2671.801342141115,21.563518632865215,22.93864900337957,6.363383187128013,35.40883220070107,13.567973165851457,2685.369315306966
182,20.255197872018368,6.0426064034851965,33.102450996322624,2693.062850271109,22.028236455908747,2679.844756062873,2707.6051482027838,2700.735973192167,20.69197564109959,22.028236455908754,6.149677709425412,33.91006984933567,13.018852720042231,2713.7548259122086
183,19.45014452127597,5.847279870879375,31.907554083594533,2707.478088145043,21.156270079180096,2694.7849913257937,2721.394354200891,2714.8335533653967,19.86439690735215,21.15627007918011,5.9481308515045725,32.55749372660141,12.508931686998748,2727.342485052395
184,18.686309332693668,5.663064705711878,30.765111212276906,2711.749388790217,20.32223035933015,2699.478207982227,2725.070547531098,2718.804354455944,19.079295500214474,20.322230359330153,5.758136759333374,31.350476308203852,12.024329834486919,2730.828684290431
185,17.961348930254992,5.489189287052529,29.67255878669967,2756.5078611127474,19.52532434950451,2744.615706590244,2769.263788235442,2763.2846585984216,18.334993961534455,19.52532434950451,5.57906683883914,30.22714848403703,11.558196475858766,2774.842855074281
186,17.27830321094497,5.32624702174656,28.59027285470665,2815.4998808709065,18.764961335481015,2803.991468613159,2827.719719739564,2822.0297527291523,17.630290233834327,18.76496133548102,5.410451365176781,29.13870249158078,11.100418375588056,2833.1301711047404
187,16.629062204997673,5.172149302068134,27.55044727492953,2773.7651302634695,18.038317558379358,2762.7060168971057,2785.475809853831,2780.083975107652,16.962076831112242,18.038317558379372,5.251397240750855,28.02119019747598,10.643231986929628,2790.727207094581
188,16.006756931346846,5.025119720761665,26.11236484040437,2640.1070305540316,17.341113345409354,2629.6325287050477,2651.332198085085,2646.2242260691773,16.325860346664783,17.34111334540937,5.100692815611522,26.800362195649406,10.208664831519183,2656.432890900697
189,15.415048299045475,4.8859160301683735,24.847903764784157,2575.39768054628,16.67122262414543,2565.558057455464,2586.159184910705,2581.281575464476,15.719114451587748,16.671222624145432,4.9576100871621716,25.55873754240364,9.83521953339133,2591.116794997867
190,14.852164431744288,4.754025834925819,23.978599716771374,2647.0914626957497,16.028675495057698,2637.7598067241097,2657.410886143,2652.713834246818,15.141350233912915,16.0286754950577,4.821926786661627,24.473006205552206,9.518978682843855,2662.2328129296616
191,14.316490958448238,4.628974837659343,23.146526010218114,2686.4305014939696,15.412981139610764,2677.4495336110294,2696.32881042411,2691.8052189156715,14.591638957174133,15.412981139610775,4.693330027032455,23.572606840113657,9.216921535471307,2701.022140451142
192,13.806511880543828,4.510324408988321,22.349900859784217,2549.726848843709,14.823523190636433,2541.0584052013246,2559.2243041974675,2554.8868847929775,14.068942041328615,14.82352319063645,4.5714866875701405,22.73738568371304,8.908906092059834,2563.795790885037
193,13.32467925262321,4.398566533487164,21.439476808866612,2360.6731259750386,14.260089090979493,2352.3636717220443,2369.788586999227,2365.637485659658,13.572607215711844,14.260089090979505,4.457146191524558,21.882061468707352,8.608247531093143,2374.2457331907517
194,12.865436944445735,4.299458700399743,20.551479182443664,2286.4962023689213,13.720888102091408,2278.5927682925353,2295.245189374734,2291.2662799432187,13.100641922223602,13.720888102091413,4.3516549164125,21.00407599861082,8.330564347927279,2299.596844291146
195,12.424009244314027,4.206820683473518,19.70327086538412,2293.675216328931,13.202894556117426,2286.180926082845,2302.071902465764,2298.2518764005895,12.650022819415348,13.202894556117426,4.253336682583313,20.1443130655017,8.073362747757542,2306.325239148347
196,12.003116106755254,4.1091382880964265,18.937838059296265,2331.980967995334,12.704587860447782,2324.855022233977,2340.042522268193,2336.369327272705,12.219085476881395,12.704587860447782,4.157531204023283,19.345031238239013,7.830726199510976,2344.2000534722156
197,11.601651772594884,4.01325647386955,18.26674535651062,2427.7818447793297,12.226069408633405,2420.969988016934,2435.527327330531,2431.995544809727,11.807610576176774,12.226069408633407,4.062128024975722,18.619467338572637,7.593910545779684,2439.5894553555067
198,11.218578932056142,3.9223082816867314,17.625596581501497,2505.0264501050906,11.767532766470637,2498.4870019300206,2512.471390002392,2509.09040277241,11.415467738975778,11.76753276647064,3.9705278416746363,17.954915914046218,7.351515071656316,2516.441917844067
199,10.855844831538965,3.8462928308446696,17.017782895485958,2484.328878293154,11.328857747011892,2478.0624876023235,2491.4842398540354,2488.2651820609885,11.042267951019587,11.328857747011897,3.8869063901386567,17.308658641850528,7.105964183185731,2495.3711462441743
200,10.509358051589802,3.774200629704636,16.282340219345276,2463.7586753876194,10.908690334179411,2457.801865621152,2470.6357329623424,2467.5698009758335,10.686603583365528,10.908690334179411,3.8095460086431614,16.64341334983264,6.875477995151004,2474.445278970985
201,10.175583721201303,3.6931147095037993,15.626419651330805,2538.1594179418103,10.504709414863703,2532.521325565357,2544.7718101866312,2541.837632423909,10.346278078819815,10.5047094148637,3.7338858339986896,15.98437045527247,6.66806359672099,2548.50569602063
202,9.856646044437515,3.622673521432213,15.107990416116236,2632.021088392164,10.115761685314656,2626.6518286085,2638.3811202280353,2635.565619549368,10.02010979780473,10.115761685314654,3.6600779619334536,15.389369581468479,6.475578640601156,2642.0411981899692
203,9.551779190447139,3.557390062707777,14.61245402227483,2677.3918207972174,9.741954410373149,2672.2334327836875,2683.508738633186,2680.807849007111,9.70800192765846,9.74195441037314,3.59108409169007,14.866389941188647,6.291973717764695,2687.099822724876
204,9.260261219995128,3.4945633862197507,14.13865484266874,2702.9427394968966,9.383091686727944,2697.9709426713875,2708.825715394428,2706.235382908512,9.40961587784589,9.38309168672793,3.5266399803147546,14.381412703355117,6.116972466230701,2712.3523553747427
205,8.981412897542324,3.4340792919195584,13.685509295169725,2731.2949161440233,9.038889429855086,2726.5013339951793,2736.9544431541317,2734.469199138905,9.124545529686891,9.038889429855079,3.4650185195782433,13.918127678530919,5.950262534804861,2740.4194616737095
206,8.71672967474674,3.3762974609842717,13.255456557679222,2761.1894397607716,8.709287299584052,2756.565811993547,2766.636171756251,2764.2503696214744,8.85258392319772,8.709287299584057,3.405851927718483,13.476211690422673,5.79165406249528,2770.042023683969
207,8.463299032791094,3.3206148687555217,12.843764735898233,2824.1726283492408,8.39329492840137,2819.7112840934883,2829.4164402316733,2827.1244026354693,8.592774516010781,8.393294928401385,3.34896263357741,13.054118771762608,5.641000229781263,2832.7654028652505
208,8.218588531606569,3.266497879816277,12.446333097169802,2893.5417698692822,8.089191152262675,2889.2359948817284,2898.591304535118,2896.385251986684,8.34357609724437,8.08919115226269,3.2940414314070634,12.649351084796493,5.500093979841123,2901.8853459665256
209,7.98420550025863,3.214325193889241,12.065772057386733,2897.3857670120406,7.796129862324586,2893.2293469226934,2902.2486535112225,2900.118495997461,8.104181246448261,7.796129862324589,3.2412947472650577,12.260601335793597,5.37145226102656,2905.489948258487
210,7.759641880350457,3.1665991755318275,11.701255544488447,2827.2973020596683,7.514226952627209,2823.2840372192377,2831.9805278133294,2829.9180540861485,7.874576088015015,7.514226952627199,3.191350334352876,11.887840928444204,5.253824061533804,2835.171878147682
211,7.54445177913886,3.1208532007909704,11.352005893490553,2739.752081968259,7.243389776063816,2735.875907956798,2744.262408027365,2742.2661622364167,7.654573572347285,7.2433897760638075,3.144247513241752,11.53074758380798,5.140493304189818,2747.406655540606
212,7.338171840464941,3.0768995261533636,11.017279294272974,2688.802112124754,6.98344011701673,2685.057126883337,2693.146636288317,2691.219140836431,7.443930579933052,6.983440117016729,3.0994064163697104,11.1889158213498,5.026901868255425,2696.2460427046863
213,7.1419313379398,3.0349890502107995,10.698951007717104,2681.316723063401,6.734323207769078,2677.697084905112,2685.502809903714,2683.6452801854457,7.242534570846953,6.734323207769082,3.056447730533408,10.862172729135363,4.9139774488015435,2688.559257634247
214,6.953618423232964,2.9946783186501422,10.393585319746922,2695.936625836999,6.495271457795906,2692.4369000631223,2699.971115326481,2698.183728133927,7.049710797060402,6.495271457795908,3.0152213075785474,10.549436570937019,4.802608500132359,2702.9863366340596
215,6.7713863439125905,2.9555727101567117,10.098183843106863,2723.6330516216694,6.264987137642742,2720.248491096611,2727.521908912205,2725.802712595355,6.864352989889517,6.264987137642735,2.975495699353946,10.248913514947848,4.694692016204408,2730.497404611559
216,6.596464542313278,2.9179406620622563,9.814735723993651,2757.3349489579878,6.042845260732376,2754.061162224304,2761.0836929496622,2759.4250736624813,6.685898586598125,6.042845260732368,2.9371545949233844,9.959685320281336,4.595773882104507,2764.0208475445856
217,6.428510263381101,2.881714348795055,9.542674450403608,2733.2114389328303,5.82893651438466,2730.0482875917724,2736.8256002541725,2735.217540614899,6.514368254301312,5.828936514384663,2.9002069329586804,9.677519595359312,4.508266572232193,2739.7258071871315
218,6.267198430759398,2.8468278641003937,9.25064803175432,2614.4994609472387,5.623389823531244,2611.4488281074164,2617.984609267223,2616.4219452092275,6.349818533312777,5.623389823531251,2.864670213327977,9.400451373134642,4.427334271323241,2620.8492794805506
219,6.113457136998618,2.8134895153489863,9.006012411362859,2471.8403747188772,5.426182968825519,2468.8963754441315,2475.204550887386,2473.685154485916,6.192193609586678,5.426182968825523,2.8280174410764376,9.136192884331393,4.347413842546892,2478.0325683284627
220,5.965646546031774,2.7631088098788434,8.770880755021745,2408.4712851891563,5.236734586815422,2405.6215368282033,2411.723507728624,2410.246392458153,6.040996302132355,5.236734586815427,2.788773762662752,8.890744663083538,4.2658890331340364,2414.512281491287
221,5.82235746748758,2.733204699342945,8.542874196940994,2431.481530801354,5.054042824179241,2428.7178411798636,2434.625468472827,2433.193393564009,5.89538823860045,5.054042824179246,2.7514505671260823,8.659077860089354,4.18352547594397,2437.376919039953
222,5.684577744353145,2.7066582451378403,8.323664669581879,2496.7499970502777,4.877641209459574,2494.0693112580716,2499.7844328086576,2498.401035632862,5.754955978425773,4.877641209459575,2.7205202200452625,8.435641770631852,4.103917395840691,2502.504953028703
223,5.552058630433936,2.6810143537395827,8.112824505979017,2564.270062736617,4.70762203758611,2561.6692970092176,2567.1963506573456,2565.8589764704766,5.619739689942596,4.707622037586111,2.6934517692146693,8.22050541734261,4.030825956083705,2569.8898024265604
224,5.424564996374657,2.6516854126939045,7.9099744950172415,2589.961435664522,4.543930847126167,2587.438158661047,2592.7852481187497,2591.485796362325,5.489669835200372,4.54393084712617,2.6658573809727404,8.012946838675898,3.9653091373975617,2595.4511054997233
225,5.301872620486775,2.622477741578968,7.71033097565289,2584.9444763323163,4.386474197510121,2582.4980168814877,2587.6712027868043,2586.404560420047,5.364647571594026,4.386474197510122,2.637921117106129,7.81110702242289,3.904563483863789,2590.309123903911
226,5.184717613800955,2.5992237688238173,7.514386250928657,2621.6314296449937,4.235260547728306,2619.2652385380798,2624.2640204557715,2623.0356012036646,5.244657617650931,4.235260547728305,2.6120668068730106,7.610848724565156,3.8404860589799115,2626.876087262645
227,5.071884384201584,2.57881553026886,7.303817074107279,2733.286621105024,4.089869188295863,2731.0104592970856,2735.826704359634,2734.648940843639,5.129346998675314,4.089869188295858,2.589263744065136,7.40550880661389,3.767027260060206,2738.4159681036995
228,4.962298302261596,2.5573278420446623,7.081874199827774,2860.2955860077755,3.9495397536976955,2858.1154105196565,2862.746566932762,2861.6235753390424,5.018095299605082,3.9495397536976884,2.5671143746171388,7.198270787723329,3.6901059683372335,2865.3136813073797
229,4.8567297692272575,2.5299924321133505,6.910561782663571,2942.178662121956,3.813911477553408,2940.0844874183827,2944.5462811049047,2943.4681335847654,4.910600578146764,3.8139114775533973,2.5429815951970376,7.004775281720106,3.621129115336915,2947.089262700102
230,4.755005981971022,2.503594768705645,6.750540043960277,2981.495784033711,3.6830586934201985,2979.469745712557,2983.7865485797524,2982.739911627492,4.806907802021211,3.6830586934201857,2.51614325597898,6.832946123174622,3.5627802082395132,2986.3026918357314
231,4.656962427218383,2.47155342226632,6.596559528182932,3008.58331373886,3.5569500882584904,3006.615112391034,3010.802670525754,3009.7799341142913,4.706979803517067,3.5569500882584784,2.487623016622297,6.675181151341783,3.5103594280847465,3013.290293542376
232,4.5624428614427,2.445509755526523,6.448342459470781,3023.9186392129477,3.435525186869688,3022.0024745715477,3026.0694454010318,3025.0686562686424,4.610757308850292,3.435525186869685,2.459951120765133,6.526921950248915,3.460740253154558,3028.529396521797
233,4.472030930848426,2.4237402381854207,6.3267140882878925,3003.7138327479875,3.3188020112741596,3001.84566893637,3005.7967600497973,3004.820209747868,4.518244760299271,3.3188020112741707,2.4353174584895756,6.386408571916284,3.4118677604188745,3008.2320775082867
234,4.384804338601057,2.4027072708981936,6.170394780056554,2978.274725198365,3.206466634491491,2976.458154480639,2980.2905099373415,2979.3425047390406,4.429184830012202,3.206466634491507,2.4134000910360283,6.245755547737697,3.361405289336634,2982.7039100283773
235,4.299943885258867,2.3822137364161904,6.028513476372125,2992.3431631542603,3.097941788174242,2990.5848331628054,2994.2936449846025,2993.3775811476535,4.343111993572749,3.097941788174255,2.392630163230483,6.1014419850277575,3.308694000179303,2996.686275147833
236,4.218056654738054,2.3624084373343304,5.886578435172213,3018.517241020021,2.992957980477438,3016.818768619058,3020.4046780517565,3019.521414991171,4.259805192888297,2.9929579804774464,2.372368161152987,5.958277593851053,3.255631221737767,3022.777046212909
237,4.139020678143371,2.342327896205727,5.749991314361516,2997.009233405932,2.891581502467865,2995.368814384498,2998.836226791271,2997.983866165649,4.17931065324406,2.8915815024678704,2.3523172679042474,5.8197296746776805,3.204677893526236,3001.1885440591755
238,4.062719596609311,2.3221542894710945,5.618510943530153,2932.877765684522,2.793899789591798,2931.293687033728,2934.6471190294014,2933.8214198536516,4.101692562678291,2.7938997895918067,2.3323392177987077,5.685771213472223,3.158038393548531,2936.9794582472
239,3.989634745405956,2.3027837872254886,5.492923257683951,2875.130221606172,2.699934980330715,2873.600020319781,2876.844414020945,2876.0403094430308,4.026964450995606,2.6999349803307333,2.3127720362227837,5.557165737386092,3.1168766141365167,2879.1571860571676
