# best iteration: (array([34]),)
91.542099,88575.687500
52.539707,70.693016
52.091785,70.448235
51.602356,70.211754
51.223087,70.060661
51.156734,69.986343
51.035336,69.914307
50.806705,69.640427
49.400814,67.860397
43.176437,59.637642
34.315094,45.722858
8.058880,7.735723
3.819256,4.384976
3.087651,2.253870
2.957578,2.062587
2.854677,1.926577
2.796098,1.866081
2.764340,1.822975
2.744522,1.797804
2.728263,1.778753
2.710582,1.771318
2.692250,1.761649
2.674732,1.757043
2.659009,1.750507
2.658701,1.775302
2.634020,1.722805
2.610123,1.699427
2.581107,1.702516
2.559566,1.709798
2.531200,1.685668
2.568933,1.683490
2.569883,1.738053
2.346854,1.726842
1.032760,1.427028
0.942985,1.366424
0.920059,1.380908
0.906593,1.385708
1.143638,1.733908
0.898822,1.386408
0.896149,1.426600
1.004657,1.600268
0.882336,1.383743
0.868529,1.407401
0.896601,1.504993
2.469138,5.036600
5.781073,5.250060
