# best iteration: (array([27]),)
617485.312500,206440.234375
53.335575,68.273422
51.178528,67.292641
50.520313,67.129265
50.082878,67.077385
49.920761,67.031174
49.837395,66.915871
49.776520,66.851120
54.875847,67.286125
49.678345,66.685638
49.542805,66.554993
49.127197,65.952980
51.081959,68.761147
28.858280,36.678368
5.718658,5.267524
3.678963,3.063795
3.110367,2.487445
2.964928,2.592558
2.774784,2.342667
5.102853,2.951535
3.388633,2.490162
2.881502,2.178205
2.553829,2.120684
2.514012,2.098854
2.500894,2.106824
5.381138,3.397780
2.225100,2.094393
2.112450,2.054715
4.160139,2.186512
2.089234,2.183666
1.918164,2.106791
3.302116,2.338596
3.392534,2.261105
3.915292,2.335343
2.798461,2.093475
2.765134,2.064743
4.536601,3.481341
2.790007,2.081043
3.809492,2.841633
2.750455,2.068434
4.682163,2.208279
2.738704,2.078264
