# best iteration: (array([36]),)
285977.468750,49156.726562
52.332645,72.935204
51.254902,72.423218
50.511868,72.164421
50.403053,72.020164
50.414490,71.978127
50.424000,71.944992
50.381313,71.949699
50.294758,71.899315
50.042305,71.664894
48.780479,69.950226
38.584953,54.431004
29.773764,40.502399
17.639290,26.668030
9.303518,15.651817
6.020238,9.849774
3.801235,4.284702
3.132147,2.513026
2.977188,2.091730
2.926477,1.997378
2.901286,1.982960
31.806705,12.356382
2.854785,1.944100
2.804386,1.955261
2.739051,1.961308
2.572824,1.914858
1.991303,1.773959
1.508386,1.493740
1.287728,1.353289
1.176292,1.302249
1.118548,1.282401
1.106243,1.307828
1.057341,1.289178
3.591092,2.203461
1.034161,1.263322
1.167006,1.799107
1.022161,1.235660
1.053351,1.285290
1.016581,1.239974
23.267958,26.371038
1.014372,1.243068
1.051392,1.298220
1.009892,1.244074
1.158333,1.859770
1.005687,1.241889
1.098591,1.250296
1.002126,1.239958
1.133826,1.275327
0.998760,1.241854
1.113224,1.376362
