# best iteration: (array([39]),)
25493.681641,11558.745117
50.993938,68.259766
50.614452,68.330887
50.416660,68.152847
50.314957,67.968849
55.751202,68.420387
49.562813,66.761772
47.829460,64.410469
37.439617,48.384026
14.880626,15.567752
3.310124,3.102336
2.982644,2.649235
2.933004,2.540554
2.814525,2.421970
2.669947,2.328511
2.620955,2.351918
22.762753,13.524390
2.672142,2.451209
8.510834,9.452327
2.490349,2.305084
2.569398,2.321973
2.486446,2.294612
2.449619,2.281020
2.437971,2.266473
3.838557,2.793406
2.398721,2.241802
2.350338,2.218844
2.181071,2.168473
1.464070,1.514369
0.901910,1.175893
1.244690,1.337865
0.843838,1.156348
0.927884,1.260801
0.817878,1.148425
0.808387,1.149171
0.800624,1.154019
0.796315,1.153463
0.791063,1.156679
4.329445,1.890003
1.164038,1.147488
0.782969,1.173750
0.782088,1.157312
0.779698,1.186274
30.647234,29.266155
0.777789,1.186276
