# best iteration: (array([31]),)
79162.046875,249.399475
52.020397,70.741943
51.055492,70.166672
50.619991,69.913147
50.544258,69.782379
50.502274,69.695404
50.457024,69.621346
50.329861,69.453522
48.792770,67.337410
36.325245,50.143402
17.012829,22.303471
6.164107,9.583867
2.697797,2.389725
2.515732,2.095135
2.466207,1.998086
2.425353,1.909569
2.387993,1.884056
2.791704,2.783502
2.328530,1.825358
2.300641,1.795851
14.183420,4.183201
2.228528,1.731351
2.168370,1.723722
2.094898,1.798885
1.932662,1.896371
4.633759,5.326980
2.502954,2.180270
2.329569,1.836476
2.198012,1.685566
1.005639,1.390260
1.190797,1.779446
0.801347,1.367133
0.780178,1.423015
0.766937,1.464185
0.810103,1.479265
0.759805,1.569064
0.737676,1.546234
0.938741,1.761216
0.728834,1.606424
0.726031,1.628551
0.727541,1.630650
