# best iteration: (array([29]),)
147281.859375,13445.258789
51.839222,70.115402
50.949989,69.549126
49.873569,69.104095
49.828857,69.017136
49.811161,68.990501
49.778393,68.977478
49.852379,68.885948
49.696514,68.764015
49.295689,68.263229
47.558659,66.049461
36.817436,50.941830
11.823061,17.283047
3.459749,4.222803
2.877928,2.883602
2.690060,2.422005
3.462969,3.702076
4.690483,4.419423
2.595596,2.255909
2.575152,2.268749
2.557703,2.276645
2.530248,2.281176
2.504754,2.277313
2.473669,2.266391
2.436770,2.225972
3.219566,3.808033
2.097801,1.982000
1.377473,1.754427
3.009557,5.159710
0.947417,1.211760
2.851030,1.987974
0.869707,1.283038
0.847187,1.293420
0.819657,1.300357
0.807773,1.311114
2.117107,4.895901
0.795647,1.335490
1.199357,1.361832
0.787625,1.352078
0.784284,1.354445
12.829387,8.978703
