# best iteration: (array([29]),)
692920.250000,273738.468750
54.331139,75.457375
52.221668,73.958885
51.177025,73.505959
50.356663,73.122032
50.166218,73.119156
49.949520,72.899323
48.432030,71.027596
47.658142,78.996437
40.649483,59.850979
37.237465,54.920456
32.539459,45.805908
14.204581,19.933149
3.936986,3.012950
3.163530,2.281646
2.954713,2.074535
2.858434,2.033657
2.817887,2.015553
2.811276,1.968754
2.771040,1.964608
2.977899,2.056484
2.684683,1.970287
2.742080,2.020643
2.878398,1.894482
2.520142,1.826433
2.457885,1.788935
2.445586,2.525022
1.014080,1.239258
2.813580,2.942890
0.949153,1.155705
1.632416,1.171882
0.869458,1.168202
0.895444,1.479736
5.804255,10.221135
3.411085,4.686238
0.837103,1.193600
0.831305,1.205018
0.826386,1.223072
0.821592,1.237743
0.818649,1.248761
0.810609,1.269837
0.805966,1.277354
0.801601,1.287615
0.801096,1.291868
