# best iteration: (array([17]),)
653633.250000,208649.062500
53.254059,72.194252
51.448906,70.540207
51.021610,70.281136
50.273094,69.903984
62.036575,79.009758
49.942982,69.841240
50.081322,69.782738
49.925053,69.848366
49.926197,69.790062
49.866234,69.801010
49.783962,69.703995
49.236637,69.031830
45.072208,62.912357
30.541046,40.663864
5.109556,4.746875
3.228637,2.192100
3.055140,2.049827
3.010378,2.091436
2.983135,2.139096
2.957374,2.160249
2.940415,2.164219
2.908074,2.171359
2.896762,2.150800
2.865075,2.180666
6.478030,2.567046
2.833031,2.167097
2.818897,2.157470
2.810103,2.148383
