# best iteration: (array([46]),)
442419.843750,131286.687500
51.538673,71.165680
50.508553,70.606720
49.995739,70.095970
49.675404,69.745705
49.650703,69.595718
54.369347,70.273430
49.554520,69.582657
77.077713,108.249458
49.438805,69.291130
48.486897,68.158348
45.427296,65.407532
28.232191,35.058403
4.334364,4.618084
3.131855,2.764958
2.948034,2.491088
2.851866,2.383485
2.763708,2.235663
2.707136,2.179407
2.875062,2.555464
2.678273,2.230830
2.602377,2.145263
2.566203,2.149916
2.556583,2.133111
2.482894,2.148723
2.439462,2.181684
3.759003,2.579519
2.274878,2.253558
2.178932,2.253848
2.867805,2.638377
2.597817,2.288558
2.236960,2.183065
2.697815,2.555346
3.307274,3.711843
3.224695,2.921805
2.116786,2.608890
2.629206,2.587702
2.356512,2.026313
1.092290,1.671722
1.654412,2.145009
2.394256,2.889587
0.978655,1.586844
0.964642,1.563736
0.960009,1.555994
0.954716,1.549486
0.955146,1.565141
0.949979,1.548074
0.949752,1.550964
