# best iteration: (array([37]),)
5966.008789,62474.480469
51.419441,70.307457
50.502750,69.983414
51.524868,70.050705
50.199219,69.536301
241.997757,87.264748
49.576859,68.593201
48.849102,67.678413
48.065666,66.506668
49.040550,86.773399
42.959644,58.006329
39.501255,51.240383
36.722374,45.648983
32.002445,34.770428
25.493063,20.451092
13.479503,11.241773
6.321615,5.698980
3.822975,3.440694
7.572025,9.155846
2.997591,2.447096
2.800658,1.992511
11.426766,5.047668
2.647282,1.868346
2.586799,1.839320
2.530039,1.816272
3.548944,2.686564
2.480289,1.988049
2.415822,2.129670
2.403661,3.138477
2.732593,1.936249
1.653972,2.411083
2.491979,1.653383
2.368842,1.659317
43.003262,37.988285
2.535984,1.978147
1.974499,1.655516
2.902896,2.090162
2.547353,1.354980
0.810477,1.396652
0.804472,1.409091
0.794385,1.410977
0.786630,1.396000
1.113042,1.622799
0.897505,1.562501
0.790509,1.636483
0.768281,1.373810
0.766291,1.363040
0.764210,1.367833
1.124010,1.501025
4.662690,6.642879
