# best iteration: (array([28]),)
1807055.125000,809481.625000
52.000751,74.385239
51.628693,74.055908
51.387146,73.973007
51.093418,73.851830
50.797344,73.770279
50.560131,73.708031
50.391594,73.550743
50.291283,73.277542
50.008511,73.073357
50.224575,72.694916
216.710297,257.937592
49.283928,72.003342
48.803387,71.206863
47.564243,69.270035
42.674915,62.514965
35.342285,52.592072
29.166237,44.020626
10.525490,18.046555
3.663045,4.145739
3.116347,2.784033
2.958965,2.549754
2.872462,2.518797
2.920493,2.626941
5.533532,7.062053
2.648674,2.740506
2.172773,2.660136
1.423604,2.066232
1.130488,1.763520
21.849054,25.907904
0.953453,1.776160
0.935218,1.798669
0.925275,1.823114
0.936019,1.951335
0.911007,1.868952
0.909100,1.905862
1.791028,1.987367
1.034202,2.177665
0.903551,1.971309
0.903377,1.983155
