# best iteration: (array([49]),)
1391260.000000,656143.125000
54.672012,74.627892
51.427135,71.119896
50.844585,70.660484
50.502079,70.508003
50.050709,70.430618
49.733299,70.481430
49.655701,70.420555
49.614754,70.350998
49.556755,70.273422
49.378139,70.107605
52.567448,73.125023
44.333290,63.613605
20.737173,29.090939
4.431205,4.462640
2.951872,2.620201
2.728014,2.195152
2.625211,2.035919
3.537930,3.431748
2.489295,2.061304
21.628119,28.572186
2.408321,2.202605
2.321788,2.254837
2.204986,2.486219
1.767673,2.239461
1.501016,2.043890
1.198809,1.520686
1.082363,1.342084
1.277579,1.512103
0.993994,1.221472
3.000899,3.938102
0.956821,1.188247
0.986179,1.170299
0.935313,1.162919
0.928439,1.150607
0.924302,1.142961
10.553240,13.312231
0.915947,1.128895
0.912631,1.124240
4.386543,1.383883
0.903009,1.093669
1.110993,1.365934
0.896599,1.071307
0.894366,1.066636
0.891373,1.053828
0.889121,1.046788
0.907663,1.035152
0.884858,1.037698
0.883219,1.036396
0.894177,1.026543
