# best iteration: (array([35]),)
15856.254883,45167.675781
50.115807,70.365181
49.349873,70.057350
49.025227,70.014671
48.913460,69.945351
48.827282,69.794846
48.788311,69.738243
48.746437,69.737968
48.672165,69.686768
69.473373,78.310387
43.066879,62.070824
9.032393,10.060995
3.965664,3.500494
3.037074,2.527984
2.930981,2.386470
2.950894,2.652726
2.810774,2.223614
2.757026,2.150966
2.712856,2.114557
5.405685,2.191181
2.656166,2.019787
2.633812,1.995000
2.631123,1.960333
2.577645,1.920203
2.533492,1.876088
2.429166,1.889338
3.160094,7.052438
1.846959,1.788945
2.266413,2.643680
1.436446,1.554377
8.799081,7.480174
11.362496,15.129259
11.067473,13.253179
2.507914,1.833086
2.780478,2.022631
1.062258,1.131510
0.939680,1.144977
0.927620,1.158793
1.038404,1.185389
0.923850,1.163166
0.908265,1.171840
0.900716,1.177544
0.893664,1.174980
0.886060,1.177314
0.881194,1.171708
0.872054,1.183674
0.865463,1.184276
0.861669,1.192170
