-0.800000,0.100000,0.200000,0.099208
-0.799299,0.100000,0.200000,0.099206
-0.798599,0.100000,0.200000,0.099205
-0.797898,0.100000,0.200000,0.099204
-0.797197,0.100000,0.200000,0.099203
-0.796496,0.100000,0.200000,0.099202
-0.795796,0.100000,0.200000,0.099201
-0.795095,0.100000,0.200000,0.099200
-0.794394,0.100000,0.200000,0.099198
-0.793694,0.100000,0.200000,0.099197
-0.792993,0.100000,0.200000,0.099196
-0.792292,0.100000,0.200000,0.099195
-0.791592,0.100000,0.200000,0.099195
-0.790891,0.100000,0.200000,0.099194
-0.790190,0.100000,0.200000,0.099192
-0.789489,0.100000,0.200000,0.099192
-0.788789,0.100000,0.200000,0.099191
-0.788088,0.100000,0.200000,0.099190
-0.787387,0.100000,0.200000,0.099189
-0.786687,0.100000,0.200000,0.099188
-0.785986,0.100000,0.200000,0.099188
-0.785285,0.100000,0.200000,0.099187
-0.784585,0.100000,0.200000,0.099186
-0.783884,0.100000,0.200000,0.099185
-0.783183,0.100000,0.200000,0.099185
-0.782482,0.100000,0.200000,0.099184
-0.781782,0.100000,0.200000,0.099183
-0.781081,0.100000,0.200000,0.099183
-0.780380,0.100000,0.200000,0.099182
-0.779680,0.100000,0.200000,0.099181
-0.778979,0.100000,0.200000,0.099181
-0.778278,0.100000,0.200000,0.099180
-0.777578,0.100000,0.200000,0.099180
-0.776877,0.100000,0.200000,0.099179
-0.776176,0.100000,0.200000,0.099179
-0.775475,0.100000,0.200000,0.099178
-0.774775,0.100000,0.200000,0.099178
-0.774074,0.100000,0.200000,0.099177
-0.773373,0.100000,0.200000,0.099177
-0.772673,0.100000,0.200000,0.099177
-0.771972,0.100000,0.200000,0.099176
-0.771271,0.100000,0.200000,0.099176
-0.770571,0.100000,0.200000,0.099176
-0.769870,0.100000,0.200000,0.099175
-0.769169,0.100000,0.200000,0.099175
-0.768468,0.100000,0.200000,0.099175
-0.767768,0.100000,0.200000,0.099175
-0.767067,0.100000,0.200000,0.099175
-0.766366,0.100000,0.200000,0.099175
-0.765666,0.100000,0.200000,0.099174
-0.764965,0.100000,0.200000,0.099174
-0.764264,0.100000,0.200000,0.099174
-0.763564,0.100000,0.200000,0.099174
-0.762863,0.100000,0.200000,0.099174
-0.762162,0.100000,0.200000,0.099174
-0.761461,0.100000,0.200000,0.099174
-0.760761,0.100000,0.200000,0.099174
-0.760060,0.100000,0.200000,0.099174
-0.759359,0.100000,0.200000,0.099175
-0.758659,0.100000,0.200000,0.099175
-0.757958,0.100000,0.200000,0.099175
-0.757257,0.100000,0.200000,0.099175
-0.756557,0.100000,0.200000,0.099176
-0.755856,0.100000,0.200000,0.099176
-0.755155,0.100000,0.200000,0.099176
-0.754454,0.100000,0.200000,0.099177
-0.753754,0.100000,0.200000,0.099177
-0.753053,0.100000,0.200000,0.099177
-0.752352,0.100000,0.200000,0.099178
-0.751652,0.100000,0.200000,0.099178
-0.750951,0.100000,0.200000,0.099178
-0.750250,0.100000,0.200000,0.099179
-0.749550,0.100000,0.200000,0.099179
-0.748849,0.100000,0.200000,0.099180
-0.748148,0.100000,0.200000,0.099181
-0.747447,0.100000,0.200000,0.099181
-0.746747,0.100000,0.200000,0.099182
-0.746046,0.100000,0.200000,0.099183
-0.745345,0.100000,0.200000,0.099183
-0.744645,0.100000,0.200000,0.099184
-0.743944,0.100000,0.200000,0.099185
-0.743243,0.100000,0.200000,0.099186
-0.742543,0.100000,0.200000,0.099187
-0.741842,0.100000,0.200000,0.099187
-0.741141,0.100000,0.200000,0.099188
-0.740440,0.100000,0.200000,0.099189
-0.739740,0.100000,0.200000,0.099190
-0.739039,0.100000,0.200000,0.099191
-0.738338,0.100000,0.200000,0.099192
-0.737638,0.100000,0.200000,0.099193
-0.736937,0.100000,0.200000,0.099194
-0.736236,0.100000,0.200000,0.099195
-0.735536,0.100000,0.200000,0.099197
-0.734835,0.100000,0.200000,0.099198
-0.734134,0.100000,0.200000,0.099199
-0.733433,0.100000,0.200000,0.099200
-0.732733,0.100000,0.200000,0.099202
-0.732032,0.100000,0.200000,0.099203
-0.731331,0.100000,0.200000,0.099204
-0.730631,0.100000,0.200000,0.099206
-0.729930,0.100000,0.200000,0.099207
-0.729229,0.100000,0.200000,0.099208
-0.728529,0.100000,0.200000,0.099210
-0.727828,0.100000,0.200000,0.099211
-0.727127,0.100000,0.200000,0.099213
-0.726426,0.100000,0.200000,0.099214
-0.725726,0.100000,0.200000,0.099216
-0.725025,0.100000,0.200000,0.099218
-0.724324,0.100000,0.200000,0.099220
-0.723624,0.100000,0.200000,0.099221
-0.722923,0.100000,0.200000,0.099223
-0.722222,0.100000,0.200000,0.099225
-0.721522,0.100000,0.200000,0.099227
-0.720821,0.100000,0.200000,0.099228
-0.720120,0.100000,0.200000,0.099230
-0.719419,0.100000,0.200000,0.099232
-0.718719,0.100000,0.200000,0.099234
-0.718018,0.100000,0.200000,0.099236
-0.717317,0.100000,0.200000,0.099238
-0.716617,0.100000,0.200000,0.099240
-0.715916,0.100000,0.200000,0.099242
-0.715215,0.100000,0.200000,0.099245
-0.714515,0.100000,0.200000,0.099247
-0.713814,0.100000,0.200000,0.099249
-0.713113,0.100000,0.200000,0.099251
-0.712412,0.100000,0.200000,0.099254
-0.711712,0.100000,0.200000,0.099256
-0.711011,0.100000,0.200000,0.099258
-0.710310,0.100000,0.200000,0.099261
-0.709610,0.100000,0.200000,0.099263
-0.708909,0.100000,0.200000,0.099266
-0.708208,0.100000,0.200000,0.099268
-0.707508,0.100000,0.200000,0.099271
-0.706807,0.100000,0.200000,0.099273
-0.706106,0.100000,0.200000,0.099276
-0.705405,0.100000,0.200000,0.099279
-0.704705,0.100000,0.200000,0.099281
-0.704004,0.100000,0.200000,0.099284
-0.703303,0.100000,0.200000,0.099287
-0.702603,0.100000,0.200000,0.099289
-0.701902,0.100000,0.200000,0.099292
-0.701201,0.100000,0.200000,0.099295
-0.700501,0.100000,0.200000,0.099298
-0.699800,0.100000,0.200000,0.099301
-0.699099,0.100000,0.200000,0.099304
-0.698398,0.100000,0.200000,0.099307
-0.697698,0.100000,0.200000,0.099310
-0.696997,0.100000,0.200000,0.099313
-0.696296,0.100000,0.200000,0.099317
-0.695596,0.100000,0.200000,0.099320
-0.694895,0.100000,0.200000,0.099323
-0.694194,0.100000,0.200000,0.099326
-0.693493,0.100000,0.200000,0.099330
-0.692793,0.100000,0.200000,0.099333
-0.692092,0.100000,0.200000,0.099336
-0.691391,0.100000,0.200000,0.099340
-0.690691,0.100000,0.200000,0.099343
-0.689990,0.100000,0.200000,0.099347
-0.689289,0.100000,0.200000,0.099350
-0.688589,0.100000,0.200000,0.099354
-0.687888,0.100000,0.200000,0.099358
-0.687187,0.100000,0.200000,0.099361
-0.686486,0.100000,0.200000,0.099365
-0.685786,0.100000,0.200000,0.099369
-0.685085,0.100000,0.200000,0.099373
-0.684384,0.100000,0.200000,0.099376
-0.683684,0.100000,0.200000,0.099381
-0.682983,0.100000,0.200000,0.099385
-0.682282,0.100000,0.200000,0.099388
-0.681582,0.100000,0.200000,0.099393
-0.680881,0.100000,0.200000,0.099396
-0.680180,0.100000,0.200000,0.099401
-0.679479,0.100000,0.200000,0.099405
-0.678779,0.100000,0.200000,0.099409
-0.678078,0.100000,0.200000,0.099413
-0.677377,0.100000,0.200000,0.099418
-0.676677,0.100000,0.200000,0.099422
-0.675976,0.100000,0.200000,0.099426
-0.675275,0.100000,0.200000,0.099431
-0.674575,0.100000,0.200000,0.099435
-0.673874,0.100000,0.200000,0.099440
-0.673173,0.100000,0.200000,0.099444
-0.672472,0.100000,0.200000,0.099449
-0.671772,0.100000,0.200000,0.099453
-0.671071,0.100000,0.200000,0.099458
-0.670370,0.100000,0.200000,0.099463
-0.669670,0.100000,0.200000,0.099468
-0.668969,0.100000,0.200000,0.099472
-0.668268,0.100000,0.200000,0.099477
-0.667568,0.100000,0.200000,0.099482
-0.666867,0.100000,0.200000,0.099487
-0.666166,0.100000,0.200000,0.099492
-0.665465,0.100000,0.200000,0.099497
-0.664765,0.100000,0.200000,0.099502
-0.664064,0.100000,0.200000,0.099507
-0.663363,0.100000,0.200000,0.099512
-0.662663,0.100000,0.200000,0.099518
-0.661962,0.100000,0.200000,0.099523
-0.661261,0.100000,0.200000,0.099528
-0.660561,0.100000,0.200000,0.099534
-0.659860,0.100000,0.200000,0.099539
-0.659159,0.100000,0.200000,0.099545
-0.658458,0.100000,0.200000,0.099550
-0.657758,0.100000,0.200000,0.099556
-0.657057,0.100000,0.200000,0.099561
-0.656356,0.100000,0.200000,0.099567
-0.655656,0.100000,0.200000,0.099572
-0.654955,0.100000,0.200000,0.099578
-0.654254,0.100000,0.200000,0.099584
-0.653554,0.100000,0.200000,0.099590
-0.652853,0.100000,0.200000,0.099595
-0.652152,0.100000,0.200000,0.099601
-0.651451,0.100000,0.200000,0.099607
-0.650751,0.100000,0.200000,0.099613
-0.650050,0.100000,0.200000,0.099619
-0.649349,0.100000,0.200000,0.099625
-0.648649,0.100000,0.200000,0.099632
-0.647948,0.100000,0.200000,0.099638
-0.647247,0.100000,0.200000,0.099644
-0.646547,0.100000,0.200000,0.099650
-0.645846,0.100000,0.200000,0.099657
-0.645145,0.100000,0.200000,0.099663
-0.644444,0.100000,0.200000,0.099669
-0.643744,0.100000,0.200000,0.099676
-0.643043,0.100000,0.200000,0.099682
-0.642342,0.100000,0.200000,0.099689
-0.641642,0.100000,0.200000,0.099695
-0.640941,0.100000,0.200000,0.099702
-0.640240,0.100000,0.200000,0.099709
-0.639540,0.100000,0.200000,0.099715
-0.638839,0.100000,0.200000,0.099722
-0.638138,0.100000,0.200000,0.099729
-0.637437,0.100000,0.200000,0.099736
-0.636737,0.100000,0.200000,0.099743
-0.636036,0.100000,0.200000,0.099750
-0.635335,0.100000,0.200000,0.099757
-0.634635,0.100000,0.200000,0.099764
-0.633934,0.100000,0.200000,0.099771
-0.633233,0.100000,0.200000,0.099778
-0.632533,0.100000,0.200000,0.099786
-0.631832,0.100000,0.200000,0.099793
-0.631131,0.100000,0.200000,0.099800
-0.630430,0.100000,0.200000,0.099807
-0.629730,0.100000,0.200000,0.099815
-0.629029,0.100000,0.200000,0.099822
-0.628328,0.100000,0.200000,0.099830
-0.627628,0.100000,0.200000,0.099837
-0.626927,0.100000,0.200000,0.099845
-0.626226,0.100000,0.200000,0.099853
-0.625526,0.100000,0.200000,0.099860
-0.624825,0.100000,0.200000,0.099868
-0.624124,0.100000,0.200000,0.099876
-0.623423,0.100000,0.200000,0.099884
-0.622723,0.100000,0.200000,0.099891
-0.622022,0.100000,0.200000,0.099900
-0.621321,0.100000,0.200000,0.099908
-0.620621,0.100000,0.200000,0.099915
-0.619920,0.100000,0.200000,0.099924
-0.619219,0.100000,0.200000,0.099932
-0.618519,0.100000,0.200000,0.099940
-0.617818,0.100000,0.200000,0.099948
-0.617117,0.100000,0.200000,0.099956
-0.616416,0.100000,0.200000,0.099965
-0.615716,0.100000,0.200000,0.099973
-0.615015,0.100000,0.200000,0.099982
-0.614314,0.100000,0.200000,0.099990
-0.613614,0.100000,0.200000,0.099998
-0.612913,0.100000,0.200000,0.100007
-0.612212,0.100000,0.200000,0.100016
-0.611512,0.100000,0.200000,0.100024
-0.610811,0.100000,0.200000,0.100033
-0.610110,0.100000,0.200000,0.100042
-0.609409,0.100000,0.200000,0.100051
-0.608709,0.100000,0.200000,0.100059
-0.608008,0.100000,0.200000,0.100068
