0.054545,1.000000,2.000000,0.147562,0.149041
0.905263,1.000000,0.600000,0.100744,0.100725
0.184746,0.100000,0.600000,0.100251,0.100470
0.200000,1.000000,2.000000,0.102273,0.102160
0.969388,0.100000,2.000000,0.100569,0.100655
0.108475,0.100000,0.600000,0.109627,0.109669
0.454545,1.000000,2.000000,0.100183,0.100187
0.234783,0.100000,2.000000,0.099820,0.100572
-0.081818,1.000000,0.600000,0.135781,0.140970
0.254545,1.000000,2.000000,0.101116,0.101153
0.877966,0.100000,0.600000,0.100359,0.100444
0.877551,0.100000,2.000000,0.100573,0.100659
0.118182,1.000000,0.600000,0.112153,0.113259
0.173913,0.100000,2.000000,0.100869,0.100651
0.309091,1.000000,0.600000,0.101418,0.101458
0.821053,1.000000,0.600000,0.100537,0.100644
0.290909,1.000000,2.000000,0.101144,0.100814
0.098305,0.100000,0.600000,0.111976,0.112336
0.006780,0.100000,0.600000,0.738986,0.815345
0.009091,1.000000,2.000000,0.652487,0.653613
0.831579,1.000000,0.600000,0.100639,0.100689
-0.033898,0.100000,0.600000,0.266299,0.233452
0.600000,1.000000,0.600000,0.100023,0.100169
0.978947,1.000000,0.600000,0.100472,0.100653
0.518182,1.000000,0.600000,0.100397,0.100332
0.047101,0.100000,2.000000,0.114517,0.116639
0.769492,0.100000,0.600000,0.100374,0.100446
0.873684,1.000000,2.000000,0.100907,0.100922
0.674576,0.100000,0.600000,0.100352,0.100448
0.349153,0.100000,0.600000,0.100386,0.100478
0.566102,0.100000,0.600000,0.100462,0.100452
0.444068,0.100000,0.600000,0.100505,0.100463
0.790909,1.000000,0.600000,0.100212,0.100433
0.072727,1.000000,0.600000,0.138453,0.138552
0.727273,1.000000,0.600000,0.100152,0.100144
0.136364,1.000000,2.000000,0.104925,0.105479
0.986441,0.100000,0.600000,0.100253,0.100442
0.281818,1.000000,2.000000,0.100864,0.100883
0.062712,0.100000,0.600000,0.137428,0.128966
0.978947,1.000000,2.000000,0.100678,0.100843
0.600000,1.000000,2.000000,0.100076,0.100130
0.863158,1.000000,0.600000,0.100714,0.100745
0.783051,0.100000,0.600000,0.100590,0.100445
0.763636,1.000000,2.000000,0.100197,0.100234
0.618182,1.000000,2.000000,0.100134,0.100129
0.894737,1.000000,0.600000,0.100703,0.100734
0.618182,1.000000,0.600000,0.100440,0.100153
0.800000,1.000000,2.000000,0.101011,0.100521
0.509091,1.000000,2.000000,0.100183,0.100145
-0.009091,1.000000,0.600000,0.845902,0.837206
0.390909,1.000000,2.000000,0.100465,0.100338
0.189831,0.100000,0.600000,0.099409,0.100407
0.602041,0.100000,2.000000,0.100476,0.100620
0.586735,0.100000,2.000000,0.100575,0.100614
0.436364,1.000000,0.600000,0.100646,0.100567
-0.074576,0.100000,0.600000,0.120307,0.128959
0.341837,0.100000,2.000000,0.100827,0.100622
0.894737,1.000000,2.000000,0.100505,0.100928
0.107971,0.100000,2.000000,0.101838,0.102600
0.326531,0.100000,2.000000,0.100749,0.100640
0.873684,1.000000,0.600000,0.100608,0.100746
0.609091,1.000000,0.600000,0.099965,0.100160
0.800000,1.000000,0.600000,0.100533,0.100506
0.620339,0.100000,0.600000,0.100528,0.100450
0.579661,0.100000,0.600000,0.100547,0.100451
0.609091,1.000000,2.000000,0.100212,0.100130
0.617347,0.100000,2.000000,0.100787,0.100625
1.000000,1.000000,0.600000,0.100726,0.100636
0.852632,1.000000,0.600000,0.100725,0.100737
0.308475,0.100000,0.600000,0.100351,0.100477
-0.081818,1.000000,2.000000,0.121432,0.122291
-0.000000,1.000000,2.000000,0.875772,0.878389
-0.008475,0.100000,0.600000,0.773377,0.774406
0.463636,1.000000,0.600000,0.100554,0.100486
0.077536,0.100000,2.000000,0.104773,0.105612
0.376271,0.100000,0.600000,0.100387,0.100474
0.464286,0.100000,2.000000,0.100513,0.100570
0.372449,0.100000,2.000000,0.100699,0.100593
0.011864,0.100000,0.600000,0.687885,0.638913
0.715254,0.100000,0.600000,0.100306,0.100447
0.031884,0.100000,2.000000,0.153278,0.144872
0.318182,1.000000,0.600000,0.101572,0.101332
-0.100000,1.000000,2.000000,0.111537,0.112665
0.036364,1.000000,2.000000,0.190201,0.219453
0.006522,0.100000,2.000000,0.753440,0.720276
0.001695,0.100000,0.600000,0.912814,0.919300
0.263636,1.000000,0.600000,0.101836,0.102325
0.581818,1.000000,0.600000,0.100026,0.100191
0.984694,0.100000,2.000000,0.100679,0.100655
0.133333,0.100000,2.000000,0.101818,0.101487
0.527273,1.000000,0.600000,0.100385,0.100308
0.864407,0.100000,0.600000,0.100530,0.100444
-0.013768,0.100000,2.000000,0.521822,0.598679
0.678571,0.100000,2.000000,0.100669,0.100643
0.536364,1.000000,0.600000,0.100094,0.100284
0.448980,0.100000,2.000000,0.100598,0.100569
-0.018182,1.000000,2.000000,0.854844,0.846151
0.763636,1.000000,0.600000,0.100203,0.100240
-0.069492,0.100000,0.600000,0.132162,0.133168
0.403390,0.100000,0.600000,0.100472,0.100469
-0.064407,0.100000,0.600000,0.143314,0.137843
0.554545,1.000000,2.000000,0.100258,0.100135
0.785714,0.100000,2.000000,0.100710,0.100657
0.509091,1.000000,0.600000,0.100319,0.100357
-0.090909,1.000000,0.600000,0.135309,0.135051
0.109091,1.000000,2.000000,0.111263,0.109321
0.057246,0.100000,2.000000,0.108477,0.110809
0.082609,0.100000,2.000000,0.106242,0.104873
0.280612,0.100000,2.000000,0.100687,0.100674
0.654545,1.000000,2.000000,0.099922,0.100128
0.200000,1.000000,0.600000,0.105212,0.104448
0.335593,0.100000,0.600000,0.100250,0.100479
0.810526,1.000000,0.600000,0.100680,0.100582
0.816327,0.100000,2.000000,0.100564,0.100658
0.852632,1.000000,2.000000,0.100898,0.100881
0.821053,1.000000,2.000000,0.100822,0.100709
0.554545,1.000000,0.600000,0.100401,0.100241
0.718182,1.000000,0.600000,0.100160,0.100139
-0.059420,0.100000,2.000000,0.111459,0.110702
-0.044068,0.100000,0.600000,0.171811,0.176277
0.100000,1.000000,0.600000,0.120882,0.118995
0.633898,0.100000,0.600000,0.100435,0.100449
0.011594,0.100000,2.000000,0.468138,0.513215
0.563636,1.000000,2.000000,0.100076,0.100133
-0.054348,0.100000,2.000000,0.115430,0.112642
0.632653,0.100000,2.000000,0.100670,0.100630
0.823729,0.100000,0.600000,0.100652,0.100445
0.433673,0.100000,2.000000,0.100660,0.100569
-0.069565,0.100000,2.000000,0.108935,0.108403
0.218182,1.000000,2.000000,0.101733,0.101729
0.645455,1.000000,2.000000,0.100074,0.100128
0.081818,1.000000,0.600000,0.123242,0.129585
0.144068,0.100000,0.600000,0.107674,0.103001
0.800000,1.000000,2.000000,0.100167,0.100521
-0.084783,0.100000,2.000000,0.105014,0.105719
0.093220,0.100000,0.600000,0.113939,0.113854
0.245455,1.000000,2.000000,0.101428,0.101269
0.527273,1.000000,2.000000,0.100226,0.100140
0.772727,1.000000,0.600000,0.099979,0.100294
0.490909,1.000000,2.000000,0.100178,0.100154
0.390909,1.000000,0.600000,0.100784,0.100740
0.627273,1.000000,0.600000,0.100289,0.100148
0.159322,0.100000,0.600000,0.101423,0.101467
0.300000,1.000000,0.600000,0.102064,0.101598
-0.089855,0.100000,2.000000,0.105207,0.104642
0.545455,1.000000,0.600000,0.100214,0.100262
-0.049153,0.100000,0.600000,0.160826,0.161145
0.158696,0.100000,2.000000,0.100830,0.100868
0.103390,0.100000,0.600000,0.106666,0.110949
0.057627,0.100000,0.600000,0.147121,0.133716
0.042029,0.100000,2.000000,0.128434,0.121774
0.400000,1.000000,0.600000,0.100878,0.100699
0.145455,1.000000,0.600000,0.108840,0.108578
0.136364,1.000000,0.600000,0.108698,0.109809
0.709184,0.100000,2.000000,0.100712,0.100649
0.781818,1.000000,0.600000,0.099935,0.100360
0.067797,0.100000,0.600000,0.122651,0.125216
0.327273,1.000000,0.600000,0.101483,0.101221
0.092754,0.100000,2.000000,0.102311,0.103740
-0.023729,0.100000,0.600000,0.362148,0.359930
0.571429,0.100000,2.000000,0.100495,0.100607
0.688136,0.100000,0.600000,0.100475,0.100448
0.179661,0.100000,0.600000,0.101066,0.100564
0.088136,0.100000,0.600000,0.117378,0.115539
-0.100000,0.100000,0.600000,0.110528,0.110808
0.801020,0.100000,2.000000,0.100366,0.100658
0.154237,0.100000,0.600000,0.098596,0.101883
0.770408,0.100000,2.000000,0.100716,0.100656
0.968421,1.000000,2.000000,0.100807,0.100856
0.133898,0.100000,0.600000,0.104795,0.104498
0.254545,1.000000,0.600000,0.102735,0.102551
0.755932,0.100000,0.600000,0.100405,0.100446
-0.023913,0.100000,2.000000,0.284117,0.265313
-0.079661,0.100000,0.600000,0.125382,0.124953
0.959322,0.100000,0.600000,0.100491,0.100443
0.645455,1.000000,0.600000,0.100254,0.100140
0.240678,0.100000,0.600000,0.100271,0.100396
0.181818,1.000000,2.000000,0.102702,0.102741
0.272727,1.000000,2.000000,0.100991,0.100962
0.427273,1.000000,2.000000,0.100163,0.100235
-0.094915,0.100000,0.600000,0.114210,0.113859
0.810169,0.100000,0.600000,0.100496,0.100445
0.072464,0.100000,2.000000,0.107610,0.106509
0.796610,0.100000,0.600000,0.100370,0.100445
1.000000,1.000000,2.000000,0.100950,0.100821
0.500000,1.000000,2.000000,0.100331,0.100149
0.754545,1.000000,0.600000,0.099770,0.100199
0.143478,0.100000,2.000000,0.101387,0.101196
0.387755,0.100000,2.000000,0.100481,0.100583
0.026812,0.100000,2.000000,0.161982,0.173044
0.178986,0.100000,2.000000,0.100912,0.100601
-0.018644,0.100000,0.600000,0.448072,0.466603
0.627273,1.000000,2.000000,0.100055,0.100129
0.113559,0.100000,0.600000,0.109512,0.108480
0.032203,0.100000,0.600000,0.211421,0.208538
0.181818,1.000000,0.600000,0.105632,0.105423
0.168841,0.100000,2.000000,0.100092,0.100712
0.954082,0.100000,2.000000,0.100640,0.100656
0.693878,0.100000,2.000000,0.100549,0.100646
0.538983,0.100000,0.600000,0.100392,0.100454
0.850847,0.100000,0.600000,0.100388,0.100444
0.229710,0.100000,2.000000,0.100497,0.100553
0.336364,1.000000,2.000000,0.100454,0.100555
0.479592,0.100000,2.000000,0.100559,0.100573
0.118116,0.100000,2.000000,0.103534,0.102071
0.190909,1.000000,2.000000,0.102227,0.102428
0.436364,1.000000,2.000000,0.100200,0.100216
-0.045455,1.000000,2.000000,0.263295,0.207613
0.354545,1.000000,0.600000,0.100683,0.100961
0.745455,1.000000,2.000000,0.100074,0.100169
0.409091,1.000000,0.600000,0.100490,0.100662
0.123188,0.100000,2.000000,0.101798,0.101853
0.418182,1.000000,2.000000,0.100397,0.100256
0.936842,1.000000,2.000000,0.100872,0.100893
0.189130,0.100000,2.000000,0.101258,0.100531
0.790909,1.000000,2.000000,0.100075,0.100435
0.027273,1.000000,0.600000,0.370749,0.363654
0.042373,0.100000,0.600000,0.151480,0.160726
-0.094928,0.100000,2.000000,0.104473,0.103503
0.831579,1.000000,2.000000,0.100903,0.100783
0.118182,1.000000,2.000000,0.108089,0.107701
0.090909,1.000000,0.600000,0.126929,0.123410
0.663636,1.000000,0.600000,0.100520,0.100136
-0.028814,0.100000,0.600000,0.247868,0.284859
0.724490,0.100000,2.000000,0.100505,0.100651
