4847.552734,5670.223633
41.544231,27.369637
4.116125,5.916030
2.187996,2.289616
1.941550,1.931052
1.868150,1.959481
1.841886,2.069349
1.807320,2.126399
1.796708,2.168185
1.747332,2.191389
1.731903,2.199764
1.714098,2.182296
1.678625,2.151468
1.641389,2.120550
1.611684,2.102824
1.589130,2.066938
1.566349,2.086565
1.546629,2.114047
1.529981,2.140851
1.511821,2.146553
1.495108,2.152925
1.479919,2.157966
1.458405,2.163037
1.448470,2.201494
1.435516,2.224800
1.426269,2.243590
1.416487,2.260278
1.407965,2.277515
1.399472,2.286395
1.391636,2.322910
1.384447,2.346229
1.377641,2.364889
1.371022,2.380642
1.364521,2.393915
1.358041,2.404929
1.351620,2.413919
1.345283,2.421489
1.338931,2.428516
1.332778,2.435884
1.326696,2.444327
