0.018182,1.000000,0.600000,0.470375,0.071883,0.502254,0.535121
0.090909,1.000000,0.600000,0.123532,0.002237,0.122393,0.123334
-0.100000,0.100000,2.000000,0.103037,0.000481,0.103480,0.103378
0.103390,0.100000,0.600000,0.108706,0.003107,0.111001,0.110611
-0.036364,1.000000,2.000000,0.333204,0.055674,0.339589,0.324249
0.006522,0.100000,2.000000,0.750176,0.087348,0.734437,0.682000
0.701695,0.100000,0.600000,0.100599,0.000100,0.100465,0.100428
0.709091,1.000000,0.600000,0.100153,0.000108,0.100148,0.100035
0.163636,1.000000,0.600000,0.107312,0.000462,0.106855,0.107070
0.945763,0.100000,0.600000,0.100517,0.000100,0.100469,0.100428
0.527273,1.000000,0.600000,0.100303,0.000178,0.100264,0.100236
-0.018644,0.100000,0.600000,0.560569,0.071417,0.536610,0.491713
0.300000,1.000000,2.000000,0.100606,0.000125,0.100848,0.100631
0.109091,1.000000,2.000000,0.110418,0.001009,0.108975,0.109195
0.821053,1.000000,2.000000,0.100824,0.000100,0.100569,0.100831
0.169492,0.100000,0.600000,0.101152,0.002443,0.101277,0.101963
0.062319,0.100000,2.000000,0.109269,0.000693,0.109744,0.108867
0.138406,0.100000,2.000000,0.101456,0.000330,0.101266,0.101242
0.021739,0.100000,2.000000,0.288430,0.034252,0.221399,0.214054
0.831633,0.100000,2.000000,0.100801,0.000100,0.100684,0.100642
0.484746,0.100000,0.600000,0.100401,0.000100,0.100456,0.100428
0.218182,1.000000,2.000000,0.101661,0.000139,0.101781,0.101696
0.954082,0.100000,2.000000,0.100618,0.000100,0.100649,0.100642
0.118116,0.100000,2.000000,0.101278,0.000677,0.101907,0.101788
-0.000000,1.000000,0.600000,0.917443,0.037353,0.925709,0.900000
0.200000,0.100000,0.600000,0.100226,0.001718,0.100720,0.100782
0.481818,1.000000,2.000000,0.100136,0.000120,0.100204,0.100233
0.590909,1.000000,2.000000,0.099944,0.000125,0.100141,0.100134
0.690909,1.000000,0.600000,0.100017,0.000174,0.100141,0.100070
-0.054348,0.100000,2.000000,0.118292,0.002733,0.114563,0.115501
0.472727,1.000000,0.600000,0.100231,0.000298,0.100429,0.100378
0.109091,1.000000,0.600000,0.114262,0.001495,0.115987,0.115492
0.552542,0.100000,0.600000,0.100457,0.000100,0.100460,0.100428
0.357143,0.100000,2.000000,0.100471,0.000100,0.100687,0.100642
0.213559,0.100000,0.600000,0.100490,0.000100,0.100623,0.100428
0.518182,1.000000,0.600000,0.100526,0.000145,0.100286,0.100446
0.345455,1.000000,2.000000,0.100564,0.000151,0.100581,0.100526
0.968421,1.000000,2.000000,0.100821,0.000100,0.100978,0.100831
0.123729,0.100000,0.600000,0.106287,0.002240,0.105866,0.106521
0.936842,1.000000,0.600000,0.100495,0.000100,0.100725,0.100653
0.571429,0.100000,2.000000,0.100447,0.000100,0.100721,0.100642
0.181818,1.000000,0.600000,0.105522,0.000722,0.105382,0.105519
0.863158,1.000000,0.600000,0.100610,0.000100,0.100652,0.100653
0.416949,0.100000,0.600000,0.100496,0.000100,0.100453,0.100428
0.209091,1.000000,0.600000,0.104019,0.000486,0.103935,0.103881
0.606780,0.100000,0.600000,0.100502,0.000100,0.100462,0.100428
0.418182,1.000000,2.000000,0.100225,0.000102,0.100319,0.100350
-0.045455,1.000000,2.000000,0.218046,0.028559,0.227217,0.220826
0.102899,0.100000,2.000000,0.103118,0.000859,0.102861,0.102849
0.510204,0.100000,2.000000,0.100764,0.000100,0.100719,0.100642
-0.003390,0.100000,0.600000,0.916075,0.028943,0.910223,0.900000
0.138983,0.100000,0.600000,0.106625,0.001315,0.103408,0.103495
0.281818,1.000000,2.000000,0.100924,0.000096,0.100989,0.100901
0.709184,0.100000,2.000000,0.100743,0.000100,0.100708,0.100642
0.001695,0.100000,0.600000,0.902034,0.030386,0.891701,0.898361
0.077966,0.100000,0.600000,0.121110,0.001809,0.120496,0.118878
0.200000,1.000000,0.600000,0.105211,0.000651,0.104341,0.104429
0.800000,1.000000,0.600000,0.099833,0.000240,0.100450,0.100034
0.072464,0.100000,2.000000,0.106921,0.001143,0.107110,0.106340
-0.079661,0.100000,0.600000,0.124645,0.004572,0.121141,0.123773
0.427273,1.000000,2.000000,0.100354,0.000109,0.100297,0.100298
0.674576,0.100000,0.600000,0.100201,0.000100,0.100464,0.100428
0.290909,1.000000,2.000000,0.100591,0.000200,0.100915,0.100736
0.736364,1.000000,0.600000,0.099973,0.000152,0.100179,0.100036
0.164407,0.100000,0.600000,0.101316,0.001629,0.101466,0.101237
0.892857,0.100000,2.000000,0.100543,0.000100,0.100668,0.100642
0.563636,1.000000,0.600000,0.100029,0.000240,0.100200,0.100250
0.755932,0.100000,0.600000,0.100396,0.000100,0.100466,0.100428
0.381818,1.000000,0.600000,0.100980,0.000301,0.100926,0.100768
0.989474,1.000000,0.600000,0.100702,0.000100,0.100753,0.100653
0.718182,1.000000,0.600000,0.100300,0.000194,0.100154,0.100096
0.057627,0.100000,0.600000,0.120392,0.006375,0.133744,0.135061
-0.045455,1.000000,0.600000,0.272695,0.024826,0.256314,0.253162
0.149153,0.100000,0.600000,0.102592,0.001398,0.102375,0.102867
0.989474,1.000000,2.000000,0.100891,0.000100,0.100984,0.100831
0.754545,1.000000,0.600000,0.100101,0.000212,0.100226,0.100072
0.026812,0.100000,2.000000,0.169665,0.015902,0.172776,0.161101
0.436364,1.000000,2.000000,0.100244,0.000097,0.100277,0.100291
0.527273,1.000000,2.000000,0.099966,0.000133,0.100164,0.100188
1.000000,1.000000,2.000000,0.100762,0.000100,0.100986,0.100831
-0.049275,0.100000,2.000000,0.115459,0.003020,0.118863,0.119004
0.148551,0.100000,2.000000,0.101517,0.000516,0.101092,0.101096
0.239855,0.100000,2.000000,0.100431,0.000335,0.100688,0.100187
0.145455,1.000000,2.000000,0.104324,0.000355,0.104623,0.104570
0.159322,0.100000,0.600000,0.101105,0.001818,0.101703,0.101477
0.837288,0.100000,0.600000,0.100629,0.000100,0.100468,0.100428
0.390909,1.000000,0.600000,0.101062,0.000225,0.100861,0.100741
0.433673,0.100000,2.000000,0.100628,0.000100,0.100707,0.100642
0.281356,0.100000,0.600000,0.100401,0.000100,0.100473,0.100428
0.785714,0.100000,2.000000,0.100642,0.000100,0.100694,0.100642
-0.018841,0.100000,2.000000,0.508272,0.057824,0.390230,0.361530
0.790909,1.000000,0.600000,0.100308,0.000172,0.100402,0.100054
0.769492,0.100000,0.600000,0.100456,0.000100,0.100467,0.100428
0.098305,0.100000,0.600000,0.110775,0.001662,0.112598,0.110111
0.087681,0.100000,2.000000,0.104554,0.000873,0.104503,0.103855
0.027273,1.000000,0.600000,0.288942,0.049463,0.316273,0.358708
0.376271,0.100000,0.600000,0.100502,0.000100,0.100453,0.100428
0.490909,1.000000,2.000000,0.100067,0.000091,0.100194,0.100172
-0.000000,1.000000,2.000000,0.946384,0.038363,0.947897,0.900000
0.145455,1.000000,0.600000,0.108880,0.000818,0.108962,0.108925
0.823729,0.100000,0.600000,0.100445,0.000100,0.100468,0.100428
-0.059420,0.100000,2.000000,0.113680,0.001908,0.111673,0.112547
0.354545,1.000000,0.600000,0.100607,0.000249,0.101151,0.100988
0.842105,1.000000,2.000000,0.100885,0.000100,0.100730,0.100831
0.280612,0.100000,2.000000,0.100823,0.000100,0.100674,0.100642
-0.063636,1.000000,0.600000,0.168403,0.008749,0.171052,0.173684
0.672727,1.000000,0.600000,0.100308,0.000199,0.100139,0.100033
0.047101,0.100000,2.000000,0.120285,0.003125,0.118144,0.116785
0.663636,1.000000,0.600000,0.100022,0.000215,0.100140,0.100048
0.884211,1.000000,2.000000,0.100840,0.000100,0.100899,0.100831
0.265306,0.100000,2.000000,0.100714,0.000100,0.100676,0.100642
0.536364,1.000000,0.600000,0.100521,0.000185,0.100245,0.100272
0.254545,1.000000,0.600000,0.102358,0.000250,0.102566,0.102511
0.850847,0.100000,0.600000,0.100309,0.000100,0.100468,0.100428
0.062712,0.100000,0.600000,0.131633,0.005002,0.129422,0.126468
0.645455,1.000000,2.000000,0.100092,0.000088,0.100135,0.100062
0.027119,0.100000,0.600000,0.266071,0.021187,0.244525,0.255599
-0.069492,0.100000,0.600000,0.128273,0.005753,0.128981,0.128807
0.781818,1.000000,2.000000,0.100116,0.000081,0.100260,0.100058
-0.044068,0.100000,0.600000,0.182920,0.008197,0.182481,0.176872
-0.084783,0.100000,2.000000,0.104587,0.000686,0.105159,0.105092
0.602041,0.100000,2.000000,0.100691,0.000100,0.100720,0.100642
0.093220,0.100000,0.600000,0.112830,0.002503,0.114324,0.110703
-0.003623,0.100000,2.000000,0.953278,0.042286,0.896106,0.900000
0.327273,1.000000,2.000000,0.100553,0.000136,0.100676,0.100556
0.905085,0.100000,0.600000,0.100302,0.000100,0.100468,0.100428
