0.018182,1.000000,0.600000,0.552369,0.071883,0.533004,0.535121
0.090909,1.000000,0.600000,0.124587,0.002237,0.125085,0.123334
-0.100000,0.100000,2.000000,0.102702,0.000481,0.103052,0.103378
0.103390,0.100000,0.600000,0.111215,0.003107,0.108845,0.110611
-0.036364,1.000000,2.000000,0.276630,0.055674,0.294546,0.324249
0.006522,0.100000,2.000000,0.795679,0.087348,0.712577,0.682000
0.701695,0.100000,0.600000,0.100439,0.000100,0.100431,0.100428
0.709091,1.000000,0.600000,0.099987,0.000108,0.100432,0.100035
0.163636,1.000000,0.600000,0.107171,0.000462,0.106504,0.107070
0.945763,0.100000,0.600000,0.100512,0.000100,0.100431,0.100428
0.527273,1.000000,0.600000,0.100312,0.000178,0.100436,0.100236
-0.018644,0.100000,0.600000,0.424084,0.071417,0.488423,0.491713
0.300000,1.000000,2.000000,0.100692,0.000125,0.100641,0.100631
0.109091,1.000000,2.000000,0.108991,0.001009,0.109799,0.109195
0.821053,1.000000,2.000000,0.100701,0.000100,0.100431,0.100831
0.169492,0.100000,0.600000,0.099988,0.002443,0.100893,0.101963
0.062319,0.100000,2.000000,0.108049,0.000693,0.108493,0.108867
0.138406,0.100000,2.000000,0.101074,0.000330,0.101335,0.101242
0.021739,0.100000,2.000000,0.242546,0.034252,0.233206,0.214054
0.831633,0.100000,2.000000,0.100560,0.000100,0.100431,0.100642
0.484746,0.100000,0.600000,0.100294,0.000100,0.100431,0.100428
0.218182,1.000000,2.000000,0.101670,0.000139,0.101717,0.101696
0.954082,0.100000,2.000000,0.100828,0.000100,0.100431,0.100642
0.118116,0.100000,2.000000,0.102453,0.000677,0.101966,0.101788
-0.000000,1.000000,0.600000,0.849698,0.037353,0.878452,0.900000
0.200000,0.100000,0.600000,0.101259,0.001718,0.100511,0.100782
0.481818,1.000000,2.000000,0.100150,0.000120,0.100433,0.100233
0.590909,1.000000,2.000000,0.100188,0.000125,0.100432,0.100134
0.690909,1.000000,0.600000,0.100216,0.000174,0.100432,0.100070
-0.054348,0.100000,2.000000,0.114441,0.002733,0.115150,0.115501
0.472727,1.000000,0.600000,0.100204,0.000298,0.100449,0.100378
0.109091,1.000000,0.600000,0.118561,0.001495,0.116857,0.115492
0.552542,0.100000,0.600000,0.100469,0.000100,0.100431,0.100428
0.357143,0.100000,2.000000,0.100542,0.000100,0.100432,0.100642
0.213559,0.100000,0.600000,0.100332,0.000100,0.100469,0.100428
0.518182,1.000000,0.600000,0.100576,0.000145,0.100437,0.100446
0.345455,1.000000,2.000000,0.100502,0.000151,0.100482,0.100526
0.968421,1.000000,2.000000,0.100683,0.000100,0.100431,0.100831
0.123729,0.100000,0.600000,0.103048,0.002240,0.104318,0.106521
0.936842,1.000000,0.600000,0.100635,0.000100,0.100431,0.100653
0.571429,0.100000,2.000000,0.100674,0.000100,0.100431,0.100642
0.181818,1.000000,0.600000,0.105568,0.000722,0.105227,0.105519
0.863158,1.000000,0.600000,0.100580,0.000100,0.100431,0.100653
0.416949,0.100000,0.600000,0.100440,0.000100,0.100432,0.100428
0.209091,1.000000,0.600000,0.104182,0.000486,0.103862,0.103881
0.606780,0.100000,0.600000,0.100332,0.000100,0.100431,0.100428
0.418182,1.000000,2.000000,0.100305,0.000102,0.100437,0.100350
-0.045455,1.000000,2.000000,0.173351,0.028559,0.199954,0.220826
0.102899,0.100000,2.000000,0.102964,0.000859,0.102742,0.102849
0.510204,0.100000,2.000000,0.100478,0.000100,0.100431,0.100642
-0.003390,0.100000,0.600000,0.910319,0.028943,0.899674,0.900000
0.138983,0.100000,0.600000,0.104037,0.001315,0.102503,0.103495
0.281818,1.000000,2.000000,0.100850,0.000096,0.100772,0.100901
0.709184,0.100000,2.000000,0.100641,0.000100,0.100431,0.100642
0.001695,0.100000,0.600000,0.917998,0.030386,0.893588,0.898361
0.077966,0.100000,0.600000,0.119701,0.001809,0.119576,0.118878
0.200000,1.000000,0.600000,0.104661,0.000651,0.104266,0.104429
0.800000,1.000000,0.600000,0.099639,0.000240,0.100431,0.100034
0.072464,0.100000,2.000000,0.105239,0.001143,0.106173,0.106340
-0.079661,0.100000,0.600000,0.121018,0.004572,0.123181,0.123773
0.427273,1.000000,2.000000,0.100163,0.000109,0.100436,0.100298
0.674576,0.100000,0.600000,0.100388,0.000100,0.100431,0.100428
0.290909,1.000000,2.000000,0.100714,0.000200,0.100701,0.100736
0.736364,1.000000,0.600000,0.099835,0.000152,0.100431,0.100036
0.164407,0.100000,0.600000,0.101389,0.001629,0.101039,0.101237
0.892857,0.100000,2.000000,0.100653,0.000100,0.100431,0.100642
0.563636,1.000000,0.600000,0.100298,0.000240,0.100433,0.100250
0.755932,0.100000,0.600000,0.100383,0.000100,0.100431,0.100428
0.381818,1.000000,0.600000,0.100515,0.000301,0.100615,0.100768
0.989474,1.000000,0.600000,0.100489,0.000100,0.100431,0.100653
0.718182,1.000000,0.600000,0.100112,0.000194,0.100432,0.100096
0.057627,0.100000,0.600000,0.141892,0.006375,0.133408,0.135061
-0.045455,1.000000,0.600000,0.249252,0.024826,0.265128,0.253162
0.149153,0.100000,0.600000,0.103267,0.001398,0.101740,0.102867
0.989474,1.000000,2.000000,0.100704,0.000100,0.100431,0.100831
0.754545,1.000000,0.600000,0.099759,0.000212,0.100431,0.100072
0.026812,0.100000,2.000000,0.164500,0.015902,0.174811,0.161101
0.436364,1.000000,2.000000,0.100397,0.000097,0.100435,0.100291
0.527273,1.000000,2.000000,0.100125,0.000133,0.100432,0.100188
1.000000,1.000000,2.000000,0.100826,0.000100,0.100431,0.100831
-0.049275,0.100000,2.000000,0.120222,0.003020,0.119303,0.119004
0.148551,0.100000,2.000000,0.100886,0.000516,0.101121,0.101096
0.239855,0.100000,2.000000,0.099740,0.000335,0.100464,0.100187
0.145455,1.000000,2.000000,0.104550,0.000355,0.104852,0.104570
0.159322,0.100000,0.600000,0.100804,0.001818,0.101225,0.101477
0.837288,0.100000,0.600000,0.100588,0.000100,0.100431,0.100428
0.390909,1.000000,0.600000,0.100385,0.000225,0.100579,0.100741
0.433673,0.100000,2.000000,0.100545,0.000100,0.100432,0.100642
0.281356,0.100000,0.600000,0.100417,0.000100,0.100434,0.100428
0.785714,0.100000,2.000000,0.100630,0.000100,0.100431,0.100642
-0.018841,0.100000,2.000000,0.295410,0.057824,0.407339,0.361530
0.790909,1.000000,0.600000,0.099984,0.000172,0.100431,0.100054
0.769492,0.100000,0.600000,0.100399,0.000100,0.100431,0.100428
0.098305,0.100000,0.600000,0.108446,0.001662,0.110523,0.110111
0.087681,0.100000,2.000000,0.103868,0.000873,0.104013,0.103855
0.027273,1.000000,0.600000,0.328002,0.049463,0.359213,0.358708
0.376271,0.100000,0.600000,0.100407,0.000100,0.100432,0.100428
0.490909,1.000000,2.000000,0.100085,0.000091,0.100433,0.100172
-0.000000,1.000000,2.000000,0.961225,0.038363,0.949224,0.900000
0.145455,1.000000,0.600000,0.107592,0.000818,0.108379,0.108925
0.823729,0.100000,0.600000,0.100490,0.000100,0.100431,0.100428
-0.059420,0.100000,2.000000,0.114950,0.001908,0.112396,0.112547
0.354545,1.000000,0.600000,0.100720,0.000249,0.100771,0.100988
0.842105,1.000000,2.000000,0.100850,0.000100,0.100431,0.100831
0.280612,0.100000,2.000000,0.100554,0.000100,0.100439,0.100642
-0.063636,1.000000,0.600000,0.182349,0.008749,0.179938,0.173684
0.672727,1.000000,0.600000,0.099841,0.000199,0.100432,0.100033
0.047101,0.100000,2.000000,0.116943,0.003125,0.115804,0.116785
0.663636,1.000000,0.600000,0.099911,0.000215,0.100432,0.100048
0.884211,1.000000,2.000000,0.100728,0.000100,0.100431,0.100831
0.265306,0.100000,2.000000,0.100810,0.000100,0.100444,0.100642
0.536364,1.000000,0.600000,0.100300,0.000185,0.100435,0.100272
0.254545,1.000000,0.600000,0.101810,0.000250,0.102341,0.102511
0.850847,0.100000,0.600000,0.100277,0.000100,0.100431,0.100428
0.062712,0.100000,0.600000,0.121482,0.005002,0.128969,0.126468
0.645455,1.000000,2.000000,0.100100,0.000088,0.100432,0.100062
0.027119,0.100000,0.600000,0.278274,0.021187,0.265445,0.255599
-0.069492,0.100000,0.600000,0.127634,0.005753,0.130525,0.128807
0.781818,1.000000,2.000000,0.099981,0.000081,0.100431,0.100058
-0.044068,0.100000,0.600000,0.178366,0.008197,0.172416,0.176872
-0.084783,0.100000,2.000000,0.106406,0.000686,0.105624,0.105092
0.602041,0.100000,2.000000,0.100790,0.000100,0.100431,0.100642
0.093220,0.100000,0.600000,0.112220,0.002503,0.112449,0.110703
-0.003623,0.100000,2.000000,0.887648,0.042286,0.837506,0.900000
0.327273,1.000000,2.000000,0.100691,0.000136,0.100524,0.100556
0.905085,0.100000,0.600000,0.100275,0.000100,0.100431,0.100428
0.372449,0.100000,2.000000,0.100705,0.000100,0.100432,0.100642
0.678571,0.100000,2.000000,0.100611,0.000100,0.100431,0.100642
0.600000,1.000000,0.600000,0.100207,0.000241,0.100432,0.100238
0.790909,1.000000,2.000000,0.100070,0.000079,0.100431,0.100055
0.457627,0.100000,0.600000,0.100504,0.000100,0.100432,0.100428
0.072727,1.000000,0.600000,0.137237,0.004478,0.136707,0.136887
0.938776,0.100000,2.000000,0.100748,0.000100,0.100431,0.100642
0.036364,1.000000,2.000000,0.259874,0.036499,0.237605,0.223819
0.194203,0.100000,2.000000,0.101317,0.000438,0.100604,0.100608
0.563636,1.000000,2.000000,0.100214,0.000105,0.100432,0.100168
0.663636,1.000000,2.000000,0.100048,0.000076,0.100432,0.100088
0.894737,1.000000,2.000000,0.100952,0.000100,0.100431,0.100831
0.042029,0.100000,2.000000,0.122131,0.003638,0.121135,0.120845
0.572727,1.000000,0.600000,0.099911,0.000253,0.100433,0.100267
0.593220,0.100000,0.600000,0.100440,0.000100,0.100431,0.100428
-0.038983,0.100000,0.600000,0.208330,0.015962,0.193862,0.203894
0.525424,0.100000,0.600000,0.100428,0.000100,0.100431,0.100428
-0.089831,0.100000,0.600000,0.118974,0.002568,0.117112,0.115662
0.894737,1.000000,0.600000,0.100715,0.000100,0.100431,0.100653
0.709091,1.000000,2.000000,0.100083,0.000072,0.100431,0.100055
0.154545,1.000000,0.600000,0.106954,0.000509,0.107338,0.107760
0.209091,1.000000,2.000000,0.101871,0.000147,0.101938,0.101878
0.739796,0.100000,2.000000,0.100642,0.000100,0.100431,0.100642
0.295918,0.100000,2.000000,0.100671,0.000100,0.100436,0.100642
0.179661,0.100000,0.600000,0.104082,0.002001,0.100691,0.100942
0.445455,1.000000,0.600000,0.100708,0.000189,0.100467,0.100524
0.036364,1.000000,0.600000,0.255166,0.026517,0.254694,0.249915
-0.074638,0.100000,2.000000,0.106290,0.000873,0.107675,0.107220
0.042373,0.100000,0.600000,0.157400,0.005919,0.162472,0.159027
0.154237,0.100000,0.600000,0.103568,0.003126,0.101456,0.102619
0.742373,0.100000,0.600000,0.100529,0.000100,0.100431,0.100428
0.959322,0.100000,0.600000,0.100548,0.000100,0.100431,0.100428
-0.081818,1.000000,0.600000,0.144421,0.004081,0.145384,0.142254
0.986441,0.100000,0.600000,0.100221,0.000100,0.100431,0.100428
0.864407,0.100000,0.600000,0.100405,0.000100,0.100431,0.100428
0.318182,1.000000,2.000000,0.100621,0.000071,0.100554,0.100613
0.755102,0.100000,2.000000,0.100673,0.000100,0.100431,0.100642
0.341837,0.100000,2.000000,0.100640,0.000100,0.100433,0.100642
0.190909,1.000000,0.600000,0.105013,0.000547,0.104717,0.104834
0.852632,1.000000,0.600000,0.100573,0.000100,0.100431,0.100653
0.006780,0.100000,0.600000,0.681801,0.076325,0.782229,0.766727
0.783051,0.100000,0.600000,0.100469,0.000100,0.100431,0.100428
0.263636,1.000000,0.600000,0.102193,0.000312,0.102112,0.102343
0.372727,1.000000,2.000000,0.100367,0.000112,0.100452,0.100476
0.154545,1.000000,2.000000,0.105139,0.000442,0.104188,0.103867
0.345455,1.000000,0.600000,0.101035,0.000395,0.100843,0.101146
0.200000,1.000000,2.000000,0.102153,0.000144,0.102189,0.102171
0.821053,1.000000,0.600000,0.100581,0.000100,0.100431,0.100653
0.654545,1.000000,2.000000,0.099995,0.000067,0.100432,0.100084
0.926316,1.000000,0.600000,0.100497,0.000100,0.100431,0.100653
0.387755,0.100000,2.000000,0.100666,0.000100,0.100432,0.100642
0.163768,0.100000,2.000000,0.100782,0.000553,0.100882,0.100862
-0.028986,0.100000,2.000000,0.204615,0.023118,0.198367,0.187748
