# Training inputs, Training outputs, Predictions
-0.998948,-0.001342,0.000456
-0.997399,-0.000482,0.000457
-0.994419,0.000661,0.000458
-0.990660,0.001873,0.000460
-0.990618,0.001070,0.000460
-0.990402,0.000387,0.000460
-0.986816,0.000919,0.000462
-0.984844,-0.000142,0.000462
-0.984842,0.002371,0.000462
-0.984842,0.000033,0.000462
-0.983308,-0.001176,0.000463
-0.983048,0.001967,0.000463
-0.982372,0.000855,0.000463
-0.981274,0.000549,0.000464
-0.978870,0.001111,0.000465
-0.978234,-0.000020,0.000465
-0.976157,0.001156,0.000466
-0.975765,0.001431,0.000466
-0.975765,-0.000088,0.000466
-0.974083,0.001641,0.000467
-0.974081,0.000720,0.000467
-0.972410,0.000642,0.000468
-0.972196,-0.000372,0.000468
-0.972146,-0.000690,0.000468
-0.969930,0.000069,0.000469
-0.968697,0.000442,0.000469
-0.966688,0.000470,0.000470
-0.965795,0.000607,0.000471
-0.965404,0.001048,0.000471
-0.963741,0.001603,0.000472
-0.963018,0.000917,0.000472
-0.960991,0.000937,0.000473
-0.958003,0.000515,0.000475
-0.957611,0.000325,0.000475
-0.957507,0.001850,0.000475
-0.954346,0.000741,0.000477
-0.953890,0.002111,0.000477
-0.952554,0.000406,0.000478
-0.952052,0.001100,0.000478
-0.950886,-0.000850,0.000478
-0.949974,0.000155,0.000479
-0.949219,-0.000985,0.000479
-0.948534,0.000296,0.000480
-0.948534,0.000085,0.000480
-0.947234,0.001359,0.000480
-0.944761,0.000830,0.000482
-0.943597,-0.000101,0.000482
-0.943112,0.000637,0.000483
-0.941790,0.001182,0.000484
-0.939995,0.001940,0.000485
-0.939457,-0.000738,0.000485
-0.938863,0.000295,0.000485
-0.936369,-0.001259,0.000487
-0.935633,-0.000616,0.000487
-0.934756,0.000224,0.000488
-0.932772,-0.000072,0.000489
-0.931027,-0.000494,0.000490
-0.930380,-0.000343,0.000490
-0.927752,0.001571,0.000492
-0.926505,0.001139,0.000493
-0.924355,0.001961,0.000494
-0.921303,-0.000978,0.000496
-0.921303,-0.000190,0.000496
-0.920264,0.000027,0.000497
-0.920263,-0.000192,0.000497
-0.918311,-0.000285,0.000498
-0.917377,-0.000976,0.000499
-0.916641,0.000787,0.000499
-0.916294,0.000869,0.000499
-0.916067,-0.000299,0.000500
-0.914785,0.000434,0.000500
-0.912226,0.000101,0.000502
-0.911292,0.001345,0.000503
-0.909500,-0.000598,0.000504
-0.908248,0.001598,0.000505
-0.907779,-0.001811,0.000505
-0.907355,0.001553,0.000506
-0.907334,0.000100,0.000506
-0.905770,-0.000146,0.000507
-0.903849,0.000115,0.000508
-0.903149,0.000694,0.000509
-0.900379,0.000390,0.000511
-0.899491,-0.000548,0.000511
-0.899120,0.001764,0.000512
-0.898415,0.000626,0.000512
-0.896941,-0.000758,0.000513
-0.894072,-0.001383,0.000516
-0.891203,-0.000904,0.000518
-0.889992,0.000449,0.000519
-0.889388,0.001569,0.000519
-0.885973,-0.000904,0.000522
-0.884995,-0.000597,0.000523
-0.884995,-0.000493,0.000523
-0.883307,-0.000248,0.000525
-0.882915,0.000967,0.000525
-0.882590,0.000719,0.000525
-0.880864,0.001140,0.000527
-0.880537,0.000916,0.000527
-0.878300,-0.000081,0.000529
-0.877210,-0.000286,0.000530
-0.876784,-0.000905,0.000530
-0.875918,-0.000719,0.000531
-0.875918,0.000728,0.000531
-0.874926,-0.000449,0.000532
-0.874626,0.000551,0.000532
-0.871597,-0.000904,0.000535
-0.871566,-0.000089,0.000535
-0.866841,0.000397,0.000539
-0.866841,0.000463,0.000539
-0.866447,0.000040,0.000540
-0.866338,-0.000461,0.000540
-0.863782,-0.000414,0.000542
-0.862658,-0.001025,0.000544
