# Training inputs, Training outputs, Predictions
-0.993972,1.010775,1.061307
-0.981870,1.080682,1.055272
-0.953233,1.050041,1.030019
-0.938592,1.045038,1.010730
-0.930458,0.918379,1.001907
-0.929401,1.003462,1.001219
-0.925333,1.137904,1.000425
-0.921622,0.893431,1.003516
-0.921622,1.027920,1.003516
-0.888542,1.655984,1.641107
-0.862410,1.561885,1.802936
-0.858179,1.989907,1.746888
-0.849552,1.444864,1.644492
-0.848646,1.752903,1.635216
-0.848646,1.628670,1.635216
-0.841845,1.620834,1.575026
-0.833849,1.670144,1.522643
-0.804611,1.562420,1.461031
-0.795215,1.069441,1.523283
-0.771586,1.915334,1.815454
-0.767891,1.779235,1.847522
-0.767891,3.155621,1.847522
-0.760512,1.896782,1.893770
-0.753233,1.937374,1.921496
-0.749628,2.587409,1.930603
-0.748906,1.758121,1.932143
-0.746077,1.407813,1.937398
-0.709930,1.383714,1.949459
-0.701888,1.879777,1.943919
-0.690978,1.484867,1.934454
-0.689243,1.588630,1.933871
-0.687136,2.255698,1.934351
-0.687136,2.352879,1.934351
-0.677495,1.972726,1.985325
-0.671472,1.941843,2.127065
-0.661438,2.553697,2.659521
-0.660692,2.832494,2.701372
-0.658304,2.774533,2.820715
-0.658304,2.955589,2.820715
-0.608561,2.751470,2.672020
-0.606381,2.590838,2.713781
-0.597300,3.237842,3.243799
-0.589940,3.577877,3.757344
-0.587153,4.146747,3.859869
-0.582432,4.467918,3.941137
-0.576008,3.935812,3.962249
-0.570532,3.157566,3.955110
-0.525626,3.487709,3.905097
-0.525626,3.839065,3.905097
-0.520569,4.204252,3.903754
-0.515234,4.426165,3.902671
-0.512007,3.257554,3.902144
-0.506699,4.480005,3.901442
-0.505356,3.573584,3.901292
-0.496812,4.577558,3.900531
-0.493392,6.126064,3.900302
-0.484264,4.671074,3.899840
-0.482759,4.631612,3.899779
-0.444872,6.028437,3.899038
-0.444872,5.814435,3.899038
-0.425888,6.888520,3.898915
-0.421907,6.372921,3.898898
-0.418768,6.235489,3.898885
-0.413413,5.130879,3.898867
-0.408293,4.247774,3.898851
-0.406470,5.691556,3.898846
-0.404352,5.766569,3.898841
-0.398784,5.702771,3.898829
-0.396867,6.838779,3.898825
-0.396050,7.190709,3.898823
-0.394987,6.682695,3.898820
-0.364117,5.970601,3.898780
-0.331208,6.578248,3.898759
-0.325529,5.460825,3.898757
-0.322419,7.839899,3.898755
-0.321470,6.535580,3.898755
-0.317470,6.330863,3.898753
-0.316128,6.037899,3.898753
-0.308676,4.822899,3.898751
-0.307214,6.654252,3.898751
-0.307214,5.182687,3.898751
-0.283362,9.323498,3.898745
-0.283362,6.655334,3.898745
-0.236527,9.399909,3.898737
-0.235252,9.156853,3.898738
-0.232290,8.776508,3.898737
-0.230280,7.958961,3.898737
-0.226272,11.163088,3.898737
-0.225786,7.968425,3.898737
-0.219623,10.282845,3.898736
-0.219442,9.094076,3.898736
-0.202607,9.027279,3.898736
-0.202607,8.633702,3.898736
-0.141846,9.067322,3.898733
-0.138140,9.437894,3.898732
-0.137583,9.327803,3.898732
-0.135444,9.745325,3.898732
-0.132947,9.835622,3.898732
-0.132295,9.626342,3.898732
-0.131669,9.105699,3.898732
-0.131409,10.021319,3.898732
-0.121852,10.428302,3.898732
-0.121852,8.283414,3.898732
-0.048192,10.205066,3.898731
-0.047166,10.573357,3.898731
-0.045811,9.759966,3.898731
-0.045640,9.940370,3.898731
-0.045000,9.890039,3.898731
-0.044334,10.256669,3.898731
-0.044105,10.036487,3.898731
-0.043897,9.849050,3.898731
-0.043897,10.769297,3.898731
-0.043195,10.760309,3.898731
-0.041097,9.728649,3.898731
0.039658,10.723366,3.898731
0.039658,10.907551,3.898731
0.040848,10.002288,3.898731
0.043875,11.012484,3.898731
0.043875,10.772706,3.898731
0.044085,9.298205,3.898731
0.044278,10.010375,3.898731
0.044729,9.983696,3.898731
0.045239,10.631209,3.898731
0.046139,10.233105,3.898731
0.046304,9.791650,3.898731
0.047428,9.950686,3.898731
0.047515,10.328079,3.898731
0.120413,10.411588,3.898731
0.120413,9.350312,3.898731
0.129888,7.535739,3.898730
0.131648,9.783130,3.898730
0.132890,9.824146,3.898731
0.133233,8.946393,3.898730
0.135581,9.741674,3.898730
0.136646,10.027508,3.898730
0.138247,10.651462,3.898730
0.138279,10.577466,3.898730
0.140667,10.730191,3.898730
0.142196,9.433635,3.898730
0.201167,7.316358,3.898731
0.218928,8.467115,3.898731
0.219420,7.755915,3.898731
0.219420,9.247269,3.898731
0.220466,8.172559,3.898731
0.221502,7.685038,3.898731
0.225923,8.740125,3.898731
0.227469,8.820592,3.898731
0.230190,9.801056,3.898731
0.230418,9.831158,3.898731
0.231383,7.968701,3.898731
0.233907,9.646416,3.898731
0.236876,9.184298,3.898731
0.281922,8.593365,3.898731
0.307193,5.398829,3.898730
0.307968,6.498560,3.898730
0.308657,6.691072,3.898730
0.309661,6.178132,3.898731
0.310115,7.551989,3.898731
0.318292,8.295902,3.898731
0.322134,7.483386,3.898730
0.322558,6.525256,3.898731
0.324710,7.737682,3.898730
0.362677,6.990591,3.898731
0.394965,6.508792,3.898731
0.398727,3.236321,3.898731
0.406606,4.280512,3.898731
0.409116,6.092554,3.898731
0.414077,5.142042,3.898731
0.418038,5.271100,3.898731
0.443432,5.111190,3.898731
0.443432,3.997201,3.898731
0.482738,4.191275,3.898731
0.482738,4.582546,3.898731
0.485038,4.932957,3.898731
0.486048,5.100432,3.898731
0.486088,2.847400,3.898731
0.487339,5.283941,3.898731
0.496948,4.853361,3.898731
0.499939,3.782417,3.898731
0.506021,3.250074,3.898731
0.506837,5.245950,3.898731
0.513625,3.019303,3.898731
0.524187,4.162106,3.898731
0.570510,4.224032,3.898731
0.570510,4.722094,3.898731
0.573228,2.766735,3.898730
0.575952,5.099115,3.898731
0.590762,3.064237,3.898731
0.598977,3.438271,3.898731
0.604942,1.648637,3.898731
0.604942,1.190623,3.898731
0.606864,1.640788,3.898731
0.615599,2.823659,3.898731
0.658283,3.453103,3.898731
0.661418,1.552670,3.898731
0.662516,1.992568,3.898731
0.664128,2.578907,3.898731
0.677632,3.166683,3.898731
0.681585,1.655562,3.898731
0.685697,2.203195,3.898731
0.685697,1.881130,3.898731
0.689907,1.324958,3.898731
0.691117,1.868413,3.898731
0.710280,1.348011,3.898731
0.746055,1.851404,3.898731
0.746055,1.439106,3.898731
0.749609,1.438743,3.898731
0.750730,1.947534,3.898731
0.753168,1.651281,3.898731
0.753176,1.636501,3.898731
0.766452,1.543313,3.898731
0.772409,1.790994,3.898731
0.781851,1.077373,3.898731
0.783256,1.721476,3.898731
0.791346,2.006299,3.898731
0.837799,1.070497,3.898731
0.838944,1.057621,3.898731
0.841789,0.963275,3.898731
0.847207,1.204212,3.898731
0.863232,1.257935,3.898731
0.873794,0.943182,3.898731
0.884673,0.902563,3.898731
0.899641,0.656489,3.898731
0.921600,0.694755,3.898731
0.927961,0.618133,3.898731
0.930401,0.618443,3.898731
0.931249,0.685880,3.898731
0.948657,0.927186,3.898731
0.954055,0.756435,3.898731
0.965737,1.243090,3.898731
0.978000,0.729931,3.898731
0.979821,0.704600,3.898731
0.994322,0.971568,3.898731
