# Training inputs, Training outputs, Predictions
-0.999175,0.090765,0.076514
-0.992079,0.082330,0.076773
-0.982921,0.086443,0.077132
-0.971825,0.070680,0.077609
-0.950225,0.072293,0.078687
-0.941183,0.063147,0.079205
-0.937208,0.058214,0.079447
-0.926628,0.081912,0.080134
-0.924409,0.078223,0.080287
-0.906913,0.067531,0.081608
-0.891494,0.094471,0.082963
-0.890286,0.099064,0.083077
-0.860782,0.104928,0.086316
-0.839390,0.089709,0.089293
-0.836233,0.106128,0.089786
-0.817627,0.086427,0.093008
-0.814651,0.102146,0.093578
-0.800066,0.108273,0.096619
-0.791036,0.108788,0.098725
-0.789005,0.091617,0.099224
-0.768521,0.114079,0.104835
-0.754352,0.106353,0.109403
-0.745839,0.127642,0.112454
-0.743870,0.096126,0.113195
-0.737597,0.119705,0.115646
-0.722390,0.092834,0.122202
-0.708638,0.122953,0.128936
-0.700642,0.098409,0.133226
-0.698735,0.134774,0.134291
-0.686700,0.134911,0.141391
-0.685029,0.186536,0.142428
-0.662924,0.180982,0.157283
-0.653601,0.131607,0.164113
-0.640830,0.163992,0.173850
-0.630128,0.191723,0.182167
-0.617210,0.164432,0.192050
-0.608466,0.154794,0.198400
-0.584907,0.222915,0.212617
-0.583997,0.233733,0.213052
-0.537866,0.221573,0.224941
-0.525783,0.235194,0.228001
-0.519853,0.225228,0.230273
-0.508232,0.212736,0.236769
-0.491735,0.216806,0.251332
-0.483114,0.357470,0.261403
-0.480069,0.372584,0.265324
-0.474655,0.359411,0.272716
-0.473062,0.315207,0.274987
-0.464033,0.292703,0.288565
-0.434355,0.318389,0.338686
-0.432218,0.373055,0.342464
-0.429458,0.325140,0.347356
-0.427927,0.382314,0.350075
-0.419834,0.274267,0.364480
-0.399474,0.445678,0.400624
-0.388641,0.503885,0.419659
-0.381321,0.538664,0.432432
-0.337657,0.433727,0.507953
-0.307212,0.367877,0.561572
-0.292522,0.538242,0.588187
-0.287236,0.746861,0.597903
-0.279528,0.602144,0.612202
-0.261081,0.696796,0.647004
-0.248669,0.705038,0.670772
-0.247388,0.714889,0.673235
-0.243037,0.577214,0.681610
-0.228632,0.676104,0.709343
-0.214950,0.729472,0.735469
-0.205786,0.710738,0.752699
-0.202253,0.571137,0.759258
-0.177735,0.944768,0.802978
-0.168819,0.874165,0.817881
-0.158274,0.833397,0.834665
-0.157118,0.849837,0.836447
-0.126839,0.808316,0.878517
-0.122688,0.888722,0.883567
-0.114358,0.932886,0.893169
-0.113077,0.922297,0.894582
-0.111983,0.832471,0.895776
-0.110439,0.786440,0.897441
-0.076558,0.949071,0.928056
-0.075942,0.999880,0.928512
-0.067880,0.901878,0.934176
-0.066240,0.951922,0.935259
-0.030427,0.981266,0.953536
-0.025046,0.920161,0.955456
-0.022683,0.907371,0.956236
0.015704,0.958516,0.963565
0.022515,0.957857,0.963797
0.022784,0.924526,0.963799
0.023421,0.925055,0.963802
0.025851,1.015245,0.963785
0.066357,0.993905,0.955641
0.067712,0.978327,0.955052
0.068498,0.999905,0.954699
0.068556,0.957854,0.954673
0.107966,0.786574,0.922151
0.110557,0.842983,0.918677
0.112909,0.846640,0.915338
0.114211,0.880975,0.913412
0.127644,0.917102,0.890036
0.154097,0.831742,0.823527
0.158106,0.928630,0.811269
0.158825,0.754136,0.809026
0.159925,0.879057,0.805569
0.198955,0.529969,0.683835
0.203960,0.624955,0.671266
0.229437,0.595231,0.624573
0.243154,0.590307,0.609002
0.246358,0.638325,0.605969
0.248501,0.597101,0.604032
0.249095,0.745420,0.603506
0.280333,0.564392,0.578017
0.287354,0.552602,0.571640
0.292489,0.731994,0.566568
0.293698,0.568689,0.565317
0.294229,0.581297,0.564760
0.297067,0.347099,0.561705
0.331229,0.333622,0.512769
0.338620,0.499052,0.499095
0.338896,0.401658,0.498566
0.339364,0.621400,0.497662
0.342781,0.471637,0.490964
0.384093,0.392608,0.400585
0.384499,0.514024,0.399676
0.384751,0.486403,0.399113
0.429290,0.277059,0.309786
0.430882,0.314149,0.307094
0.464150,0.280190,0.259404
0.474487,0.224601,0.247615
0.474769,0.245051,0.247312
0.477013,0.220766,0.244924
0.483919,0.306506,0.237916
0.508350,0.184082,0.216694
0.525636,0.210626,0.204332
0.534815,0.182821,0.198440
0.564882,0.228345,0.181419
0.565038,0.179921,0.181337
0.569274,0.148434,0.179143
0.571350,0.232006,0.178081
0.585712,0.212641,0.170928
0.596748,0.165779,0.165602
0.610079,0.161468,0.159285
0.610173,0.135018,0.159241
0.615405,0.149205,0.156782
0.617064,0.105772,0.156004
0.636608,0.170523,0.146858
0.640947,0.108801,0.144828
0.655276,0.169344,0.138121
0.655308,0.130866,0.138106
0.661536,0.153328,0.135191
0.662778,0.116126,0.134610
0.685146,0.149843,0.124208
0.687505,0.157280,0.123124
0.729346,0.102829,0.104835
0.738401,0.098607,0.101239
0.745577,0.090343,0.098515
0.745671,0.089050,0.098480
0.753798,0.097193,0.095541
0.773545,0.116183,0.089094
0.790712,0.102891,0.084334
0.790868,0.069701,0.084294
0.799919,0.079566,0.082105
0.799929,0.077578,0.082103
0.817744,0.070577,0.078403
0.835847,0.078564,0.075399
0.836065,0.063611,0.075367
0.845633,0.082951,0.074055
0.846060,0.080960,0.074000
0.861943,0.074139,0.072188
0.881263,0.074682,0.070482
0.891091,0.073602,0.069785
0.891347,0.067106,0.069768
0.892190,0.086734,0.069714
0.906143,0.050504,0.068900
0.926116,0.069839,0.067997
0.937061,0.065692,0.067606
0.938321,0.065919,0.067565
0.941987,0.062352,0.067450
0.950342,0.054269,0.067209
0.971657,0.062621,0.066714
0.982775,0.063723,0.066510
0.994541,0.079767,0.066326
