# Training inputs, Training outputs, Predictions
-0.993972,1.200968,1.122177
-0.981870,1.162899,1.050385
-0.978204,0.856764,1.032919
-0.967397,0.827654,0.993161
-0.965073,1.092887,0.986887
-0.953233,0.908005,0.967050
-0.948521,0.906691,0.964599
-0.938592,1.151135,0.968869
-0.929401,0.856228,0.983333
-0.929401,1.140668,0.983333
-0.926009,1.086987,0.990987
-0.925333,0.883170,0.992649
-0.921622,0.855728,1.002588
-0.921622,1.063077,1.002588
-0.888542,1.396395,1.138235
-0.884964,1.067278,1.156593
-0.875257,1.250283,1.208577
-0.862410,1.329057,1.280780
-0.849552,1.498209,1.354952
-0.848646,1.481914,1.360210
-0.848646,1.118661,1.360210
-0.837819,1.286900,1.422968
-0.837120,1.289729,1.427010
-0.781187,1.643365,1.738736
-0.767891,1.671143,1.809890
-0.760512,2.021646,1.849291
-0.753233,2.277509,1.888259
-0.749628,1.867731,1.907633
-0.746077,1.737175,1.926793
-0.746077,1.717581,1.926793
-0.698486,2.216279,2.198658
-0.690978,2.556663,2.245622
-0.689243,1.944197,2.256688
-0.687136,2.745153,2.270237
-0.680763,3.314632,2.311994
-0.671472,2.462040,2.375070
-0.661438,2.531358,2.446300
-0.660692,2.514426,2.451727
-0.658304,2.550913,2.469227
-0.615250,1.540852,2.814316
-0.608561,2.443545,2.871116
-0.606381,2.212451,2.889607
-0.598838,4.243160,2.953109
-0.582432,3.438232,3.084375
-0.573248,3.139394,3.150216
-0.572478,3.515860,3.155396
-0.570532,2.239539,3.168249
-0.570532,3.669082,3.168249
-0.525626,4.083959,3.440858
-0.520569,2.803368,3.511407
-0.515234,4.494422,3.621059
-0.512007,3.972777,3.710845
-0.506699,2.822117,3.905755
-0.505356,3.165696,3.965060
-0.499117,4.808514,4.291817
-0.496812,5.263718,4.430416
-0.493392,5.080142,4.646872
-0.487396,6.161689,5.031236
-0.485057,4.148538,5.173454
-0.482759,4.750334,5.304901
-0.482759,5.318830,5.304901
-0.425888,5.265155,5.462715
-0.421907,6.486496,5.388490
-0.414559,4.352269,5.283216
-0.413413,5.982430,5.272121
-0.408293,3.906216,5.247434
-0.406470,5.336110,5.250660
-0.396867,5.959487,5.427077
-0.394987,5.721021,5.505281
-0.394987,5.658081,5.505281
-0.364117,7.729752,7.837200
-0.364117,8.093299,7.837200
-0.331208,5.291841,5.610719
-0.316128,5.386687,6.886092
-0.315312,7.311387,6.939071
-0.310171,8.574993,7.218155
-0.308676,5.534778,7.283423
-0.307836,7.653397,7.317353
-0.307214,6.873571,7.341296
-0.307214,9.205687,7.341296
-0.283362,7.267169,7.812464
-0.236527,7.308866,8.183767
-0.235252,9.239199,8.196437
-0.230280,8.545124,8.248527
-0.229526,7.391733,8.256789
-0.226647,9.149056,8.289273
-0.225786,7.844686,8.299260
-0.221559,8.512543,8.350112
-0.220486,8.695523,8.363494
-0.219623,7.763438,8.374394
-0.219442,8.003485,8.376687
-0.219442,8.596146,8.376687
-0.141925,10.059207,9.501681
-0.141846,9.126036,9.502654
-0.139050,8.844194,9.536601
-0.137583,9.858503,9.554046
-0.135824,9.270008,9.574615
-0.132947,9.406105,9.607463
-0.132295,9.343517,9.614761
-0.131669,10.696610,9.621727
-0.131409,10.105903,9.624616
-0.121852,10.041217,9.724888
-0.121852,9.103486,9.724888
-0.048598,10.091140,10.191443
-0.048192,9.952355,10.192853
-0.047166,10.824375,10.196361
-0.046000,10.564194,10.200257
-0.045811,10.534325,10.200883
-0.045640,9.656826,10.201446
-0.045103,10.132285,10.203203
-0.045000,10.274997,10.203536
