# Chi2_train, Chi2_test
833.798340,3100.370605
3.973511,3.414039
3.572028,3.120598
4.343995,6.071692
1.203577,1.303711
1.798013,1.444184
1.111895,1.167164
1.100944,1.147377
1.104233,1.152382
1.087767,1.129746
