# Training inputs, Training outputs, Predictions
-0.993972,1.227761,1.184727
-0.981870,1.021435,1.074784
-0.953233,0.855139,0.933055
-0.938592,1.037782,0.913063
-0.930458,1.077655,0.913547
-0.929401,0.886211,0.914132
-0.925333,0.781885,0.917414
-0.921622,1.008804,0.921750
-0.921622,0.787213,0.921750
-0.888542,1.117711,1.003761
-0.862410,1.049424,1.105716
-0.858179,1.121015,1.124425
-0.849552,0.922643,1.164313
-0.848646,1.595213,1.168638
-0.848646,1.121705,1.168638
-0.841845,1.078984,1.201932
-0.833849,1.135401,1.243001
-0.804611,1.576348,1.413268
-0.795215,1.338668,1.475831
-0.771586,1.265002,1.653522
-0.767891,2.405161,1.684130
-0.767891,1.853738,1.684130
-0.760512,2.224767,1.747559
-0.753233,1.224532,1.813068
-0.749628,1.840463,1.846523
-0.748906,0.994072,1.853307
-0.746077,2.618726,1.880100
-0.709930,1.837539,2.239479
-0.701888,2.031169,2.316741
-0.690978,2.760128,2.413834
-0.689243,1.879107,2.428200
-0.687136,2.722117,2.445190
-0.687136,3.155992,2.445190
-0.677495,2.819604,2.515929
-0.671472,2.791834,2.553793
-0.661438,2.486932,2.605654
-0.660692,2.539695,2.608964
-0.658304,1.534207,2.619074
-0.658304,3.269029,2.619074
-0.608561,2.770000,2.796677
-0.606381,3.306227,2.817456
-0.597300,2.740616,2.952973
-0.589940,3.096730,3.140245
-0.587153,3.151430,3.229884
-0.582432,2.890333,3.396982
-0.576008,4.082583,3.625041
-0.570532,4.052196,3.788158
-0.525626,4.210915,4.134829
-0.525626,3.235743,4.134829
-0.520569,4.229385,4.153928
-0.515234,4.669359,4.179179
-0.512007,4.068970,4.197409
-0.506699,4.244742,4.232692
-0.505356,3.118377,4.242686
-0.496812,5.215214,4.316353
-0.493392,3.828659,4.350430
-0.484264,5.243764,4.452126
-0.482759,4.830957,4.470130
-0.444872,4.798699,4.955126
-0.444872,4.361645,4.955126
-0.425888,6.078638,5.179215
-0.421907,4.978650,5.223643
-0.418768,5.776830,5.258149
-0.413413,3.313586,5.316136
-0.408293,6.352052,5.370789
-0.406470,5.196715,5.390131
-0.404352,5.274895,5.412545
-0.398784,4.742424,5.471415
-0.396867,5.426250,5.491731
-0.396050,5.798860,5.500401
-0.394987,6.608056,5.511716
-0.364117,5.363116,5.872803
-0.331208,6.953157,6.435572
-0.325529,6.375145,6.553403
-0.322419,6.211931,6.619826
-0.321470,6.791156,6.640537
-0.317470,7.455290,6.731680
-0.316128,6.096064,6.764530
-0.308676,5.787880,6.996377
-0.307214,7.508209,7.058707
-0.307214,7.699478,7.058707
-0.283362,8.532469,8.455041
-0.283362,8.430890,8.455041
-0.236527,8.678333,8.708531
-0.235252,9.724309,8.731853
-0.232290,8.541313,8.796248
-0.230280,8.316958,8.847839
-0.226272,7.362898,8.967019
-0.225786,9.321360,8.982642
-0.219623,9.290543,9.190888
-0.219442,10.070826,9.197049
-0.202607,10.524745,9.665863
-0.202607,9.324555,9.665863
-0.141846,10.304393,10.074100
-0.138140,9.614199,10.079604
-0.137583,9.559955,10.080377
-0.135444,9.689392,10.083214
-0.132947,10.678326,10.086293
-0.132295,10.232669,10.087057
-0.131669,9.837749,10.087777
-0.131409,10.653656,10.088073
-0.121852,9.566518,10.097413
-0.121852,10.400670,10.097413
-0.048192,9.469422,10.118447
-0.047166,9.804990,10.118380
-0.045811,10.234284,10.118279
-0.045640,9.471198,10.118264
-0.045000,10.256060,10.118211
-0.044334,10.253788,10.118154
-0.044105,10.331408,10.118133
-0.043897,10.558801,10.118114
-0.043897,10.195963,10.118114
-0.043195,9.668571,10.118048
-0.041097,10.277639,10.117830
0.039658,10.609859,10.086082
0.039658,9.793883,10.086082
0.040848,10.301670,10.085199
0.043875,9.939099,10.082882
0.043875,9.848416,10.082882
0.044085,10.312394,10.082717
0.044278,10.491756,10.082566
0.044729,10.357694,10.082209
0.045239,10.640006,10.081802
0.046139,9.638045,10.081078
0.046304,10.102416,10.080944
0.047428,10.333942,10.080024
0.047515,10.168931,10.079951
0.120413,8.625556,9.967806
0.120413,10.561215,9.967806
0.129888,10.799995,9.940526
0.131648,10.358062,9.934930
0.132890,10.263987,9.930868
0.133233,9.142045,9.929731
0.135581,9.574706,9.921749
0.136646,10.476961,9.918015
0.138247,9.620389,9.912258
0.138279,9.520381,9.912142
0.140667,9.946357,9.903225
0.142196,8.724303,9.897307
0.201167,10.125655,9.467262
0.218928,7.207644,9.220484
0.219420,8.824163,9.212649
0.219420,9.474243,9.212649
0.220466,9.247902,9.195811
0.221502,11.012855,9.178871
0.225923,9.729425,9.103512
0.227469,10.260712,9.075879
0.230190,7.485235,9.025454
0.230418,12.571728,9.021115
0.231383,7.500377,9.002556
0.233907,5.960984,8.952311
0.236876,9.865631,8.889542
0.281922,7.365393,7.163791
0.307193,7.298501,6.857492
0.307968,6.828504,6.855044
0.308657,6.754405,6.853006
0.309661,7.226282,6.850244
0.310115,5.697218,6.849072
0.318292,6.488688,6.834069
