# Training inputs, Training outputs, Predictions
-0.993972,0.683086,0.877799
-0.981870,1.013607,0.893557
-0.978204,1.045462,0.898941
-0.967397,0.839966,0.916717
-0.965073,1.098808,0.920948
-0.953233,1.074697,0.945023
-0.948521,0.904203,0.955898
-0.938592,0.967841,0.981567
-0.929401,0.902537,1.009030
-0.929401,0.929769,1.009030
-0.926009,0.856678,1.020151
-0.925333,0.857556,1.022433
-0.921622,1.071216,1.035382
-0.921622,1.088597,1.035382
-0.888542,1.715086,1.183989
-0.884964,1.269012,1.203683
-0.875257,1.466509,1.260043
-0.862410,1.092599,1.338772
-0.849552,1.170774,1.416126
-0.848646,1.535106,1.421288
-0.848646,1.101498,1.421288
-0.837819,1.848850,1.477319
-0.837120,1.467130,1.480492
-0.781187,1.645868,1.729197
-0.767891,2.235729,2.224687
-0.760512,2.483514,2.448850
-0.753233,1.869976,1.916527
-0.749628,1.778484,1.722436
-0.746077,1.545324,1.808163
-0.746077,2.050504,1.808163
-0.698486,2.578283,3.104194
-0.690978,3.132510,2.972872
-0.689243,3.361866,2.940444
-0.687136,2.836615,2.900694
-0.680763,3.208011,2.781302
-0.671472,1.616286,2.621527
-0.661438,2.796545,2.483803
-0.660692,2.490612,2.475344
-0.658304,3.042481,2.450051
-0.615250,2.277486,2.464229
-0.608561,1.932722,2.532465
-0.606381,1.994650,2.557187
-0.598838,2.862257,2.650323
-0.582432,3.929272,2.879020
-0.573248,3.056671,3.013424
-0.572478,3.139079,3.024701
-0.570532,2.448867,3.053200
-0.570532,4.187620,3.053200
-0.525626,4.529400,3.663936
-0.520569,2.599395,3.726288
-0.515234,1.996683,3.791123
-0.512007,3.604106,3.829988
-0.506699,2.375599,3.893569
-0.505356,3.421452,3.909604
-0.499117,5.921692,3.984190
-0.496812,4.547328,4.011832
-0.493392,4.939420,4.053023
-0.487396,4.678252,4.126075
-0.485057,5.781115,4.154960
-0.482759,5.759675,4.183597
-0.482759,3.914576,4.183597
-0.425888,3.701361,5.073231
-0.421907,4.514205,5.155094
-0.414559,4.264155,5.314384
-0.413413,4.422698,5.340182
-0.408293,5.565965,5.458464
-0.406470,7.250873,5.501759
-0.396867,5.895989,5.738750
-0.394987,7.772545,5.786697
-0.394987,4.487053,5.786697
-0.364117,7.013723,6.590851
-0.364117,6.935750,6.590851
-0.331208,7.509080,7.256895
-0.316128,5.704936,7.444105
-0.315312,7.205618,7.452414
-0.310171,6.320832,7.501255
-0.308676,5.066525,7.514431
-0.307836,8.492763,7.521648
-0.307214,8.025070,7.526913
-0.307214,8.994723,7.526913
-0.283362,7.841740,7.696194
-0.236527,7.103208,8.062761
-0.235252,9.428570,8.075995
-0.230280,7.306269,8.129922
-0.229526,8.043218,8.138418
-0.226647,8.969467,8.171692
-0.225786,9.268723,8.181891
-0.221559,7.744368,8.233671
-0.220486,8.172697,8.247270
-0.219623,7.994245,8.258341
-0.219442,9.397463,8.260674
-0.219442,6.448656,8.260674
-0.141925,9.895710,9.456189
-0.141846,10.073267,9.457197
-0.139050,9.595988,9.492140
-0.137583,10.007828,9.509935
-0.135824,9.329030,9.530784
-0.132947,9.175885,9.563722
-0.132295,10.193639,9.570982
-0.131669,9.045794,9.577890
-0.131409,9.331207,9.580747
-0.121852,8.156816,9.677599
-0.121852,9.923310,9.677599
-0.048598,9.877335,10.053425
-0.048192,9.982309,10.054399
-0.047166,10.211611,10.056826
-0.046000,10.356805,10.059528
-0.045811,10.190132,10.059961
-0.045640,9.923367,10.060355
-0.045103,10.128408,10.061575
-0.045000,10.364780,10.061807
-0.044334,9.779456,10.063301
-0.044105,10.408745,10.063814
-0.043897,10.190585,10.064276
-0.043897,10.363491,10.064276
-0.043195,9.203457,10.065823
0.039658,10.324008,10.194923
0.043875,10.163514,10.201808
0.043875,10.172475,10.201808
0.044729,10.246071,10.203215
0.045823,9.943008,10.205023
0.046304,9.943274,10.205818
0.047428,10.394150,10.207684
0.047515,10.441135,10.207828
0.129888,9.545677,9.827049
0.131648,9.618094,9.789496
0.135581,10.468905,9.699949
0.136646,9.705650,9.674477
0.138056,9.370541,9.640018
0.138247,9.667903,9.635292
0.138279,9.849526,9.634506
0.140667,9.247806,9.574226
0.201167,8.594074,8.168967
0.201167,7.284830,8.168967
0.218928,7.153110,7.920774
0.219420,8.132512,7.914612
0.219420,8.645146,7.914612
0.220466,7.933931,7.901619
0.221447,8.147311,7.889557
0.221502,7.827057,7.888878
0.233907,7.777734,7.744777
0.236876,7.886289,7.712095
0.281922,5.239019,7.242860
0.281922,5.679562,7.242860
0.307193,8.124745,6.967376
0.307968,8.404050,6.958569
0.308657,7.498732,6.950731
0.309661,5.047250,6.939262
0.310115,7.315856,6.934064
0.318292,8.681453,6.839008
0.324710,7.653592,6.762454
0.327146,5.247216,6.732938
0.331557,5.510477,6.678827
0.362677,5.922506,6.273017
0.362677,5.400876,6.273017
0.394965,5.538842,5.810823
0.394965,6.190305,5.810823
0.396847,5.534415,5.782794
0.397008,6.211606,5.780388
0.397875,5.357650,5.767447
0.398727,5.600926,5.754687
0.406606,5.566947,5.635846
0.409116,4.746461,5.597669
0.414077,6.264854,5.521770
0.414698,5.818646,5.512239
0.418038,6.397882,5.460821
0.420385,6.454941,5.424556
0.426238,5.851105,5.333761
