# Chi2_train, Chi2_test
16207.314453,3072.784180
3.401239,2.958169
3.248682,2.778986
3.040129,2.607666
1.273699,1.276474
1.134296,1.187010
7.966928,6.633753
1.110059,1.117381
1.108413,1.125404
1.119233,1.159270
