# Chi2_train, Chi2_test
72744.656250,44376.855469
3.608984,3.240952
3.353349,3.013359
3.218370,2.893502
3.851346,4.845607
1.973279,1.890439
1.139307,1.139125
1.039712,1.106450
1.677103,1.538233
1.030750,1.117850
