# Chi2_train, Chi2_test
3764.307617,44.209072
3.422786,2.987649
3.274571,2.855870
3.058068,2.715492
1.128950,1.130272
1.117168,1.135568
1.102127,1.123048
1.094898,1.121384
1.091575,1.121571
1.091438,1.116814
