,bg(0),bg(0)_high,bg(0)_low,bg(1),bg(1)_high,bg(1)_low,bg(2),bg(2)_high,bg(2)_low,bg(3),bg(3)_high,bg(3)_low,bg(4),bg(4)_high,bg(4)_low,bg(5),bg(5)_high,bg(5)_low,bg(6),bg(6)_high,bg(6)_low,bg(7),bg(7)_high,bg(7)_low,bg(8),bg(8)_high,bg(8)_low,bg(9),bg(9)_high,bg(9)_low,bg(10),bg(10)_high,bg(10)_low,bg(11),bg(11)_high,bg(11)_low,bg(12),bg(12)_high,bg(12)_low
0,1.4189141123808695,1.745174683081909,1.2597745556421114,1.4057672988330343,1.7682639554348722,1.2583014253134266,1.4881402632520102,1.7926646104941837,1.3300371049870243,1.4860872158213125,1.8494240788601988,1.3006126717168895,1.5851458455133316,1.8662127204769452,1.442760890614521,1.4962238335696392,1.909452466007298,1.0568953944378814,1.5890559507315862,1.9194071906312906,1.3337883371384778,1.5927843168033933,2.1170180390937414,0.8759534887466219,1.6664001141036047,2.156519492056288,1.2563764751581399,1.7386723493163994,2.126264001209402,1.4037562824242258,1.78080200543352,2.2051021312552335,1.5066828835967774,1.9947839068417945,2.3274228347420576,1.7978450393786276,1.9160434851479073,2.3485745781493104,1.6693243387651946
1,1.4087694231057561,1.7523594936605589,1.2153836381606542,1.5553196618421932,1.811854046236673,1.4771668868579444,1.6432886960760773,1.840515371502132,1.564587124552105,1.6693288907671773,1.9124199197534197,1.524115298867423,1.7309135457518363,1.9649510867796511,1.6062160452997978,1.7371417117529466,1.9680156086409817,1.5908495657401502,1.8110138895378658,2.0572963886653106,1.6496484988666855,1.8644819345751058,2.176846881432569,1.6330319579797505,1.6991442404408044,2.174476314299612,1.1298101948627448,1.8905223067434893,2.1993257093457075,1.6987431282328886,1.8988904389408139,2.2726398670864367,1.7295789175065204,1.9595369013933495,2.3552780580016055,1.7126575137763662,1.9545829745272847,2.433405338010751,1.4869338515678805
