,b(0),b(0)_high,b(0)_low,b(1),b(1)_high,b(1)_low,b(2),b(2)_high,b(2)_low,b(3),b(3)_high,b(3)_low,b(4),b(4)_high,b(4)_low,b(5),b(5)_high,b(5)_low,b(6),b(6)_high,b(6)_low,b(7),b(7)_high,b(7)_low,b(8),b(8)_high,b(8)_low,b(9),b(9)_high,b(9)_low,b(10),b(10)_high,b(10)_low,b(11),b(11)_high,b(11)_low,b(12),b(12)_high,b(12)_low
0,1.185441159121523,1.6662073711490968,0.5127702004561387,1.2222358490783105,2.0207874893453788,0.4579445434018362,1.2278972204525633,1.6563451472658972,0.492828345916304,1.3042686814425826,1.6402508443357893,0.5960003059842346,1.2566891981532942,1.5529276798389187,0.5185129379017102,1.9069583228535765,2.8315376498033573,0.6540996647797477,1.6028161392563436,2.273392838449555,0.701374368134925,1.7734363496543364,3.092515604668943,0.8042669470229391,1.7834540517445858,2.5873858563577037,0.7773717713585241,1.6953858048875443,2.5789457070193857,0.6692440561457513,1.9342478380902035,3.047596992695169,0.5824799294175347,1.4008404729064046,2.107938923591658,0.5363724268438129,1.7378449527730417,2.82644897164375,0.5581696665790031
1,1.8792759994429136,3.1310724417056672,0.5742855928165761,1.2253133074923719,1.740689498915908,0.47599011324912677,1.1554973608401184,1.335404136865597,0.4811300798493752,1.0591444452518992,1.2994324149406768,0.5363842273759726,0.9981817515115292,1.1564797313701116,0.5256989840292678,1.2781640787218607,1.617609811987518,0.6404630269018392,1.1124859265453722,1.407685553069988,0.6541981213478975,1.3295149168434643,1.6804986101951735,0.5968855827278445,2.1148149356978654,3.2421838082380576,0.7319551240853625,1.4112866388749685,1.9664286385963408,0.5981281778670172,1.8446610774745578,2.613139409996786,0.5589824512837869,1.8272295537312857,2.3971290960089875,0.5168751827976046,1.860998042352641,3.4556515813872783,0.5607074144663927
