,x14,x15,x16,x17,x19,x20,x21,x22,x23,y14,y15,y16,y17,y19,y20,y21,y22,y23,log y14,derivative y14,smooth derivative y14,log derivative y14,smooth log derivative y14,2nd derivative y14,2nd log derivative y14,log y15,derivative y15,smooth derivative y15,log derivative y15,smooth log derivative y15,2nd derivative y15,2nd log derivative y15,log y16,derivative y16,smooth derivative y16,log derivative y16,smooth log derivative y16,2nd derivative y16,2nd log derivative y16,log y17,derivative y17,smooth derivative y17,log derivative y17,smooth log derivative y17,2nd derivative y17,2nd log derivative y17,log y19,derivative y19,smooth derivative y19,log derivative y19,smooth log derivative y19,2nd derivative y19,2nd log derivative y19,log y20,derivative y20,smooth derivative y20,log derivative y20,smooth log derivative y20,2nd derivative y20,2nd log derivative y20,log y21,derivative y21,smooth derivative y21,log derivative y21,smooth log derivative y21,2nd derivative y21,2nd log derivative y21,log y22,derivative y22,smooth derivative y22,log derivative y22,smooth log derivative y22,2nd derivative y22,2nd log derivative y22,log y23,derivative y23,smooth derivative y23,log derivative y23,smooth log derivative y23,2nd derivative y23,2nd log derivative y23
0,-3.999999999999999,-3.999999999999999,-3.999999999999999,-3.999999999999999,-3.999999999999999,-3.999999999999999,-3.999999999999999,-3.999999999999999,-3.999999999999999,0.00034998955112796253,0.0003632471169210163,0.0003584453943682271,0.00031410514481722404,0.00040348067662860303,0.0003409332256766596,0.0003477251402613851,0.0002799837343686527,0.0002647826986203794,-7.957607257846559,,,,,,,-7.9204271924455405,,,,,,,-7.933734226490505,,,,,,,-8.065782772002004,,,,,,,-7.815381960797279,,,,,,,-7.983823918985857,,,,,,,-7.964098217102451,,,,,,,-8.180779048022929,,,,,,,-8.236601073572343,,,,,,
1,-3.9749999999999996,-3.9749999999999996,-3.9749999999999996,-3.9749999999999996,-3.9749999999999996,-3.9749999999999996,-3.9749999999999996,-3.9749999999999996,-3.9749999999999996,0.00034998955112796253,0.0003632471169210163,0.0003584453943682271,0.00031410514481722404,0.0004034806766286031,0.0003409332256766596,0.0003477251402613851,0.0002799837343686527,0.0002647826986203794,-7.957607257846559,0.0,,0.0,,,,-7.9204271924455405,0.0,,0.0,,,,-7.933734226490505,0.0,,0.0,,,,-8.065782772002004,0.0,,0.0,,,,-7.815381960797279,2.168404344971055e-18,,0.0,,,,-7.983823918985857,0.0,,0.0,,,,-7.964098217102451,0.0,,0.0,,,,-8.180779048022929,0.0,,0.0,,,,-8.236601073572343,0.0,,0.0,,,
2,-3.9499999999999993,-3.9499999999999993,-3.9499999999999993,-3.9499999999999993,-3.9499999999999993,-3.9499999999999993,-3.9499999999999993,-3.9499999999999993,-3.9499999999999993,0.0003503374833198599,0.0003634837493031111,0.0003586936548536404,0.00031431746749850594,0.00040370343611025267,0.0003412474017856164,0.00034806000493248516,0.00028030384693029703,0.0002651740226691309,-7.956613630002968,1.3917287675895503e-05,,0.03974511374362721,,,,-7.919775968171313,9.46529528379181e-06,,0.0260489709690855,,,,-7.933041862867021,9.930419416531755e-06,,0.02769454493936468,,,,-8.065107039826874,8.492907251275856e-06,,0.02702928700521984,,,,-7.814830018597751,8.91037926598307e-06,,0.022077687981152082,,,,-7.982902825309133,1.2567044358271872e-05,,0.036843747068963685,,,,-7.963135665086882,1.3394586844002796e-05,,0.03850208062274819,,,,-8.179636375555576,1.2804502465771874e-05,,0.04570689869410606,,,,-8.235124258186657,1.5652961950060296e-05,,0.05907261542745262,,,
3,-3.9249999999999994,-3.9249999999999994,-3.9249999999999994,-3.9249999999999994,-3.9249999999999994,-3.9249999999999994,-3.9249999999999994,-3.9249999999999994,-3.9249999999999994,0.0003510272487958342,0.00036394747020253337,0.000359182827912986,0.0003147298609641805,0.0004041416225841356,0.0003418655534147359,0.00034872064633384306,0.00028095111146719494,0.00026594931087031465,-7.954646705614644,2.7590619038971303e-05,,0.07867697553294334,,,,-7.918501013372006,1.8548835976890816e-05,,0.05099819197230478,,,,-7.93167902915732,1.9566922373824467e-05,,0.05451334838802799,,,,-8.063795871315076,1.6495738626983036e-05,,0.05244674047190775,,,,-7.8137451904809225,1.7527458955318076e-05,,0.04339312467312355,,,,-7.981093016863434,2.472606516478e-05,,0.07239233782797809,,,,-7.961239396589413,2.6425656054316062e-05,,0.07585073989876205,,,,-8.177329884310689,2.5890581475916755e-05,,0.0922596497954945,,,,-8.232204827979475,3.1011528047349504e-05,,0.11677720828728907,,,
4,-3.8999999999999995,-3.8999999999999995,-3.8999999999999995,-3.8999999999999995,-3.8999999999999995,-3.8999999999999995,-3.8999999999999995,-3.8999999999999995,-3.8999999999999995,0.00035205366909055093,0.00036463405406656765,0.0003599098133472337,0.0003153394733941266,0.00040479068523297055,0.0003427755695402071,0.00034969761003703217,0.00028192995993183323,0.00026709490326641365,-7.9517269249811475,4.105681178866924e-05,,0.11679122533987438,,,,-7.916616298911369,2.7463354561371387e-05,,0.07538857842547513,,,,-7.929657076379021,2.9079417369908265e-05,,0.08087811113195927,,,,-8.061860806118512,2.4384497197844306e-05,,0.07740260786256697,,,,-7.812140451043887,2.596250595339736e-05,,0.06418957748142184,,,,-7.978434641165917,3.640064501884816e-05,,0.10633502790067732,,,,-7.958441748241912,3.907854812756442e-05,,0.11190593390004762,,,,-8.17385188691091,3.915393858553159e-05,,0.1391198959911582,,,,-8.227906519773533,4.5823695843960263e-05,,0.17193232823764565,,,
5,-3.874999999999999,-3.874999999999999,-3.874999999999999,-3.874999999999999,-3.874999999999999,-3.874999999999999,-3.874999999999999,-3.874999999999999,-3.874999999999999,0.0003534185956921983,0.00036553292541429425,0.0003608772813391549,0.0003161507257888541,0.00040564497593160477,0.0003439721276731155,0.0003509853675195728,0.0002832354669343507,0.0002686002971084159,-7.947857380073674,5.459706406589372e-05,,0.1547817962989462,,,,-7.914154199618847,3.5954853909063543e-05,,0.09848397170088534,,,,-7.926972598313163,3.8698719676847285e-05,,0.10737912263433305,,,,-8.059291477751852,3.245009578909912e-05,,0.10277313466637704,,,,-7.810032224429517,3.417162794536833e-05,,0.08432906457478731,,,,-7.974949928079574,4.7862325316335336e-05,,0.13938852345372313,,,,-7.954766023345801,5.151029930162339e-05,,0.14702899584442056,,,,-8.169231967636017,5.2220280100697056e-05,,0.1847967709957006,,,,-8.222286167738682,6.0215753680089454e-05,,0.22481408139405482,,,
6,-3.849999999999999,-3.849999999999999,-3.849999999999999,-3.849999999999999,-3.849999999999999,-3.849999999999999,-3.849999999999999,-3.849999999999999,-3.849999999999999,0.00035511906600447634,0.00036662899336238717,0.00036208719967629143,0.0003171634151212856,0.00040670219336485055,0.00034545957092627143,0.0003525795557967228,0.00028485852514259036,0.0002704630161430569,-7.943057427526217,6.801881249112192e-05,,0.19199810189828595,,,,-7.9111601384998975,4.3842717923716825e-05,,0.11976244475796748,,,,-7.923625492062497,4.83967334854618e-05,,0.13388425002663287,,,,-8.056093411799642,4.050757329726089e-05,,0.12792263808840731,,,,-7.807429351987569,4.2288697329831315e-05,,0.10411489767793862,,,,-7.970634937735826,5.9497730126236525e-05,,0.1725996137498959,,,,-7.950234270972684,6.376753108600022e-05,,0.18127009492467103,,,,-8.16351790395284,6.492232832958752e-05,,0.22856254732708772,,,,-8.215375193080567,7.450876138564061e-05,,0.2764389863246218,,,
7,-3.8249999999999993,-3.8249999999999993,-3.8249999999999993,-3.8249999999999993,-3.8249999999999993,-3.8249999999999993,-3.8249999999999993,-3.8249999999999993,-3.8249999999999993,0.000357143812495917,0.00036790101011256293,0.0003635428665750376,0.00031837493558398486,0.0004079621490402947,0.00034724833482387596,0.00035448792557028443,0.0002867914162373369,0.0002726828026723084,-7.937372021178305,8.098985965762625e-05,,0.22741625391646006,,,,-7.907696650240128,5.088067000703062e-05,,0.13853953039078043,,,,-7.9196133406394855,5.822667594984685e-05,,0.16048605692045528,,,,-8.052280826992165,4.846081850796964e-05,,0.15250339229908205,,,,-7.804336159823759,5.039822701776598e-05,,0.12372768655239996,,,,-7.96547037166493,7.155055590418154e-05,,0.20658264283586264,,,,-7.9448362730227,7.633479094246669e-05,,0.21591991799937282,,,,-8.156755379124162,7.731564378986251e-05,,0.270500993147139,,,,-8.207201333275817,8.879146117005944e-05,,0.3269543921899765,,,
8,-3.7999999999999994,-3.7999999999999994,-3.7999999999999994,-3.7999999999999994,-3.7999999999999994,-3.7999999999999994,-3.7999999999999994,-3.7999999999999994,-3.7999999999999994,0.00035948419460991887,0.0003693257609862736,0.0003652429043350567,0.0003197817793791877,0.0004094271302336999,0.00034934418151317094,0.00035672342792470986,0.0002890346232310057,0.00027526387704924864,-7.9308403466933886,9.361528456007551e-05,,0.26126697939666693,,,,-7.9038314822800855,5.699003494842742e-05,,0.15460671840170248,,,,-7.91494793439402,6.800151040076469e-05,,0.18661624981863478,,,,-8.047871734237004,5.627375180811371e-05,,0.17636371020643146,,,,-7.800751618653053,5.859924773620752e-05,,0.14338164682822502,,,,-7.9594529282836435,8.383386757179959e-05,,0.24069773525145252,,,,-7.93854978812431,8.94200941770174e-05,,0.25145939593560573,,,,-8.148964073460222,8.972827974675069e-05,,0.31165222655758495,,,,-8.197780367467946,0.00010324297507761008,,0.3768386323148589,,,
9,-3.7749999999999995,-3.7749999999999995,-3.7749999999999995,-3.7749999999999995,-3.7749999999999995,-3.7749999999999995,-3.7749999999999995,-3.7749999999999995,-3.7749999999999995,0.000362126801454829,0.0003708952192691871,0.00036717207720695803,0.00032138142894871523,0.0004111084330392401,0.00035174530813474806,0.0003592930947290487,0.00029159587264176816,0.00027820896187959215,-7.923516127210354,0.00010570427379640507,,0.2929687793213997,,,,-7.899590963092951,6.277833131654027e-05,,0.1696207674853773,,,,-7.909679944574025,7.716691487605326e-05,,0.21071959279979144,,,,-8.042881888070443,6.398598278110143e-05,,0.1995938466624388,,,,-7.796653550918271,6.72521122216084e-05,,0.16392270939128709,,,,-7.952603200694846,9.604506486308519e-05,,0.27398910355188477,,,,-7.931372082707331,0.0001027866721735547,,0.2871082166791449,,,,-8.140141712107692,0.00010244997643049987,,0.3528944541012193,,,,-8.187138065192231,0.00011780339321374073,,0.42569209102858147,,,
10,-3.749999999999999,-3.749999999999999,-3.749999999999999,-3.749999999999999,-3.749999999999999,-3.749999999999999,-3.749999999999999,-3.749999999999999,-3.749999999999999,0.00036504883612078934,0.00037261646171226145,0.00036931761234814536,0.0003231828765087087,0.0004130163549429214,0.0003544482772279443,0.00036218960864417695,0.00029448682616037974,0.00028151375921970837,-7.915479415740679,0.00011688138663841243,,0.3214684587869908,,,,-7.894960920117163,6.884969772297277e-05,,0.18520171903151542,,,,-7.903853546075478,8.582140564749205e-05,,0.23305593994187415,,,,-8.037292213820175,7.205790239973761e-05,,0.22358697001073974,,,,-7.792023365441258,7.631687614725164e-05,,0.1852074190805171,,,,-7.944948126084301,0.00010811876372784846,,0.3062029844217974,,,,-7.923342702478759,0.00011586055660512772,,0.3211752091429031,,,,-8.130276288775114,0.00011563814074446169,,0.3946169333030924,,,,-8.175329233356265,0.000132191893604647,,0.4723532734386215,,,
