# Training inputs, Training outputs, Predictions
-0.992079,0.082185,0.070515
-0.982921,0.067864,0.071453
-0.971825,0.071946,0.072648
-0.969544,0.075894,0.072902
-0.953044,0.052127,0.074828
-0.950225,0.077418,0.075174
-0.937208,0.072756,0.076832
-0.926628,0.087755,0.078261
-0.924409,0.078379,0.078570
-0.906913,0.077052,0.081132
-0.906025,0.070154,0.081268
-0.890286,0.101816,0.083779
-0.881431,0.080572,0.085279
-0.860782,0.096165,0.089039
-0.845780,0.085468,0.092016
-0.836233,0.079463,0.094025
-0.817627,0.098665,0.098215
-0.800066,0.102097,0.102524
-0.791036,0.114504,0.104882
-0.788493,0.135718,0.105564
-0.768521,0.110352,0.111215
-0.754352,0.135446,0.115554
-0.745839,0.084779,0.118300
-0.743870,0.089838,0.118951
-0.729229,0.133605,0.123976
-0.722390,0.137623,0.126441
-0.708638,0.126340,0.131632
-0.700642,0.099234,0.134802
-0.698735,0.130464,0.135574
-0.686700,0.181916,0.140605
-0.685029,0.196043,0.141325
-0.662924,0.191979,0.151366
-0.655444,0.161030,0.154989
-0.653601,0.194808,0.155901
-0.640830,0.160473,0.162417
-0.635804,0.143147,0.165082
-0.617210,0.148718,0.175453
-0.610247,0.129548,0.179554
-0.608466,0.186400,0.180622
-0.596631,0.165614,0.187929
-0.583997,0.229040,0.196139
-0.571497,0.225877,0.204700
-0.563331,0.211887,0.210536
-0.552432,0.151349,0.218638
-0.534011,0.228587,0.233179
-0.525783,0.277462,0.240033
-0.519853,0.254982,0.245117
-0.518196,0.205661,0.246559
-0.508232,0.199248,0.255436
-0.491735,0.316768,0.270931
-0.480069,0.365655,0.282515
-0.473062,0.346369,0.289732
-0.464033,0.220833,0.299325
-0.445604,0.344334,0.319971
-0.434355,0.346302,0.333302
-0.432218,0.267704,0.335899
-0.419834,0.329875,0.351358
-0.399474,0.304026,0.378334
-0.384261,0.472155,0.399790
-0.375635,0.488107,0.412457
-0.342927,0.554943,0.463789
-0.339063,0.543394,0.470193
-0.331436,0.548796,0.483040
-0.307212,0.434661,0.525562
-0.297213,0.481876,0.543822
-0.287236,0.743776,0.562410
-0.279528,0.567676,0.576999
-0.261081,0.583976,0.612587
-0.251500,0.722790,0.631364
-0.248669,0.580882,0.636938
-0.247388,0.611348,0.639465
-0.243037,0.553262,0.648058
-0.228632,0.568237,0.676597
-0.205786,0.634731,0.721701
-0.202253,0.733176,0.728609
-0.198838,0.588094,0.735261
-0.177735,0.817678,0.775591
-0.168819,0.878296,0.792107
-0.160072,0.798434,0.807928
-0.158274,0.848933,0.811127
-0.157118,0.810157,0.813175
-0.126839,0.885002,0.863664
-0.122688,0.831155,0.870052
-0.114358,0.775074,0.882440
-0.113077,0.855993,0.884291
-0.110439,0.824667,0.888058
-0.076558,0.979877,0.930535
-0.067880,0.978798,0.939521
-0.066240,0.980391,0.941126
-0.022930,0.943744,0.972336
-0.022683,0.990324,0.972449
-0.022041,0.952093,0.972740
-0.021714,0.988842,0.972887
0.022158,0.953888,0.979942
0.022515,0.939107,0.979894
0.023421,0.918729,0.979762
0.025851,0.973162,0.979352
0.061835,0.985067,0.963367
0.066357,0.989301,0.960010
0.068556,0.958965,0.958267
0.076747,1.006445,0.951132
0.107966,1.008193,0.914752
0.112909,0.785763,0.907694
0.113690,0.850337,0.906548
0.114211,0.820829,0.905779
