# Training inputs, Training outputs, Predictions
-0.992079,0.072226,0.071234
-0.982921,0.072645,0.072575
-0.971825,0.083733,0.074234
-0.969544,0.082099,0.074580
-0.953044,0.076376,0.077135
-0.950225,0.072965,0.077581
-0.937208,0.068777,0.079679
-0.926628,0.087062,0.081433
-0.924409,0.090187,0.081807
-0.906913,0.075752,0.084829
-0.906025,0.075392,0.084986
-0.890286,0.106715,0.087833
-0.881431,0.112779,0.089490
-0.860782,0.090511,0.093523
-0.845780,0.098313,0.096613
-0.836233,0.102127,0.098656
-0.817627,0.108495,0.102822
-0.800066,0.108387,0.106999
-0.791036,0.113204,0.109247
-0.788493,0.122640,0.109893
-0.768521,0.157018,0.115176
-0.754352,0.096855,0.119165
-0.745839,0.131669,0.121666
-0.743870,0.124830,0.122256
-0.729229,0.129281,0.126787
-0.722390,0.135179,0.128994
-0.708638,0.149301,0.133617
-0.700642,0.117216,0.136426
-0.698735,0.149429,0.137109
-0.686700,0.111910,0.141548
-0.685029,0.152685,0.142182
-0.662924,0.143510,0.151002
-0.655444,0.176786,0.154179
-0.653601,0.165865,0.154979
-0.640830,0.154519,0.160692
-0.635804,0.160716,0.163030
-0.617210,0.188949,0.172143
-0.610247,0.134343,0.175756
-0.608466,0.158306,0.176698
-0.596631,0.187830,0.183157
-0.583997,0.277297,0.190447
-0.571497,0.197888,0.198090
-0.563331,0.204172,0.203327
-0.552432,0.202151,0.210636
-0.534011,0.172346,0.223872
-0.525783,0.248479,0.230167
-0.519853,0.262747,0.234858
-0.518196,0.133080,0.236193
-0.508232,0.299006,0.244443
-0.491735,0.360055,0.258995
-0.480069,0.243910,0.269997
-0.473062,0.302471,0.276904
-0.464033,0.322181,0.286148
-0.445604,0.395380,0.306281
-0.434355,0.318803,0.319446
-0.432218,0.263617,0.322025
-0.419834,0.357739,0.337474
-0.399474,0.223302,0.364803
-0.384261,0.434504,0.386843
-0.375635,0.487861,0.399969
-0.342927,0.463507,0.453869
-0.339063,0.378453,0.460659
-0.331436,0.461241,0.474315
-0.307212,0.430088,0.519760
-0.297213,0.550686,0.539348
-0.287236,0.620630,0.559304
-0.279528,0.683075,0.574966
-0.261081,0.611639,0.613119
-0.251500,0.750204,0.633189
-0.248669,0.680052,0.639136
-0.247388,0.584445,0.641830
-0.243037,0.654628,0.650984
-0.228632,0.788555,0.681277
-0.205786,0.616636,0.728764
-0.202253,0.653746,0.735993
-0.198838,0.754082,0.742941
-0.177735,0.830539,0.784845
-0.168819,0.877556,0.801906
-0.160072,0.869932,0.818205
-0.158274,0.731217,0.821497
-0.157118,0.874407,0.823604
-0.126839,0.813169,0.875497
-0.122688,0.877359,0.882076
-0.114358,0.886137,0.894858
-0.113077,0.839734,0.896772
-0.110439,0.828151,0.900669
-0.076558,0.962816,0.945032
-0.067880,0.961239,0.954522
-0.066240,0.972669,0.956219
-0.022930,0.986312,0.988183
-0.022683,0.956231,0.988283
-0.022041,1.066208,0.988539
-0.021714,1.044791,0.988666
0.022158,0.925080,0.986837
0.022515,0.915178,0.986657
0.023421,0.987536,0.986188
0.025851,1.000429,0.984845
0.061835,0.990687,0.951526
0.066357,0.952971,0.945856
0.068556,0.973393,0.943012
0.076747,0.951913,0.931975
0.107966,0.959674,0.886186
0.112909,0.761796,0.878729
0.113690,0.810703,0.877551
0.114211,0.775312,0.876765
0.127644,0.861416,0.856567
0.158106,0.884586,0.811461
0.159925,0.887976,0.808788
0.198955,0.951648,0.750584
0.200228,0.603474,0.748629
0.203304,0.665651,0.743881
0.203960,0.631035,0.742863
0.229437,0.632739,0.702031
0.246358,0.710672,0.673262
0.248501,0.593463,0.669519
0.251353,0.651797,0.664502
0.280333,0.638301,0.611365
0.292489,0.682936,0.588045
0.294229,0.672844,0.584666
0.297067,0.738441,0.579138
0.331229,0.428364,0.511362
0.331553,0.549564,0.510716
0.338620,0.486052,0.496602
0.338896,0.499739,0.496053
0.339364,0.591172,0.495118
0.342781,0.457226,0.488311
0.375752,0.453765,0.423890
0.382126,0.371360,0.411852
0.384093,0.444156,0.408173
0.384751,0.471296,0.406946
0.388495,0.345739,0.400004
0.419951,0.282436,0.344661
0.429634,0.278884,0.328833
0.430882,0.349656,0.326837
0.433022,0.309869,0.323438
0.434208,0.362083,0.321568
0.464150,0.302158,0.277536
0.474487,0.280235,0.263768
0.479922,0.292844,0.256822
0.519685,0.187698,0.211919
0.523144,0.211684,0.208482
0.525636,0.156668,0.206049
0.552549,0.203624,0.182024
0.565038,0.171066,0.172180
0.569274,0.182537,0.169016
0.585712,0.190094,0.157526
0.610079,0.119199,0.142613
0.610173,0.127344,0.142560
0.615405,0.137275,0.139661
0.617064,0.150281,0.138763
0.640947,0.114093,0.126878
0.655308,0.139572,0.120598
0.662778,0.145537,0.117565
0.685146,0.131112,0.109348
0.687505,0.169066,0.108552
0.707667,0.055993,0.102247
0.708492,0.086556,0.102007
0.729346,0.114452,0.096370
0.738401,0.095149,0.094161
0.745577,0.110544,0.092506
0.773545,0.092426,0.086779
0.789298,0.108061,0.084006
0.790712,0.100236,0.083772
0.790868,0.101225,0.083746
0.799919,0.075375,0.082299
0.799929,0.083343,0.082298
0.817744,0.071400,0.079700
0.835847,0.084026,0.077368
0.836065,0.087310,0.077341
0.840194,0.084736,0.076850
0.845633,0.071786,0.076223
0.846060,0.080318,0.076175
0.881263,0.074034,0.072651
0.891091,0.087961,0.071811
0.892190,0.077256,0.071720
0.926460,0.061908,0.069218
0.937061,0.070405,0.068557
0.938321,0.047864,0.068482
0.941987,0.058682,0.068266
0.971251,0.064859,0.066728
0.971657,0.073570,0.066709
0.984452,0.072017,0.066130
0.994541,0.072669,0.065708
