# Chi2_train, Chi2_test
166.226318,1008.423401
3.110702,5.697752
2.641520,5.188886
2.363222,4.741450
2.504454,3.420320
1.366907,2.049390
1.181448,1.669140
1.143070,1.541207
1.127405,1.473492
1.123528,1.428485
