# Chi2_train, Chi2_test
154259.453125,148843.437500
2.912565,5.649544
2.459965,4.965251
2.103366,4.110031
1.718220,3.098728
1.380050,2.054317
1.242884,1.605874
1.198176,1.431490
1.169405,1.313651
1.157765,1.293148
