# Training inputs, Training outputs, Predictions
-0.998948,-0.001402,0.000056
-0.997399,-0.002055,0.000060
-0.996748,-0.000821,0.000062
-0.995607,-0.000452,0.000065
-0.994439,0.001642,0.000069
-0.993919,0.000476,0.000070
-0.992727,0.002301,0.000073
-0.990660,-0.000395,0.000080
-0.987809,0.001675,0.000088
-0.986816,0.000269,0.000090
-0.984844,0.000550,0.000096
-0.984842,0.000952,0.000096
-0.984842,0.001925,0.000096
-0.983308,0.001229,0.000101
-0.979921,0.001197,0.000111
-0.978870,-0.001530,0.000114
-0.978234,0.000003,0.000115
-0.976157,0.001102,0.000122
-0.975765,0.001614,0.000123
-0.975765,0.000409,0.000123
-0.974083,-0.000367,0.000128
-0.974081,0.002322,0.000128
-0.972196,0.000520,0.000133
-0.972146,-0.000687,0.000134
-0.968697,-0.000079,0.000144
-0.966688,0.000662,0.000150
-0.965404,0.000683,0.000153
-0.963741,-0.000661,0.000158
-0.963317,-0.001011,0.000160
-0.963018,-0.000348,0.000161
-0.961085,0.000181,0.000166
-0.960991,-0.000696,0.000167
-0.958003,0.001572,0.000176
-0.957611,-0.000833,0.000177
-0.957611,0.000827,0.000177
-0.957507,-0.000761,0.000177
-0.954346,0.000099,0.000187
-0.953890,-0.000350,0.000188
-0.952554,-0.000478,0.000192
-0.950886,0.001032,0.000197
-0.949974,-0.000008,0.000200
-0.949219,-0.000900,0.000203
-0.948534,0.001115,0.000205
-0.943597,0.000420,0.000220
-0.943112,-0.000751,0.000221
-0.941790,0.000473,0.000226
-0.939995,0.000004,0.000231
-0.939457,-0.000693,0.000233
-0.939457,0.000369,0.000233
-0.936369,-0.000824,0.000242
-0.935633,0.000493,0.000245
-0.934756,-0.000280,0.000248
-0.932643,-0.001227,0.000254
-0.930380,0.000808,0.000261
-0.930380,-0.001133,0.000261
-0.929191,0.002848,0.000265
-0.927752,0.002127,0.000270
-0.926505,0.001316,0.000274
-0.925644,-0.000083,0.000276
-0.925233,0.000620,0.000278
-0.921303,0.001329,0.000291
-0.921303,0.001465,0.000291
-0.920264,0.000812,0.000294
-0.920263,0.000037,0.000294
-0.918311,0.000900,0.000300
-0.916294,0.001255,0.000307
-0.914785,0.000405,0.000312
-0.912226,0.001702,0.000320
-0.912226,0.001803,0.000320
-0.911292,0.001311,0.000323
-0.909500,-0.000151,0.000329
-0.907779,0.000708,0.000335
-0.907355,-0.002319,0.000336
-0.905770,0.000238,0.000341
-0.903849,-0.001173,0.000348
-0.903149,0.001270,0.000350
-0.903149,0.000570,0.000350
-0.900379,0.000566,0.000359
-0.899491,0.003556,0.000362
-0.899120,0.001141,0.000363
-0.898737,-0.001169,0.000365
-0.898415,-0.000676,0.000366
-0.896941,0.000977,0.000371
-0.894072,0.000111,0.000381
-0.891277,-0.000355,0.000390
-0.891203,0.000359,0.000390
-0.889388,0.000630,0.000396
-0.887973,0.000707,0.000401
-0.885973,0.001322,0.000408
-0.884995,-0.000104,0.000411
-0.882590,-0.000510,0.000420
-0.880864,-0.000397,0.000426
-0.880537,-0.000591,0.000427
-0.877210,-0.000207,0.000438
-0.875918,-0.001167,0.000443
-0.874926,0.000033,0.000446
-0.874626,-0.000566,0.000447
-0.871736,-0.000207,0.000458
-0.871597,0.000976,0.000458
