# Training inputs, Training outputs, Predictions
-0.993972,0.849927,0.840626
-0.978204,0.886960,0.872731
-0.967397,0.981297,0.896222
-0.965073,0.880698,0.901438
-0.953233,1.048117,0.928960
-0.948521,1.001121,0.940364
-0.930458,0.941917,0.986566
-0.929401,0.884961,0.989395
-0.929401,0.928702,0.989395
-0.925333,0.888667,1.000424
-0.921622,0.957211,1.010678
-0.884964,1.485048,1.122356
-0.875257,1.333035,1.155350
-0.873130,1.715660,1.162786
-0.858179,1.677738,1.217232
-0.848646,1.582580,1.254022
-0.848646,1.418352,1.254022
-0.841845,1.139026,1.281311
-0.837819,0.677865,1.297889
-0.837120,1.776646,1.300802
-0.833849,1.358854,1.314550
-0.804611,1.689091,1.447473
-0.795215,1.196029,1.494277
-0.783118,1.208068,1.557711
-0.767891,1.862026,1.642900
-0.767837,1.057743,1.643214
-0.753233,1.091545,1.730869
-0.749628,1.680981,1.753434
-0.746077,1.927171,1.776041
-0.746077,1.747990,1.776041
-0.709930,2.162590,2.027737
-0.690978,2.126632,2.175987
-0.687136,3.056100,2.207420
-0.687136,2.089433,2.207420
-0.680763,3.814870,2.260580
-0.677495,2.193450,2.288331
-0.664621,2.167888,2.400837
-0.660692,2.895313,2.436159
-0.615250,3.353422,2.875594
-0.608561,1.112272,2.944554
-0.606381,3.368469,2.967231
-0.605247,1.941897,2.979076
-0.597300,3.187425,3.062757
-0.587153,2.980474,3.171324
-0.582432,4.920943,3.222450
-0.573248,3.578036,3.322929
-0.572478,3.844232,3.331403
-0.570532,3.004568,3.352880
-0.520569,2.755357,3.919289
-0.515234,4.393911,3.981111
-0.506699,2.878048,4.080405
-0.505356,3.492130,4.096062
-0.499117,4.921409,4.168989
-0.496812,5.400816,4.195989
-0.487396,5.947481,4.306568
-0.482759,4.348705,4.361204
-0.444872,4.566973,4.812420
-0.444872,5.117379,4.812420
-0.421907,4.832402,5.091942
-0.418768,3.112172,5.130694
-0.414559,4.901388,5.182911
-0.413413,4.446249,5.197181
-0.408293,4.195506,5.261242
-0.406470,5.455696,5.284187
-0.404352,4.601390,5.310923
-0.398784,6.413182,5.381713
-0.396867,4.615062,5.406248
-0.396050,7.014251,5.416728
-0.394987,7.576068,5.430417
-0.364117,6.977932,5.843238
-0.331208,5.303408,6.330437
-0.328580,6.715130,6.372095
-0.325529,7.189319,6.421033
-0.322419,6.440321,6.471562
-0.321470,6.066504,6.487127
-0.317470,7.090797,6.553386
-0.310171,6.484797,6.677326
-0.307836,5.187835,6.717807
-0.307214,5.405114,6.728657
-0.307214,6.904090,6.728657
-0.283362,9.386291,7.166961
-0.236527,9.460180,8.112042
-0.232290,9.365241,8.196303
-0.229526,7.484247,8.250427
-0.226272,8.316321,8.313215
-0.225786,7.458491,8.322486
-0.221559,7.387717,8.401966
-0.219442,7.968018,8.440892
-0.219442,8.292932,8.440892
-0.202607,9.621427,8.725312
-0.202607,8.798879,8.725312
-0.141925,9.578886,9.423753
-0.135824,9.483265,9.486761
-0.135444,8.958159,9.490731
-0.131669,10.065077,9.530556
-0.131409,9.666196,9.533331
-0.121852,10.066777,9.636551
-0.121852,8.991544,9.636551
-0.048598,10.191949,10.138481
-0.048192,9.820215,10.138436
-0.047166,9.716629,10.138195
-0.045811,10.203289,10.137630
-0.045640,9.799133,10.137539
-0.045000,10.369925,10.137167
-0.044105,10.201991,10.136544
-0.043897,10.802897,10.136386
-0.043195,10.748664,10.135803
-0.041097,9.645102,10.133708
0.040848,9.932439,10.142081
0.043875,9.836217,10.155809
0.044085,10.340447,10.156802
0.044729,10.421338,10.159880
0.045823,10.142468,10.165230
0.046139,10.306636,10.166803
0.046304,10.245619,10.167626
0.047428,10.082157,10.173336
0.047515,10.221544,10.173782
0.120413,10.107474,10.181670
0.129888,9.866001,9.921750
0.131648,9.729288,9.861835
0.131648,10.082068,9.861835
0.132276,10.208696,9.839637
0.132890,9.904292,9.817514
0.133233,9.524578,9.804998
0.135581,9.774583,9.716133
0.136646,9.765960,9.674150
0.138056,9.473222,9.617102
0.138247,9.817212,9.609260
0.138279,9.658035,9.607953
0.142196,9.328283,9.441772
0.201167,7.841746,7.867285
0.201167,7.027016,7.867285
0.218928,8.844348,7.846917
0.219420,7.681315,7.847414
0.219420,4.380907,7.847414
0.220466,9.764659,7.848593
0.221502,9.269393,7.849906
0.225923,9.940131,7.856862
0.227469,6.417455,7.859701
0.230190,9.245505,7.865060
0.233907,7.335022,7.872858
0.281922,6.365964,7.912786
0.281922,8.813013,7.912786
0.308657,9.211467,7.817367
0.309661,7.158713,7.811484
0.316265,6.020013,7.768067
0.318292,7.736542,7.753017
0.322134,7.385620,7.722177
0.322558,8.443296,7.718575
0.324710,7.422016,7.699711
0.327146,7.938982,7.677113
0.331557,7.681900,7.632663
0.362677,7.397968,7.164591
0.394965,8.476634,6.298260
0.396847,7.332120,6.233794
0.397875,3.584717,6.197965
0.398727,3.936301,6.167912
0.406606,7.194559,5.877126
0.409116,5.254408,5.780200
0.414077,4.608220,5.584086
0.414698,5.074685,5.559248
0.418038,6.337886,5.424899
0.420385,6.049365,5.330248
0.426238,4.897435,5.096970
0.443432,3.808329,4.522890
0.443432,4.523781,4.522890
0.485038,8.921807,8.597633
0.486048,8.309353,8.452404
0.499939,4.451911,4.338214
0.506021,3.266255,3.750832
0.506837,4.221774,3.694567
0.511365,2.606492,3.444857
0.513625,4.469911,3.349472
0.520918,2.766092,3.119876
0.570510,1.773057,2.533380
0.573228,2.690990,2.522424
0.574302,2.795256,2.518445
0.575088,3.457977,2.515656
0.575952,3.682970,2.512708
0.587290,4.073426,2.484223
0.597964,1.387813,2.472109
0.598977,2.164401,2.471583
0.604692,1.442724,2.470394
0.604942,1.375090,2.470406
0.604942,2.801178,2.470406
0.606864,2.676163,2.470672
0.615599,3.000210,2.475210
0.658283,2.552079,2.502040
0.661418,2.827216,2.497845
0.662516,3.147479,2.495989
0.664128,1.709696,2.492881
0.664564,1.528586,2.491963
0.677632,3.187258,2.447395
0.681585,3.818408,2.427124
0.685697,3.065662,2.402675
0.691117,1.523271,2.365381
0.698019,1.678360,2.310160
0.700103,1.751883,2.291945
0.710280,2.460790,2.194465
0.746055,2.472849,1.801978
0.749609,1.549596,1.763530
0.750730,2.628458,1.751528
0.753168,1.609391,1.725656
0.753176,1.245153,1.725574
0.766452,2.334040,1.591219
0.772409,1.587275,1.534953
0.793342,0.322648,1.358735
0.804960,1.526202,1.275179
0.833828,0.829936,1.106501
0.833828,0.823153,1.106501
0.837799,0.854566,1.087096
0.841789,0.866087,1.068420
0.847207,0.795088,1.044300
0.847207,1.099794,1.044300
0.858315,1.247658,0.999003
0.863232,0.974963,0.980595
0.873794,1.372774,0.944126
0.875396,1.303729,0.938936
0.884673,1.531081,0.910514
0.886582,1.133422,0.904994
0.899641,0.656411,0.869946
0.921600,0.909809,0.820296
0.925990,0.969507,0.811566
0.927158,0.633291,0.809301
0.927961,0.940070,0.807759
0.927961,0.966210,0.807759
0.930401,0.836141,0.803146
0.931249,0.388442,0.801568
0.948657,0.731412,0.771722
0.954055,0.807755,0.763377
0.965737,0.999575,0.746621
0.978000,0.676183,0.730749
0.994322,0.618860,0.711995
