# Training inputs, Training outputs, Predictions
-0.988091,1.306002,1.343488
-0.966580,1.397655,1.398849
-0.961236,1.497002,1.414099
-0.956050,1.376956,1.429482
-0.956050,1.426960,1.429482
-0.940815,1.553227,1.478028
-0.928202,1.563882,1.521990
-0.918004,1.464409,1.559963
-0.908000,1.520204,1.599224
-0.902951,1.702777,1.619758
-0.898104,1.651250,1.639901
-0.898104,1.565843,1.639901
-0.868313,1.627767,1.771723
-0.849421,2.032420,1.860802
-0.844666,2.086566,1.883683
-0.840158,1.731099,1.905509
-0.840158,1.896424,1.905509
-0.826772,1.888888,1.970907
-0.786381,2.458304,2.171404
-0.782211,2.275202,2.192315
-0.782211,2.170802,2.192315
-0.769751,2.458242,2.255176
-0.748536,2.449295,2.364379
-0.740324,2.184544,2.407842
-0.732263,2.383932,2.451447
-0.728096,2.362335,2.474430
-0.724265,2.265942,2.495856
-0.712729,2.266171,2.562425
-0.688647,3.183745,2.714583
-0.681098,2.953687,2.767087
-0.673684,3.330671,2.821405
-0.669811,3.248502,2.850977
-0.666319,3.427028,2.878388
-0.666319,3.639575,2.878388
-0.655708,3.074763,2.966428
-0.628759,3.032283,3.227374
-0.621871,3.087621,3.303747
-0.615105,3.546376,3.382814
-0.611525,2.971122,3.426255
-0.608373,3.307807,3.465425
-0.608373,2.634269,3.465425
-0.598687,3.339807,3.590810
-0.562645,4.004640,4.099836
-0.553240,4.713643,4.231867
-0.541665,4.098904,4.385012
-0.508981,3.960877,4.721804
-0.503418,4.317644,4.762735
-0.494955,3.667502,4.816660
-0.484644,5.058335,4.871231
-0.449093,4.933393,5.043559
-0.389204,6.874766,5.940348
-0.380789,6.723656,6.139008
-0.378385,6.983454,6.196097
-0.376587,6.903416,6.238669
-0.329315,5.787592,7.196690
-0.322209,6.621029,7.311347
-0.320100,6.855517,7.344266
-0.318641,7.315076,7.366740
-0.269427,8.881535,8.011723
-0.266512,7.819284,8.043873
-0.263630,8.512972,8.075082
-0.261814,8.779457,8.094470
-0.256558,8.901800,8.149432
-0.209538,8.241272,8.593022
-0.207285,8.555497,8.613701
-0.205051,8.385613,8.634303
-0.202749,8.243019,8.655667
-0.202749,7.911690,8.655667
-0.146472,9.160461,9.262553
-0.144802,9.389706,9.283262
-0.144802,9.247344,9.283262
-0.087893,10.181203,9.869301
-0.086959,9.451325,9.874491
-0.086856,10.353798,9.875052
-0.085493,10.011257,9.882271
-0.029872,10.024514,9.949530
-0.029605,10.130238,9.949316
-0.029314,10.031902,9.949082
-0.028910,9.517607,9.948756
-0.028910,10.270863,9.948756
-0.028674,9.639576,9.948565
0.028550,9.840553,9.918874
0.029037,9.601600,9.918818
0.029037,9.116626,9.918818
0.029265,10.402973,9.918792
0.029611,9.542831,9.918753
0.030017,10.128742,9.918708
0.085571,10.108407,9.875969
0.086983,10.217638,9.872551
0.087844,10.295730,9.870367
0.089905,10.008697,9.864838
0.144929,9.547560,9.498236
0.144929,9.695829,9.498236
0.146182,8.336174,9.484258
0.149794,8.765202,9.442611
0.202875,9.381706,8.694308
0.202875,8.711698,8.694308
0.205002,8.454871,8.663033
0.207301,8.331373,8.629421
0.256636,8.929307,7.973640
0.260822,7.677852,7.923649
0.260822,8.534878,7.923649
0.262752,7.849832,7.900816
0.266527,7.957316,7.856509
0.313657,7.722681,7.316543
0.318768,6.429515,7.256385
0.318768,6.992241,7.256385
0.321037,6.055647,7.229402
0.322161,6.714862,7.215974
0.325754,6.754575,7.172702
0.329460,7.271330,7.127525
0.370679,6.596432,6.577008
0.376714,7.749945,6.488060
0.379322,7.453391,6.448966
0.380740,6.390617,6.427552
0.389349,6.801042,6.295119
0.444207,3.765530,5.393217
0.449237,4.527708,5.310042
0.484722,4.757411,4.749893
0.492607,4.391148,4.633766
0.492607,5.431348,4.633766
0.495893,4.510826,4.586379
0.497898,4.461610,4.557747
0.503434,4.886445,4.479852
0.550553,3.665479,3.878465
0.550553,3.674691,3.878465
0.562660,3.336462,3.738663
0.569015,4.128760,3.667145
0.598765,3.499133,3.346533
0.612463,3.255300,3.205713
0.615056,2.875822,3.179495
0.621887,3.293117,3.111105
0.628903,3.041316,3.041857
0.655786,3.907746,2.786278
0.666446,2.855006,2.689476
0.666446,2.940225,2.689476
0.673635,2.530405,2.625750
0.688792,2.669992,2.495761
0.712808,2.054808,2.302712
0.724392,1.941008,2.215567
0.724392,2.032129,2.215567
0.729033,1.520981,2.181781
0.732214,1.987822,2.158998
0.740340,2.376258,2.102193
0.748681,1.888836,2.045969
0.769829,2.023722,1.912863
0.782338,2.098110,1.840426
0.782338,2.375226,1.840426
0.790793,2.263263,1.794052
0.799566,1.719096,1.748088
0.808569,1.265336,1.703146
0.840285,1.411157,1.561812
0.840285,1.623111,1.561812
0.845604,1.466964,1.540551
0.849373,2.082733,1.525886
0.858793,1.682002,1.490644
0.868458,1.287400,1.456506
0.883872,1.717520,1.406062
0.898231,1.599740,1.363201
0.898231,1.476765,1.363201
0.903889,1.084526,1.347340
0.940894,1.229340,1.256450
0.956177,1.121032,1.224725
0.956177,1.113912,1.224725
0.962174,1.101283,1.213102
0.966531,1.361228,1.204934
0.977246,1.246473,1.185792
0.997915,1.288549,1.152407
