# Training inputs, Training outputs, Predictions
-0.998948,-0.000078,0.000149
-0.997399,0.000690,0.000152
-0.996748,-0.000092,0.000153
-0.995607,0.002022,0.000155
-0.994439,0.000289,0.000158
-0.993919,0.001829,0.000159
-0.992727,-0.000306,0.000161
-0.990660,0.000436,0.000165
-0.987809,0.000107,0.000171
-0.986816,-0.001411,0.000173
-0.984844,0.000454,0.000177
-0.984842,0.000353,0.000177
-0.984842,0.000443,0.000177
-0.983308,-0.000449,0.000180
-0.979921,0.000787,0.000187
-0.978870,0.000448,0.000189
-0.978234,0.002703,0.000190
-0.976157,-0.000344,0.000195
-0.975765,-0.001254,0.000196
-0.975765,0.001928,0.000196
-0.974083,0.001061,0.000199
-0.974081,0.000227,0.000199
-0.972196,0.000376,0.000203
-0.972146,-0.000489,0.000203
-0.968697,0.000918,0.000210
-0.966688,0.000916,0.000214
-0.965404,0.000885,0.000217
-0.963741,0.000510,0.000221
-0.963317,0.000979,0.000222
-0.963018,-0.000569,0.000223
-0.961085,-0.000140,0.000226
-0.960991,0.000987,0.000227
-0.958003,-0.000204,0.000233
-0.957611,-0.002254,0.000234
-0.957611,-0.001122,0.000234
-0.957507,-0.000917,0.000234
-0.954346,-0.000376,0.000241
-0.953890,-0.000268,0.000242
-0.952554,0.001638,0.000245
-0.950886,-0.000735,0.000249
-0.949974,-0.001175,0.000250
-0.949219,0.000486,0.000252
-0.948534,-0.000738,0.000254
-0.943597,0.000186,0.000265
-0.943112,-0.001590,0.000266
-0.941790,0.000152,0.000269
-0.939995,-0.001065,0.000273
-0.939457,-0.000036,0.000274
-0.939457,-0.000803,0.000274
-0.936369,-0.000553,0.000281
-0.935633,0.000634,0.000283
-0.934756,-0.000126,0.000285
-0.932643,0.001195,0.000289
-0.930380,0.000328,0.000295
-0.930380,-0.000437,0.000295
-0.929191,0.002032,0.000297
-0.927752,-0.000044,0.000301
-0.926505,-0.000264,0.000304
-0.925644,0.000055,0.000306
-0.925233,0.000880,0.000306
-0.921303,-0.001164,0.000315
-0.921303,0.001280,0.000315
-0.920264,0.002253,0.000318
-0.920263,0.000261,0.000318
-0.918311,0.001427,0.000323
-0.916294,0.001613,0.000327
-0.914785,0.001475,0.000331
-0.912226,0.000950,0.000337
-0.912226,0.000875,0.000337
-0.911292,-0.000483,0.000339
-0.909500,0.002801,0.000344
-0.907779,0.000087,0.000348
-0.907355,0.001185,0.000349
-0.905770,0.001559,0.000353
-0.903849,0.001013,0.000357
-0.903149,0.002660,0.000359
-0.903149,0.000361,0.000359
-0.900379,-0.001466,0.000366
-0.899491,0.001585,0.000368
-0.899120,0.001304,0.000369
-0.898737,0.000685,0.000370
-0.898415,0.000537,0.000371
-0.896941,0.000784,0.000374
-0.894072,0.000191,0.000381
-0.891277,-0.000188,0.000388
-0.891203,0.000600,0.000388
-0.889388,-0.000043,0.000393
-0.887973,-0.000347,0.000396
-0.885973,0.001069,0.000402
-0.884995,-0.000798,0.000404
-0.882590,0.001130,0.000410
-0.880864,0.000696,0.000415
-0.880537,0.000355,0.000415
-0.877210,-0.000036,0.000424
-0.875918,-0.000519,0.000427
-0.874926,-0.001632,0.000430
-0.874626,-0.000821,0.000431
-0.871736,-0.000116,0.000438
-0.871597,0.000191,0.000439
-0.871566,-0.000176,0.000439
-0.868239,0.001010,0.000447
-0.866841,-0.000256,0.000451
-0.866447,-0.000605,0.000452
-0.862658,0.000104,0.000462
-0.862607,0.000392,0.000462
-0.862292,0.000816,0.000463
-0.861085,0.000614,0.000466
-0.858050,0.001367,0.000474
-0.857764,0.000512,0.000475
-0.857764,0.000785,0.000475
-0.857160,0.001221,0.000477
-0.855683,0.002006,0.000481
-0.853888,-0.000521,0.000486
-0.853479,0.001045,0.000487
-0.849762,0.000716,0.000497
-0.849265,0.001125,0.000498
-0.848687,0.000912,0.000500
-0.848687,0.001741,0.000500
-0.847799,0.000213,0.000502
-0.846003,0.002048,0.000507
-0.844920,0.000206,0.000510
-0.844779,0.000734,0.000511
-0.839610,0.000875,0.000525
-0.839610,0.001669,0.000525
-0.839537,0.000064,0.000525
-0.838863,0.001458,0.000527
-0.835223,0.000066,0.000537
-0.834747,0.000685,0.000538
-0.834157,0.000637,0.000540
-0.833306,0.000561,0.000543
-0.833186,-0.000833,0.000543
-0.827752,-0.000140,0.000558
-0.826901,0.001682,0.000561
-0.826094,0.001140,0.000563
-0.825185,0.000180,0.000566
-0.821456,0.001448,0.000577
-0.821456,-0.001075,0.000577
-0.820230,0.001067,0.000580
-0.817961,0.000735,0.000587
-0.817080,0.001163,0.000589
-0.816966,0.000093,0.000590
-0.816641,0.001560,0.000591
-0.816610,0.001260,0.000591
-0.813942,0.000498,0.000599
-0.812630,0.000251,0.000603
-0.812379,0.000905,0.000603
-0.812379,0.001075,0.000603
-0.809022,0.000196,0.000613
-0.808322,-0.001817,0.000616
-0.807838,0.001855,0.000617
-0.805713,-0.000599,0.000623
-0.805529,0.001422,0.000624
-0.804321,0.000306,0.000628
-0.802618,0.002344,0.000633
-0.801866,0.000289,0.000635
-0.800082,0.001796,0.000640
-0.799536,0.000352,0.000642
-0.796483,0.000711,0.000652
-0.794226,-0.000025,0.000659
-0.794226,0.001657,0.000659
-0.791746,0.000872,0.000666
-0.791143,0.001590,0.000668
-0.791103,-0.000478,0.000668
-0.789828,-0.000364,0.000672
-0.789582,0.001651,0.000673
-0.785149,0.000479,0.000687
-0.783458,0.001570,0.000692
-0.782204,-0.000519,0.000696
-0.780453,0.000232,0.000702
-0.780340,0.000079,0.000702
-0.776678,0.000571,0.000714
-0.776072,-0.000112,0.000716
-0.776072,0.000143,0.000716
-0.775335,0.001163,0.000718
-0.775169,0.000581,0.000719
-0.773695,0.001063,0.000723
-0.773264,-0.001093,0.000725
-0.772196,0.001525,0.000728
-0.771325,0.000649,0.000731
-0.770723,0.000176,0.000733
-0.766995,0.001032,0.000746
-0.766881,0.000640,0.000746
-0.764325,-0.000066,0.000754
-0.762197,-0.000063,0.000761
-0.762160,0.001419,0.000762
-0.760842,0.000722,0.000766
-0.759234,-0.000112,0.000771
-0.758813,0.002671,0.000773
-0.758593,-0.000646,0.000773
-0.757918,-0.000076,0.000776
-0.757918,0.000249,0.000776
-0.756317,0.000921,0.000781
-0.755386,0.000770,0.000784
-0.753429,0.001337,0.000791
-0.753069,0.001255,0.000792
-0.748841,0.000894,0.000807
-0.748841,0.003149,0.000807
-0.748050,0.001569,0.000809
-0.747643,0.000422,0.000811
-0.746446,-0.000736,0.000815
-0.746350,0.000319,0.000816
-0.742017,-0.001131,0.000830
-0.739764,0.001362,0.000838
-0.739764,0.001701,0.000838
-0.737507,0.000669,0.000846
-0.737286,0.001383,0.000847
-0.734812,0.001068,0.000856
-0.733126,-0.000025,0.000862
-0.731857,-0.000547,0.000866
-0.730687,0.000648,0.000871
-0.730687,0.002448,0.000871
-0.730311,0.001029,0.000872
-0.728568,0.001571,0.000878
-0.727751,0.001766,0.000881
-0.726523,0.000696,0.000886
-0.725684,0.000899,0.000889
-0.725441,0.002531,0.000890
-0.721610,0.001193,0.000904
-0.721610,0.001264,0.000904
-0.719628,0.001661,0.000911
-0.718608,-0.000014,0.000915
-0.717364,0.000774,0.000920
-0.717153,0.002923,0.000921
-0.716640,0.000064,0.000923
-0.716556,0.000679,0.000923
-0.713099,-0.000615,0.000936
-0.712533,0.001835,0.000938
-0.710689,0.002320,0.000945
-0.710376,0.001511,0.000946
-0.708865,0.000641,0.000952
-0.707428,0.000104,0.000958
-0.705529,0.001039,0.000965
-0.704996,0.001214,0.000967
-0.703456,0.001918,0.000973
-0.703456,-0.001413,0.000973
-0.702871,0.000674,0.000975
-0.701388,0.002107,0.000981
-0.698693,0.001140,0.000992
-0.698299,0.000735,0.000993
-0.694418,0.000386,0.001009
-0.694233,0.001529,0.001010
-0.692810,-0.000462,0.001015
-0.689574,0.001052,0.001028
-0.689171,0.000747,0.001030
-0.686926,0.002184,0.001039
-0.685302,0.002688,0.001046
-0.685302,0.001618,0.001046
-0.684286,0.003092,0.001050
-0.684000,0.002256,0.001051
-0.683871,0.001096,0.001052
-0.683469,0.001501,0.001053
-0.683307,-0.001288,0.001054
-0.681674,0.000185,0.001061
-0.680043,0.001340,0.001068
-0.676225,0.002716,0.001084
-0.676225,-0.001667,0.001084
-0.675712,0.000793,0.001086
-0.673886,0.002626,0.001094
-0.672706,0.001815,0.001099
-0.672465,0.000144,0.001100
-0.672196,0.001112,0.001101
-0.670915,0.001836,0.001107
-0.669880,0.001265,0.001111
-0.667424,0.000245,0.001122
-0.667322,0.001115,0.001122
-0.667148,0.001223,0.001123
-0.667148,0.002801,0.001123
-0.661943,0.001824,0.001146
-0.661786,0.003038,0.001147
-0.660539,0.000182,0.001152
-0.659136,0.001204,0.001159
-0.658071,0.000423,0.001164
-0.658071,0.000885,0.001164
-0.658003,0.001334,0.001164
-0.655474,-0.000697,0.001175
-0.652971,0.000935,0.001187
-0.652658,0.002545,0.001188
-0.651179,0.001147,0.001195
-0.649974,-0.000312,0.001201
-0.648994,0.000420,0.001206
-0.648113,0.002017,0.001210
-0.646021,0.000128,0.001219
-0.643542,0.002735,0.001231
-0.642560,0.000775,0.001236
-0.641068,0.000789,0.001243
-0.640416,0.000085,0.001246
-0.639917,0.001193,0.001249
-0.639917,-0.000694,0.001249
-0.638862,0.001067,0.001254
-0.638620,0.001516,0.001255
-0.634272,0.000382,0.001277
-0.630840,-0.000186,0.001294
-0.630407,0.000428,0.001296
-0.630235,0.000824,0.001297
-0.629652,0.000593,0.001300
-0.627751,0.000849,0.001309
-0.626662,0.002697,0.001315
-0.624269,-0.000608,0.001328
-0.621763,0.001987,0.001341
-0.621295,0.003659,0.001343
-0.618889,-0.001260,0.001356
-0.617696,-0.001190,0.001362
-0.616987,0.000994,0.001366
-0.616640,0.001483,0.001368
-0.615915,0.004467,0.001372
-0.612356,0.001497,0.001391
-0.612256,0.000913,0.001392
-0.609918,0.000586,0.001404
-0.609408,0.002801,0.001407
-0.607017,0.002159,0.001421
-0.605529,-0.001626,0.001429
-0.603610,0.003156,0.001440
-0.603610,0.001512,0.001440
-0.603417,0.001001,0.001441
-0.602469,0.000387,0.001447
-0.601120,-0.001581,0.001454
-0.600157,0.000260,0.001460
-0.597850,-0.000507,0.001474
-0.597362,0.000385,0.001476
-0.595567,0.001404,0.001487
-0.594533,-0.000788,0.001493
-0.594477,0.000530,0.001494
-0.592832,0.001043,0.001504
-0.588761,0.001382,0.001528
-0.586929,0.000596,0.001540
-0.586599,0.002498,0.001542
-0.585696,0.000683,0.001548
-0.585538,0.001135,0.001549
-0.585456,0.003988,0.001549
-0.583443,0.001431,0.001562
-0.583307,0.003367,0.001563
-0.581215,0.000715,0.001576
-0.579632,-0.000098,0.001586
-0.576599,0.000255,0.001606
-0.576379,0.003150,0.001608
-0.576379,0.001333,0.001608
-0.576255,0.002254,0.001609
-0.575835,0.003937,0.001611
-0.572436,0.001327,0.001634
-0.572196,0.004849,0.001636
-0.571234,0.000129,0.001642
-0.569037,0.002860,0.001657
-0.567659,0.001806,0.001667
-0.567302,0.001188,0.001670
-0.567302,0.004716,0.001670
-0.566864,0.000355,0.001672
-0.561084,0.003321,0.001714
-0.559679,0.001910,0.001724
-0.558917,0.004392,0.001730
-0.558225,0.002587,0.001735
-0.558225,0.000083,0.001735
-0.557943,0.001148,0.001737
-0.554631,0.002656,0.001762
