# Chi2_train, Chi2_test
24318.378906,14785.714844
2.642922,5.915091
2.352100,4.904738
2.144452,4.151390
1.594545,2.877447
1.258506,1.965119
1.453143,1.736389
1.164275,1.573765
5.333526,2.763468
1.145261,1.481089
