# Training inputs, Training outputs, Predictions
-0.993972,1.032629,0.943859
-0.978204,1.357239,0.972152
-0.967397,0.891870,0.992831
-0.965073,0.726079,0.997421
-0.953233,0.965560,1.021631
-0.948521,1.224055,1.031657
-0.930458,0.793608,1.072280
-0.929401,1.141383,1.074765
-0.929401,0.960322,1.074765
-0.925333,1.085091,1.084463
-0.921622,0.827010,1.093477
-0.884964,1.308689,1.191683
-0.875257,1.327956,1.220702
-0.873130,1.617978,1.227241
-0.858179,1.733273,1.275122
-0.848646,1.031581,1.307467
-0.848646,1.872918,1.307467
-0.841845,1.116482,1.331447
-0.837819,1.627570,1.346012
-0.837120,1.416237,1.348569
-0.833849,1.789162,1.360642
-0.804611,1.236979,1.477191
-0.795215,1.805735,1.518131
-0.783118,1.251393,1.573524
-0.767891,1.962132,1.647752
-0.767837,2.174705,1.648028
-0.753233,1.363701,1.724223
-0.749628,2.201765,1.743816
-0.746077,0.996063,1.763434
-0.746077,1.127821,1.763434
-0.709930,1.861590,1.981690
-0.690978,3.026670,2.110636
-0.687136,2.316421,2.138074
-0.687136,2.640173,2.138074
-0.680763,2.792802,2.184585
-0.677495,2.832691,2.208923
-0.664621,2.529337,2.308102
-0.660692,2.761813,2.339433
-0.615250,3.366010,2.740054
-0.608561,1.592542,2.805209
-0.606381,3.827476,2.826794
-0.605247,0.813636,2.838103
-0.597300,2.090349,2.918635
-0.587153,2.755143,3.024888
-0.582432,4.328079,3.075652
-0.573248,3.251491,3.176831
-0.572478,3.321287,3.185453
-0.570532,3.588398,3.207363
-0.520569,2.413250,3.818961
-0.515234,3.184808,3.889755
-0.506699,2.382421,4.005126
-0.505356,3.206399,4.023506
-0.499117,3.883045,4.109749
-0.496812,4.512387,4.141945
-0.487396,5.336958,4.275286
-0.482759,4.562447,4.342001
-0.444872,4.847833,4.910464
-0.444872,5.575427,4.910464
-0.421907,5.333789,5.271570
-0.418768,6.079784,5.321649
-0.414559,4.884115,5.389031
-0.413413,6.404864,5.407421
-0.408293,4.284350,5.489774
-0.406470,4.472847,5.519181
-0.404352,4.674091,5.553379
-0.398784,6.175774,5.643502
-0.396867,5.887645,5.674592
-0.396050,8.003302,5.687840
-0.394987,8.042408,5.705105
-0.364117,5.931241,6.208288
-0.331208,7.552462,6.743057
-0.328580,5.652902,6.785500
-0.325529,7.108424,6.834713
-0.322419,7.764061,6.884813
-0.321470,7.567081,6.900105
-0.317470,6.168093,6.964431
-0.310171,6.381064,7.081597
-0.307836,5.514848,7.119025
-0.307214,6.469133,7.128994
-0.307214,6.349123,7.128994
-0.283362,8.469631,7.510691
-0.236527,9.664306,8.273746
-0.232290,8.995496,8.344658
-0.229526,8.086406,8.391066
-0.226272,9.154283,8.445872
-0.225786,9.108878,8.454065
-0.221559,7.993461,8.525462
-0.219442,7.976378,8.561279
-0.219442,7.053966,8.561279
-0.202607,8.171538,8.845303
-0.202607,9.565702,8.845303
-0.141925,9.888247,9.668622
-0.135824,9.191859,9.715571
-0.135444,9.996552,9.718224
-0.131669,9.920834,9.742906
-0.131409,9.821258,9.744498
-0.121852,9.912957,9.793121
-0.121852,9.459069,9.793121
-0.048598,10.277282,9.937632
-0.048192,10.354244,9.939524
-0.047166,10.284261,9.944398
-0.045811,9.504648,9.951034
-0.045640,9.837574,9.951889
-0.045000,9.962532,9.955111
-0.044105,9.316277,9.959707
-0.043897,9.854144,9.960788
-0.043195,10.301567,9.964470
-0.041097,9.831853,9.975799
0.040848,10.683342,10.358163
0.043875,10.266661,10.361420
