# Training inputs, Training outputs, Predictions
-0.992079,0.067347,0.067747
-0.982921,0.067816,0.069371
-0.971825,0.073900,0.071373
-0.969544,0.074861,0.071790
-0.953044,0.071768,0.074851
-0.950225,0.078460,0.075383
-0.937208,0.074918,0.077877
-0.926628,0.065785,0.079950
-0.924409,0.087516,0.080390
-0.906913,0.077623,0.083930
-0.906025,0.087027,0.084112
-0.890286,0.093027,0.087414
-0.881431,0.098179,0.089322
-0.860782,0.098843,0.093921
-0.845780,0.086083,0.097407
-0.836233,0.112761,0.099693
-0.817627,0.104325,0.104314
-0.800066,0.097029,0.108893
-0.791036,0.150793,0.111337
-0.788493,0.133834,0.112037
-0.768521,0.125698,0.117722
-0.754352,0.132733,0.121972
-0.745839,0.154712,0.124620
-0.743870,0.094360,0.125243
-0.729229,0.122035,0.130005
-0.722390,0.132511,0.132312
-0.708638,0.095994,0.137121
-0.700642,0.101218,0.140028
-0.698735,0.114684,0.140733
-0.686700,0.163282,0.145304
-0.685029,0.191362,0.145955
-0.662924,0.182254,0.154969
-0.655444,0.184221,0.158199
-0.653601,0.178569,0.159011
-0.640830,0.138322,0.164797
-0.635804,0.157625,0.167159
-0.617210,0.177270,0.176336
-0.610247,0.129820,0.179963
-0.608466,0.175996,0.180908
-0.596631,0.187312,0.187376
-0.583997,0.195725,0.194660
-0.571497,0.231957,0.202279
-0.563331,0.208181,0.207491
-0.552432,0.233747,0.214755
-0.534011,0.255700,0.227886
-0.525783,0.231439,0.234121
-0.519853,0.265673,0.238764
-0.518196,0.225827,0.240084
-0.508232,0.207193,0.248243
-0.491735,0.293922,0.262613
-0.480069,0.330743,0.273464
-0.473062,0.388116,0.280272
-0.464033,0.306709,0.289376
-0.445604,0.385430,0.309182
-0.434355,0.279426,0.322122
-0.432218,0.238341,0.324655
-0.419834,0.324215,0.339826
-0.399474,0.347405,0.366641
-0.384261,0.512548,0.388257
-0.375635,0.419200,0.401129
-0.342927,0.389215,0.454023
-0.339063,0.537603,0.460694
-0.331436,0.428426,0.474119
-0.307212,0.411447,0.518885
-0.297213,0.457260,0.538231
-0.287236,0.532536,0.557976
-0.279528,0.563182,0.573497
-0.261081,0.673357,0.611396
-0.251500,0.668003,0.631378
-0.248669,0.623159,0.637305
-0.247388,0.703237,0.639990
-0.243037,0.607739,0.649117
-0.228632,0.658479,0.679342
-0.205786,0.619322,0.726714
-0.202253,0.627263,0.733913
-0.198838,0.617888,0.740828
-0.177735,0.829537,0.782358
-0.168819,0.838216,0.799145
-0.160072,0.928369,0.815087
-0.158274,0.855734,0.818294
-0.157118,0.915175,0.820343
-0.126839,0.831092,0.870033
-0.122688,0.874844,0.876197
-0.114358,0.820677,0.888061
-0.113077,0.802712,0.889824
-0.110439,0.814343,0.893402
-0.076558,0.958551,0.932909
-0.067880,0.954690,0.941036
-0.066240,0.967019,0.942479
-0.022930,1.014893,0.969628
-0.022683,0.977450,0.969722
-0.022041,0.946969,0.969961
-0.021714,0.949437,0.970081
0.022158,0.955879,0.974652
0.022515,1.010031,0.974593
0.023421,0.878770,0.974436
0.025851,1.004314,0.973965
0.061835,0.934006,0.958129
0.066357,0.949046,0.954941
0.068556,0.935162,0.953295
0.076747,1.036662,0.946594
0.107966,0.957606,0.913036
0.112909,0.938989,0.906602
0.113690,0.801725,0.905558
0.114211,0.888078,0.904858
0.127644,0.837924,0.885754
0.158106,0.860085,0.835841
0.159925,0.893846,0.832622
0.198955,0.874359,0.759353
0.200228,0.555038,0.756867
0.203304,0.780158,0.750841
0.203960,0.724692,0.749553
0.229437,0.601073,0.698946
0.246358,0.820121,0.664936
0.248501,0.621231,0.660617
0.251353,0.550780,0.654866
0.280333,0.672373,0.596375
0.292489,0.542610,0.571916
0.294229,0.692397,0.568424
0.297067,0.677644,0.562737
0.331229,0.391540,0.495247
0.331553,0.354317,0.494620
0.338620,0.455849,0.480996
0.338896,0.512998,0.480468
0.339364,0.485820,0.479570
