# Training inputs, Training outputs, Predictions
-0.998948,-0.000082,-0.000180
-0.997399,-0.000696,-0.000174
-0.996748,-0.000218,-0.000172
-0.995607,-0.001110,-0.000168
-0.994439,0.000029,-0.000163
-0.993919,-0.001886,-0.000161
-0.992727,0.000590,-0.000157
-0.990660,0.001130,-0.000150
-0.987809,-0.002523,-0.000139
-0.986816,0.000115,-0.000135
-0.984844,-0.000347,-0.000128
-0.984842,0.000738,-0.000128
-0.984842,0.002315,-0.000128
-0.983308,-0.001010,-0.000122
-0.979921,0.000625,-0.000109
-0.978870,0.000741,-0.000106
-0.978234,-0.000768,-0.000103
-0.976157,0.000191,-0.000095
-0.975765,-0.000287,-0.000094
-0.975765,-0.000485,-0.000094
-0.974083,0.002595,-0.000087
-0.974081,-0.002046,-0.000087
-0.972196,0.002694,-0.000080
-0.972146,-0.000147,-0.000080
-0.968697,0.001541,-0.000066
-0.966688,0.000078,-0.000059
-0.965404,-0.000264,-0.000054
-0.963741,-0.000260,-0.000047
-0.963317,0.000964,-0.000045
-0.963018,-0.000650,-0.000044
-0.961085,-0.000153,-0.000037
-0.960991,0.000285,-0.000036
-0.958003,0.000337,-0.000024
-0.957611,0.000212,-0.000023
-0.957611,-0.000812,-0.000023
-0.957507,-0.002081,-0.000022
-0.954346,0.001410,-0.000010
-0.953890,0.000184,-0.000008
-0.952554,-0.001160,-0.000003
-0.950886,-0.000065,0.000004
-0.949974,0.000764,0.000008
-0.949219,0.000931,0.000011
-0.948534,-0.000285,0.000014
-0.943597,0.001268,0.000034
-0.943112,0.000826,0.000036
-0.941790,-0.000611,0.000041
-0.939995,-0.001017,0.000049
-0.939457,0.000636,0.000051
-0.939457,0.000142,0.000051
-0.936369,0.001082,0.000064
-0.935633,0.000188,0.000067
-0.934756,-0.001518,0.000071
-0.932643,0.000117,0.000079
-0.930380,0.000504,0.000089
-0.930380,0.000134,0.000089
-0.929191,-0.001137,0.000094
-0.927752,0.001782,0.000100
-0.926505,0.002279,0.000105
-0.925644,0.000615,0.000109
-0.925233,-0.003070,0.000111
-0.921303,0.001386,0.000128
-0.921303,0.002684,0.000128
-0.920264,-0.000408,0.000132
-0.920263,0.001901,0.000132
-0.918311,-0.000053,0.000140
-0.916294,0.001019,0.000149
-0.914785,-0.000064,0.000156
-0.912226,0.000448,0.000167
-0.912226,0.000262,0.000167
-0.911292,0.000839,0.000171
-0.909500,0.002162,0.000179
-0.907779,-0.001886,0.000186
-0.907355,0.000683,0.000188
-0.905770,-0.000382,0.000195
-0.903849,0.000415,0.000204
-0.903149,-0.001380,0.000207
-0.903149,-0.000320,0.000207
-0.900379,0.000730,0.000219
-0.899491,0.000684,0.000223
-0.899120,-0.001309,0.000225
-0.898737,-0.002458,0.000226
-0.898415,0.001358,0.000228
-0.896941,-0.000146,0.000234
-0.894072,0.000451,0.000247
-0.891277,0.000199,0.000260
-0.891203,-0.001211,0.000260
-0.889388,0.000665,0.000268
-0.887973,-0.000655,0.000274
-0.885973,-0.000243,0.000283
-0.884995,0.001895,0.000288
-0.882590,0.000319,0.000299
-0.880864,0.001053,0.000307
-0.880537,-0.000781,0.000308
-0.877210,-0.001543,0.000324
-0.875918,0.000843,0.000329
-0.874926,-0.000731,0.000334
-0.874626,-0.000010,0.000335
-0.871736,-0.000094,0.000349
-0.871597,0.000041,0.000349
-0.871566,-0.000177,0.000349
-0.868239,0.000820,0.000365
-0.866841,-0.000459,0.000371
-0.866447,0.000837,0.000373
-0.862658,0.000981,0.000391
-0.862607,0.000579,0.000391
-0.862292,-0.000511,0.000392
-0.861085,-0.000364,0.000398
-0.858050,-0.001137,0.000412
-0.857764,0.000593,0.000414
-0.857764,0.000778,0.000414
-0.857160,0.000176,0.000416
-0.855683,0.000330,0.000423
-0.853888,0.000856,0.000432
-0.853479,0.000444,0.000434
-0.849762,0.000499,0.000451
-0.849265,-0.000738,0.000453
-0.848687,0.000468,0.000456
-0.848687,-0.000303,0.000456
-0.847799,0.000607,0.000460
-0.846003,0.000109,0.000469
-0.844920,0.000763,0.000474
-0.844779,0.000695,0.000475
-0.839610,0.001790,0.000499
-0.839610,0.000318,0.000499
-0.839537,0.001009,0.000500
-0.838863,-0.000343,0.000503
-0.835223,0.001401,0.000520
-0.834747,0.000915,0.000523
-0.834157,0.000780,0.000525
-0.833306,0.001177,0.000529
-0.833186,0.000688,0.000530
-0.827752,0.000685,0.000556
-0.826901,0.000897,0.000560
-0.826094,-0.000737,0.000564
-0.825185,0.001877,0.000568
-0.821456,0.000449,0.000586
-0.821456,0.003108,0.000586
-0.820230,0.001104,0.000592
-0.817961,0.002420,0.000603
-0.817080,0.001593,0.000607
-0.816966,-0.000008,0.000608
-0.816641,0.000137,0.000610
-0.816610,0.000970,0.000610
-0.813942,-0.000322,0.000623
-0.812630,0.001178,0.000629
-0.812379,0.003057,0.000630
-0.812379,0.001801,0.000630
-0.809022,-0.000933,0.000647
-0.808322,0.000516,0.000650
-0.807838,0.000531,0.000652
-0.805713,-0.000807,0.000663
-0.805529,0.001252,0.000663
-0.804321,0.001632,0.000669
-0.802618,0.000310,0.000678
-0.801866,-0.000071,0.000681
-0.800082,0.001059,0.000690
-0.799536,0.000325,0.000693
-0.796483,0.000658,0.000708
-0.794226,0.000292,0.000719
-0.794226,0.000926,0.000719
-0.791746,0.001171,0.000731
-0.791143,0.000524,0.000734
-0.791103,0.000676,0.000734
-0.789828,0.000041,0.000740
-0.789582,0.000144,0.000741
-0.785149,0.001806,0.000763
-0.783458,0.000722,0.000771
-0.782204,0.002497,0.000778
-0.780453,0.001150,0.000786
-0.780340,0.001549,0.000787
-0.776678,0.000353,0.000805
-0.776072,0.001369,0.000808
-0.776072,-0.000819,0.000808
-0.775335,0.000780,0.000811
-0.775169,0.000262,0.000812
-0.773695,0.001523,0.000819
-0.773264,0.000431,0.000821
-0.772196,0.001370,0.000827
-0.771325,0.001361,0.000831
-0.770723,0.001434,0.000834
-0.766995,0.001452,0.000852
-0.766881,-0.000161,0.000853
-0.764325,0.000596,0.000865
-0.762197,-0.000176,0.000876
-0.762160,0.000896,0.000876
-0.760842,0.001649,0.000883
-0.759234,0.001215,0.000890
-0.758813,0.001510,0.000893
-0.758593,-0.000203,0.000894
-0.757918,-0.000064,0.000897
-0.757918,0.001036,0.000897
-0.756317,0.000538,0.000905
-0.755386,0.000833,0.000910
-0.753429,0.000687,0.000919
-0.753069,0.000465,0.000921
-0.748841,0.001494,0.000942
-0.748841,0.002059,0.000942
-0.748050,0.000623,0.000946
-0.747643,-0.000695,0.000948
-0.746446,-0.000973,0.000954
-0.746350,0.002224,0.000954
-0.742017,0.001030,0.000976
-0.739764,0.002650,0.000987
-0.739764,0.001469,0.000987
-0.737507,0.000842,0.000998
-0.737286,0.000811,0.000999
-0.734812,0.003987,0.001011
-0.733126,0.000025,0.001020
-0.731857,-0.000038,0.001026
-0.730687,0.001973,0.001032
-0.730687,0.002826,0.001032
-0.730311,-0.000832,0.001034
-0.728568,0.001200,0.001042
-0.727751,0.003925,0.001046
-0.726523,0.001785,0.001052
-0.725684,0.001654,0.001056
-0.725441,0.003410,0.001057
-0.721610,0.001260,0.001077
-0.721610,0.001195,0.001077
-0.719628,0.003046,0.001086
-0.718608,-0.000157,0.001091
-0.717364,0.000819,0.001098
-0.717153,0.000755,0.001099
-0.716640,0.001921,0.001101
-0.716556,0.001415,0.001102
-0.713099,0.001995,0.001119
-0.712533,0.001306,0.001122
-0.710689,-0.001039,0.001131
-0.710376,0.002470,0.001132
-0.708865,0.001421,0.001140
-0.707428,0.001658,0.001147
-0.705529,0.000350,0.001156
-0.704996,0.001749,0.001159
-0.703456,0.001670,0.001167
-0.703456,0.002078,0.001167
-0.702871,0.002372,0.001170
-0.701388,0.000688,0.001177
-0.698693,0.001856,0.001190
-0.698299,0.001135,0.001192
-0.694418,-0.001515,0.001212
-0.694233,0.001720,0.001213
-0.692810,0.001885,0.001220
-0.689574,0.000878,0.001236
-0.689171,0.002062,0.001238
-0.686926,0.000825,0.001249
-0.685302,0.001842,0.001257
-0.685302,0.000480,0.001257
-0.684286,0.002439,0.001262
-0.684000,0.002436,0.001264
-0.683871,0.000914,0.001264
-0.683469,0.002118,0.001266
-0.683307,0.000573,0.001267
-0.681674,0.001009,0.001275
-0.680043,0.002208,0.001284
-0.676225,0.002043,0.001303
-0.676225,0.000395,0.001303
-0.675712,0.000108,0.001305
-0.673886,0.001993,0.001315
-0.672706,0.002361,0.001320
-0.672465,0.001991,0.001322
-0.672196,0.001342,0.001323
-0.670915,0.001692,0.001330
-0.669880,0.000170,0.001335
-0.667424,0.001726,0.001347
-0.667322,0.001061,0.001348
-0.667148,0.000003,0.001349
-0.667148,0.003993,0.001349
-0.661943,0.001542,0.001375
-0.661786,0.002789,0.001376
-0.660539,0.000144,0.001382
-0.659136,0.002329,0.001389
-0.658071,0.001843,0.001395
-0.658071,0.001348,0.001395
-0.658003,0.001138,0.001395
-0.655474,0.001435,0.001408
-0.652971,0.001903,0.001421
-0.652658,0.001169,0.001422
