# Chi2_train, Chi2_test
2427272.750000,2680224.250000
3.839639,6.752189
3.064594,5.832001
2.419434,4.781413
1.964352,3.687400
1.400143,2.167022
1.884696,2.210678
1.094010,1.180034
1.260283,1.179972
1.081896,1.152234
