# Training inputs, Training outputs, Predictions
-0.992079,0.067550,0.073125
-0.982921,0.065015,0.074273
-0.971825,0.082780,0.075724
-0.969544,0.072381,0.076031
-0.953044,0.074109,0.078336
-0.950225,0.072275,0.078745
-0.937208,0.070225,0.080700
-0.926628,0.063207,0.082367
-0.924409,0.068628,0.082726
-0.906913,0.071369,0.085672
-0.906025,0.069988,0.085828
-0.890286,0.086949,0.088674
-0.881431,0.077523,0.090358
-0.860782,0.075318,0.094527
-0.845780,0.084523,0.097782
-0.836233,0.087284,0.099959
-0.817627,0.106006,0.104450
-0.800066,0.099395,0.109009
-0.791036,0.135118,0.111481
-0.788493,0.113354,0.112194
-0.768521,0.101113,0.118050
-0.754352,0.108500,0.122498
-0.745839,0.144964,0.125295
-0.743870,0.138305,0.125955
-0.729229,0.152035,0.131032
-0.722390,0.124308,0.133507
-0.708638,0.149666,0.138693
-0.700642,0.126629,0.141842
-0.698735,0.114656,0.142607
-0.686700,0.144044,0.147577
-0.685029,0.179176,0.148286
-0.662924,0.175120,0.158125
-0.655444,0.144296,0.161655
-0.653601,0.155597,0.162542
-0.640830,0.133340,0.168865
-0.635804,0.116401,0.171444
-0.617210,0.159888,0.181448
-0.610247,0.154297,0.185390
-0.608466,0.173151,0.186417
-0.596631,0.129259,0.193427
-0.583997,0.253512,0.201290
-0.571497,0.230716,0.209478
-0.563331,0.166633,0.215056
-0.552432,0.258843,0.222799
-0.534011,0.257869,0.236703
-0.525783,0.224462,0.243266
-0.519853,0.222381,0.248138
-0.518196,0.224020,0.249521
-0.508232,0.200316,0.258045
-0.491735,0.372774,0.272976
-0.480069,0.388011,0.284190
-0.473062,0.294420,0.291203
-0.464033,0.420002,0.300558
-0.445604,0.334529,0.320843
-0.434355,0.309730,0.334062
-0.432218,0.334854,0.336649
-0.419834,0.324665,0.352132
-0.399474,0.315174,0.379519
-0.384261,0.463787,0.401659
-0.375635,0.414132,0.414886
-0.342927,0.426869,0.469679
-0.339063,0.400317,0.476646
-0.331436,0.410276,0.490709
-0.307212,0.364180,0.537980
-0.297213,0.430765,0.558570
-0.287236,0.728507,0.579665
-0.279528,0.674818,0.596291
-0.261081,0.704474,0.636966
-0.251500,0.678907,0.658403
-0.248669,0.700635,0.664753
-0.247388,0.778309,0.667629
-0.243037,0.719170,0.677392
-0.228632,0.626542,0.709583
-0.205786,0.608081,0.759328
-0.202253,0.745917,0.766784
-0.198838,0.712728,0.773915
-0.177735,0.805664,0.816013
-0.168819,0.830651,0.832620
-0.160072,0.871763,0.848142
-0.158274,0.876199,0.851233
-0.157118,0.865558,0.853203
-0.126839,0.873926,0.899484
-0.122688,0.865910,0.905008
-0.114358,0.940991,0.915489
-0.113077,0.799984,0.917029
