# best iteration: (array([49]),)
125959.468750,21788.507812
38.733894,34.950794
37.451614,34.464111
34.447292,33.226486
40.213047,50.379005
26.497828,27.705000
25.463781,26.993443
24.189796,26.333448
22.217400,25.736292
20.566967,26.222569
17.720108,22.863426
14.476642,19.269590
11.272888,16.772383
9.381688,15.090841
3.748301,9.215340
2.649132,7.627041
27.058477,34.234085
2.446752,7.218292
9.032789,17.308426
2.404212,7.178533
2.714410,7.242680
2.309630,7.040004
2.266837,6.989795
5.206155,11.332858
2.938436,7.952310
2.166762,6.817910
2.284912,6.994411
2.123073,6.774395
2.236145,6.693188
2.113829,6.621830
3.145171,7.990031
2.193693,6.571707
2.045721,6.303891
2.054989,6.180323
2.565484,6.063898
2.236114,5.464383
2.180080,5.179779
2.159234,4.539901
2.183702,4.115985
1.993743,3.575717
1.858618,3.300125
2.127984,3.515831
1.917441,3.203651
2.990437,4.716182
1.897219,3.345092
2.001633,3.023145
1.918739,3.269548
1.923077,3.098464
1.996154,3.226148
1.841973,2.994988
