# best iteration: (array([49]),)
1082037.500000,510172.281250
35.000229,41.230095
34.071251,40.789883
33.873344,40.595360
33.547176,40.267937
33.115799,39.941730
32.866318,39.821980
32.637009,39.574093
32.363483,39.207146
32.000263,38.653606
31.486521,37.838940
30.045748,35.884369
24.147001,29.626707
21.862164,28.172289
208.050262,33.599892
5.020685,10.742633
4.061871,8.532121
2.917738,6.472915
3.236480,5.874649
2.847847,5.818229
2.547979,5.632362
2.508794,5.545717
2.502196,5.561916
3.202700,5.726599
2.442137,5.444954
2.425976,5.438390
2.406391,5.438606
2.369427,5.427098
2.350862,5.452976
2.367069,5.652390
2.227054,5.398720
2.152364,5.340516
2.110286,5.255851
2.094949,5.232333
2.093302,5.235571
2.091898,5.226511
2.074056,5.202046
2.078030,5.208446
2.063285,5.186955
2.059613,5.181469
2.055577,5.175902
2.049667,5.169512
2.045978,5.164530
2.050157,5.174632
2.084593,5.169120
4.210334,5.286304
2.031255,5.142361
2.028863,5.138927
2.024502,5.133875
2.020307,5.128912
