# best iteration: (array([14]),)
17640.457031,113.545341
37.865654,32.198547
29.296545,27.091743
23.067385,23.962833
21.317974,25.135485
18.923853,22.597191
16.270178,19.494125
14.965938,20.130665
10.133640,27.761351
4.930847,21.115191
7.620179,15.312321
2.724864,12.880466
2.435608,10.433751
2.285607,8.332393
2.187291,7.844608
4.395908,12.677783
2.089956,9.830705
2.053369,10.704393
2.075785,11.258995
2.035781,11.097419
2.347056,10.901755
6.313566,13.619905
2.149125,10.209345
2.447114,10.491255
1.831471,10.109984
