# best iteration: (array([49]),)
154907.187500,31529.177734
33.353619,37.120937
33.099873,36.974701
32.735371,36.796947
32.405495,36.548500
32.131592,36.239326
31.730871,35.720112
29.928465,33.529373
27.298986,30.983177
23.909376,28.551342
22.490999,28.149864
20.451269,27.709707
16.317348,27.475313
6.578029,14.452127
4.199561,7.195411
3.778842,6.312232
2.663770,4.926017
2.561074,4.747603
2.509117,4.686315
2.452804,4.630451
2.405103,4.600052
2.375513,4.586444
2.344188,4.573334
2.402080,4.666843
2.319380,4.558691
2.406653,4.629453
2.324262,4.585705
2.374315,4.682161
2.293201,4.552770
2.292431,4.558183
2.286634,4.544367
2.401260,4.749000
2.280307,4.541656
2.281225,4.532490
2.275207,4.536373
2.273136,4.536353
2.272154,4.538612
2.382593,5.937210
2.267585,4.527728
2.785117,4.722519
2.269033,4.517933
3.821506,8.620726
2.259437,4.515770
2.264766,4.558588
2.250719,4.519074
2.253917,4.495625
2.363288,4.763463
2.224122,4.463987
2.214888,4.443233
2.207738,4.422448
