# best iteration: (array([47]),)
150846.406250,32953.230469
33.802086,38.561352
33.463490,38.258381
32.963436,37.705338
32.588196,37.328976
32.412373,36.916508
96.605980,114.565483
32.884892,37.118690
31.567059,36.114777
24.341902,27.154537
21.437027,23.124285
14.167638,17.392376
5.041466,7.752908
3.639040,5.134040
3.311035,4.736846
2.932337,4.230265
2.997386,4.498419
2.818536,4.107272
2.765258,4.068682
2.709941,4.036973
2.661097,4.001913
2.634048,3.981794
2.627678,3.996244
2.643124,4.068762
2.766858,4.212252
5.774133,15.950539
17.404829,29.075710
2.471012,3.888962
2.450732,3.867122
2.456185,3.839395
3.617426,11.498951
2.393828,3.701531
2.373972,3.608975
2.348134,3.456672
2.319550,3.237684
2.289633,2.956616
2.347747,2.720816
5.068953,17.594290
4.148859,4.216543
5.252849,2.214374
2.276189,2.039228
2.166678,1.807409
2.160027,1.767545
2.155797,1.739217
5.432922,4.954807
4.699969,3.023301
2.460020,2.238054
2.120011,1.660423
2.115195,1.671351
2.113733,1.676065
