# best iteration: (array([42]),)
99427.398438,19055.019531
39.483631,34.867527
38.264397,34.054653
36.173122,33.262367
27.774385,27.648716
23.900286,26.192345
22.574375,26.280704
22.027399,26.361387
21.482403,26.524002
20.025932,26.328135
68.245079,56.617805
10.452673,27.901600
5.168082,13.457157
3.021794,8.861645
2.717350,8.301425
2.588597,8.070555
2.521318,7.973771
2.458428,7.873909
2.394693,7.759961
2.338727,7.657547
2.302653,7.587642
2.305539,7.631169
2.285926,7.534204
2.213291,7.424809
2.161604,7.390547
2.274110,7.491996
2.119303,7.569744
2.294930,7.580559
2.090636,7.274911
2.163618,7.314456
2.053228,7.176306
2.046415,7.155259
2.104214,7.155131
2.024121,7.116415
2.174596,7.222552
2.036196,7.061035
2.290107,7.360291
2.068519,7.197113
1.980173,7.000192
2.302074,7.349283
2.188554,7.219895
2.237146,7.470417
1.969752,6.970457
2.141850,7.319836
2.145275,7.183204
3.706373,9.794699
1.934642,7.008725
1.938060,7.005216
5.171295,11.619379
1.948732,7.067003
