# best iteration: (array([49]),)
759104.750000,395688.500000
36.581158,46.312157
34.021591,41.986408
32.994892,40.988750
32.425812,40.610264
32.176384,40.589142
31.975754,40.520267
31.559290,40.119610
31.114141,39.571518
30.417870,38.610538
25.174870,32.211502
19.889696,25.999146
16.338596,25.685715
9.323148,19.688648
4.800690,10.127610
4.015804,8.132745
4.547985,8.594624
3.732500,7.237366
3.082058,6.308754
2.844522,5.892686
2.939659,5.839314
2.732628,5.652639
3.486530,5.741310
2.627064,5.440844
2.690236,5.502310
2.598042,5.389332
2.586650,5.366883
2.561120,5.326304
2.557577,5.299326
2.533189,5.289115
2.519145,5.257164
2.506952,5.235983
2.506311,5.239513
8.712599,12.344696
8.282718,12.034201
2.626059,5.466261
3.075921,6.154088
2.414680,5.193894
2.467573,5.160950
2.399387,5.143268
2.382339,5.135314
2.466707,5.146142
2.364677,5.119278
9.722978,15.661242
2.331208,5.095057
2.326559,5.077681
2.308239,5.040960
2.303191,4.996893
12.518686,15.810843
2.259462,4.862406
