# best iteration: (array([27]),)
908452.625000,552557.437500
38.876308,35.255226
38.268715,34.860535
37.889408,34.695908
37.259655,34.406052
35.516335,33.687065
27.969921,28.007366
24.442059,25.998438
22.127497,24.833158
19.628887,23.199812
17.589685,21.421871
16.645664,20.906517
15.458104,20.764734
11.710796,22.360365
8.938756,19.179543
4.701061,12.187089
2.832582,8.997687
2.693559,8.163604
2.640009,7.905409
2.596428,7.775565
2.633338,7.886899
2.502548,7.581828
2.448116,7.550616
2.447940,7.743731
2.304853,7.397751
10.281000,10.477096
2.234066,7.170088
2.199178,7.159003
2.220797,7.304594
2.366888,7.254401
2.228698,7.464458
2.139296,7.516951
2.407812,7.829314
2.938701,8.833031
2.747594,8.612642
2.237107,7.741974
2.234543,7.983139
2.095192,7.807924
