# best iteration: (array([49]),)
72329.648438,4546.312500
37.443085,36.709763
34.029564,35.696636
25.230461,28.910496
23.308949,28.160482
37.300213,28.058605
21.873379,27.773037
21.047907,27.412729
19.579134,26.201679
16.820850,23.559937
15.067957,21.711346
171.946259,43.920063
9.928618,17.301142
9.501003,16.766327
9.103060,16.315409
6.454379,13.789897
2.723942,8.902514
2.589252,8.632141
2.487923,8.345215
2.446796,8.274072
2.636333,9.508697
2.398712,8.214342
2.398552,8.218231
2.359253,8.138267
2.333496,8.094537
2.336941,8.110821
2.300159,8.073444
4.164932,8.885017
2.240567,8.019207
2.189080,7.975751
3.841615,8.762898
2.155295,7.955797
2.050588,7.889377
2.013927,7.819965
3.049826,8.396532
2.389531,8.150792
3.428597,9.443861
2.752969,8.876257
2.190994,7.943723
2.190791,8.049652
3.388985,9.210597
1.922960,7.625214
3.306162,8.941967
2.428131,7.781572
1.901003,7.513433
2.087260,7.751427
4.487473,11.349639
2.613455,8.310815
2.306842,7.983404
1.884899,7.137868
