# best iteration: (array([21]),)
413607.906250,183314.453125
39.043701,32.865726
38.044533,32.476772
37.404659,32.196751
36.131058,31.711672
31.370985,29.297953
27.372704,26.507540
25.524494,25.518980
23.945906,24.848534
22.298315,24.128815
20.005926,22.706638
17.915594,21.457804
16.099154,20.290874
14.817604,19.310114
4.681355,9.894053
2.734572,7.654747
2.422608,7.270081
2.281353,6.973024
2.223330,6.816545
5.980408,7.058994
2.167755,6.689553
2.216234,6.622395
2.121308,6.668642
2.109216,6.744003
2.081545,6.781422
16.504782,18.695303
2.321758,7.378996
2.048658,7.233800
13.508191,21.488447
2.021291,7.396512
2.997898,9.054468
2.039016,7.290535
1.979689,7.122139
