# best iteration: (array([49]),)
27336.800781,2059.121826
33.357239,38.003620
32.495049,37.448891
31.979038,36.886559
31.664902,36.182655
30.557737,35.064991
29.107376,33.365063
26.508621,30.863266
28.647572,32.609158
22.293509,27.766815
20.122662,26.447353
16.471901,23.327362
10.349774,16.171818
4.735156,8.529605
2.915986,5.499349
2.627751,5.065858
2.500788,4.865062
2.376557,4.687200
2.335382,4.648290
2.308676,4.625277
2.296764,4.617177
2.267746,4.594687
2.275161,4.618471
6.730923,5.263925
2.197934,4.560113
2.172846,4.552134
2.139004,4.536380
2.233939,4.604027
2.141209,4.566687
2.055459,4.496686
2.008354,4.431596
2.100390,4.468762
2.041640,4.483539
3.280169,6.329516
1.982317,4.386525
1.995766,4.509911
2.157134,4.749332
2.129709,4.471138
2.124159,4.394234
2.047006,4.453139
1.957566,4.303932
1.964989,4.274590
1.966542,4.165942
1.920007,3.914896
1.896791,2.978425
1.820544,2.028870
1.798530,1.776921
1.790096,1.691808
1.787524,1.663491
1.791702,1.631765
